Website,Job Title,Category,Company,Date Posted,Location,Status,Salary,Education,Years of Work Experience,Job Description,Min Salary,Max Salary,Min Years of Work Experience,Max Years of Work Experience,Field
Joblum,Engineer II,Civil/Construction,"City Government of Danao, Cebu - Government",2021-05-25,Central Visayas,OJT,"32,965",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : June 03, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : City Environment & Natural Resources Office Plantilla Item No . : 286 Salary/Job/Pay Grade : 16 Monthly Salary : Php 32,965.00 QUALIFICATION : Eligibility : RA 1080 (Civil Engineer) Education : Bachelor's Degree in Engineering Relevant to the job Training : 4 hours of relevant training Work Experience : 1 year of relevant experience Instructions/Remarks : This office highly encourages interested and qualified applicants including persons with disability (PWD), members of the indigenous community, regardless of age, sex, civil status, religion, political affiliation, sexual orientation and gender identity expression (SOGIE). Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than June 3, 2021. Documents: 1. Application letter indicating the Position and Item No.; 2. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 3. Performance rating in the last rating period (if applicable); 4. Photocopy of certificate of eligibility/rating/license; and 5. Photocopy of Transcript of Records.; 6. Certified true copy of Trainings/Seminars attended relevant to the position. 7. Certified true copy of the Certificate of Employment indicating the actual duties and responsibilities. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: DANA VANISSA M. CANSON City Government Department Head I CGO DANAO, CEBU Mabini st., Poblacion, Danao City [email protected] (032)266-5400 APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","32,965","32,965",Not Specified,Not Specified,Engineering
Joblum,Engineer I (719-21),Civil/Construction,"City Government of Danao, Cebu - Government",2021-05-25,Central Visayas,OJT,"23,447",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : June 03, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : City Environment & Natural Resources Office Plantilla Item No . : 719-21 Salary/Job/Pay Grade : 12 Monthly Salary : Php 23,447.00 QUALIFICATION : Eligibility : RA 1080 (Geodetic Engineer) Education : Bachelor's Degree in Engineering Relevant to the job Training : None required Work Experience : None required Instructions/Remarks : This office highly encourages interested and qualified applicants including persons with disability (PWD), members of the indigenous community, regardless of age, sex, civil status, religion, political affiliation, sexual orientation and gender identity expression (SOGIE). Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than June 3, 2021. Documents: 1. Application letter indicating the Position and Item No.; 2. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 3. Performance rating in the last rating period (if applicable); 4. Photocopy of certificate of eligibility/rating/license; and 5. Photocopy of Transcript of Records.; 6. Certified true copy of Trainings/Seminars attended relevant to the position. 7. Certified true copy of the Certificate of Employment indicating the actual duties and responsibilities. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: DANA VANISSA M. CANSON City Government Department Head I CGO DANAO, CEBU Mabini st., Poblacion, Danao City [email protected] (032)266-5400 APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","23,447","23,447",Not Specified,Not Specified,Engineering
Joblum,Engineer I,Civil/Construction,"City Government of Danao, Cebu - Government",2021-05-25,Central Visayas,OJT,"23,447",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : June 03, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : City Environment & Natural Resources Office Plantilla Item No . : 776-21 Salary/Job/Pay Grade : 12 Monthly Salary : Php 23,447.00 QUALIFICATION : Eligibility : RA 1080 (Geodetic Engineer) Education : Bachelor's Degree in Engineering Relevant to the job Training : None required Work Experience : None required Instructions/Remarks : This office highly encourages interested and qualified applicants including persons with disability (PWD), members of the indigenous community, regardless of age, sex, civil status, religion, political affiliation, sexual orientation and gender identity expression (SOGIE). Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than June 3, 2021. Documents: 1. Application letter indicating the Position and Item No.; 2. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 3. Performance rating in the last rating period (if applicable); 4. Photocopy of certificate of eligibility/rating/license; and 5. Photocopy of Transcript of Records.; 6. Certified true copy of Trainings/Seminars attended relevant to the position. 7. Certified true copy of the Certificate of Employment indicating the actual duties and responsibilities. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: DANA VANISSA M. CANSON City Government Department Head I CGO DANAO, CEBU Mabini st., Poblacion, Danao City [email protected] (032)266-5400 APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","23,447","23,447",Not Specified,Not Specified,Engineering
Joblum,PROJECT SITE SUPERVISOR,Civil/Construction,Universal CV Manufacturing Corporation,2021-05-25,National Capital Reg,Contract,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Bachelor's / College of Civil Engineering, Architecture, Civil Technology and BS Office Administration, Drafting Techonology (Structural, Architectural Layout) Must have 3- years experience in managing construction site's cabinetry,interior fit out related works. Well versed in interpretation of design drawing. Good in drafting, measurement and survey, reporting, documentation and supervision skills. Knowledgable in Autocad or other similar drawing software.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,DRAFTSMAN - FURNITURE,Civil/Construction,PROMEX INC.,2021-05-25,Saudi Arabia,Full Time,,Not Specified / In Description,Not Specified / In Description,"To prepare 2D and 3D details using AutoCAD. Visit to take necessary measurements in order to prepare and shop drawings. To prepares full cutting list of all the items with final changes and submit it for production. with knowledge of preparing Joinery Shop drawings. Make the necessary coordination for the projects, including memos for shop drawings, final quantities, finishes, design required for all the items in the job advice. Qualifications : Candidate must possess at least a Vocational Diploma / Short Course Certificate, Engineering (Civil) or equivalent. At least 3 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in Riyadh,Riyadh Region. 2 Full-Time position(s) available. Principal / Employer : Construction Materials for Cement Products CO. LTDPrincipal / Employer Address : Riyadh Saudi ArabiaPlacement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Senior Tekla Structural Steel Detailer,Civil/Construction,Tungsten Structures,2021-05-25,Cavite,Full Time,"80,000-100,000",Not Specified / In Description,Not Specified / In Description,"Job Description About us Tungsten Structures are the best small firm in Australia and also the Australian building industry’s number one for value adding structural engineering, as recognised and awarded in 2020 by Consult Australia. Our focus is to always embrace our creative mindsets to achieve our greatest potential. By doing this we not only save our clients maximum construction dollars through contemporary, investigative and economical designs but we also produce highly innovative, engaging, and interactive documentation. We provide a more unique service offering to that of the robotic and generic one size fits all solution currently offered in the marketplace. We are fresh, our solutions are always considered, and we are fun to do business with. Tungsten Structures work together with our clients within loyal and exclusive relationships, to provide significant value to the lives and projects of all stakeholders involved. We are nationally recognised industry experts, specifically, for providing efficient and data rich industrial and retail sector structural engineering designs. About the role An exciting new opportunity is now available in our Manila office for a full-time (Monday-Friday 8am-4.30pm) experienced Senior Structural Steel Detailer with advanced skills in Tekla Structures. As we continue to expand on our fresh steel detailing service, the Senior Structural Steel Detailer will be influential in delivering exceptionally high quality steel detailing documentation to our clients. There is also a future growth opportunity to lead and contribute to the growth of our team of structural steel detailers and add valuable input into the continual improvement of our systems and processes. The Senior Structural Steel Detailer will work closely with the Associate Tekla Manager in Brisbane and report directly to our Philippine Tekla Manager who is working for Tungsten Structures from a private office in Bacoor City, Manila. This role presents an opportunity for a motivated and driven individual to take the next step in the steel detailing journey. Key activities include (but not limited to) Responsibility for checking 3D Tekla model from Engineering sketches and Architectural drawings. Resolve building geometry challenges by coordinating with Engineering and Architectural teams. Detail connections in Tekla in line to Australian standards. Resolve connection challenges by coordinating with engineers. Responsible for marking plan and shop drawing presentation. Involved in coordinating a detailing team to meet detailing schedules. Provide input in the continual development of steel detailing systems and processes. Experience required 10+ years’ experience with Australian projects, ideally industrial sector. 10+ years’ experience using Tekla Structures, experience with version 2019 or newer. Experience of Australian standards to implement in detailing. Strong understanding of Australian market proprietary products such as purlins and girts, handrailing. Experience with project management and leading small detailing teams. Your Capabilities Excellent written, verbal and listening skills in the English language. Be confident and efficient working with both autonomously and in a team environment. Goal orientated, the ability to work to deadlines and be flexible to adapt to changing client deadlines. High attention to detail. Identify and communicate problems and opportunities immediately. Actively participates in own learning and development. How to apply If this describes you then please apply now with BOTH your cover letter and resume/CV via the link. Please ENSURE you address the following questions in your cover letter otherwise your application will not be considered. Where do you currently live and how will you travel to Bacoor City everyday? Do you have immediate family in Manila, if so who are they? (ie wife, husband, children etc) What are your personal interests? Which Australian companies have you worked for? Which Australian projects have you worked on? What are your base salary expectations in PHP per month? Please attach recent examples from your portfolio to showcase to us your best work!","80,000","100,000",Not Specified,Not Specified,Engineering
Joblum,Jr Cost Engineer,Civil/Construction,Prime Metro BMD Corporation,2021-05-25,National Capital Reg,Contract,,Not Specified / In Description,Not Specified / In Description,Candidate must possess at least Bachelor's/College Degree in Engineering (Civil) or equivalent. At least 2 Years (s) of working experience in the related field is required for this position. Required Skill(s): Civil engineer 1- 4 years experienced employee,Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Structural Engineer,Civil/Construction,Cardrian Builders Co.,2021-05-25,National Capital Reg,Contract,"25,000-30,000",Not Specified / In Description,Not Specified / In Description,"We are seeking a Structural Engineer with a strong work ethic who is creative, self motivated, highly organized and can communicate clearly. The Engineer at this level has experience and an increasing proficiency in the utilization of engineering theories and practices, and Company procedures. Job Description · Has working knowledge of steel, concrete, masonry and wood building design practices and code requirements · Maintains knowledge of current structural design practices · Coordinates structural work with other consultants, Architects and Contractors as applicable. · Establishes work plan and staffing for each phase of project. · Coordinates schedules, meetings and deadlines · Initiates and reviews proposals · Review plans and prepare or review Project Specifications Qualifications · Bachelor’s Degree in Civil Engineering (structural emphasis) required. · At least five years relevant experience · Self motivation · A high level of verbal and communication skills · A focus on time and resource management · Solid communication and computer skills · Outstanding people management and project execution capability.","25,000","30,000",Not Specified,Not Specified,Engineering
Joblum,"Estimator - Urgent (Villasis, Pangasinan)",Civil/Construction,Union Galvasteel Corporation,2021-05-25,Pangasinan (Others),Not Specified,"15,000-30,000",Not Specified / In Description,Not Specified / In Description,Data gatherig of basic information as preparation fo project estimates such as plans and actual measurement. Preaparation of roofing layout thru the use of ACAD or conventional drafting based on plan as provided by the selling group. Preparation of cost computation for materials and labor. Provide technical assistance to walk-in/ in-house/ prospective customers. Assist in performing actual measurements for projects ni the field that needs cost estimates. Preparation of necessary reports as may be required; Proper maintenance of file. Coordinates with constractors for measurements and clarification.,"15,000","30,000",Not Specified,Not Specified,Engineering
Joblum,Building Administrator,Civil/Construction,AFP Finance Center Multi-Purpose Cooperative,2021-05-25,Quezon City,Not Specified,,Not Specified / In Description,Not Specified / In Description,"- Candidate must possess at least a Bachelor's Degree in Engineering or equivalent - Knowledgeable in general building specifications and maintenance -Can interpret construction plans such as mechanical and electrical plan, sanitary (plumbing) and structural plan -Must have at least 3 years of work experience in related field.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Engineer II (Civil Engineer) (831-2015),Civil/Construction,Department of Public Works and Highways Region VI - Government,2021-05-25,Western Visayas,Not Specified,"36,628",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : June 4, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : DPWH, 6th Regional Office Plantilla Item No. : ENG2-831-2015 Salary/Job/Pay Grade : 16 Monthly Salary : Php 36,628.00 QUALIFICATION Eligibility : R.A 1080 (Civil Engineer) Education : Bachelor's degree in Engineering relevant to the job Training : None requied Work Experience : None requied Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than June 4, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Certified copy of Performance rating in the present position for one (1) year (if applicable) 3. Original copy of Service Record (if applicable) 4. Certified photocopy of certificate of eligibility 5. Certified photocopy of PRC License and Board Rating 6. Certified photocopy of College Diploma and Transcript of Records 7. Certified copy of Master's Degree Diploma or transcript of record, if there is any 8. Certificate of Employment and relevant Trainings QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ANN M. GACIAS Acting Chief Administrative Officer DPWH, Region VI, Fort San Pedro, Iloilo City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","36,628","36,628",Not Specified,Not Specified,Engineering
Joblum,Engineer II (Civil Engineer) (832-2015),Civil/Construction,Department of Public Works and Highways Region VI - Government,2021-05-25,Western Visayas,Not Specified,"36,628",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : June 4, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : DPWH, 6th Regional Office Plantilla Item No. : ENG2-832-2015 Salary/Job/Pay Grade : 16 Monthly Salary : Php 36,628.00 QUALIFICATION Eligibility : R.A 1080 (Civil Engineer) Education : Bachelor's degree in Engineering relevant to the job Training : None requied Work Experience : None requied Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than June 4, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Certified copy of Performance rating in the present position for one (1) year (if applicable) 3. Original copy of Service Record (if applicable) 4. Certified photocopy of certificate of eligibility 5. Certified photocopy of PRC License and Board Rating 6. Certified photocopy of College Diploma and Transcript of Records 7. Certified copy of Master's Degree Diploma or transcript of record, if there is any 8. Certificate of Employment and relevant Trainings QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ANN M. GACIAS Acting Chief Administrative Officer DPWH, Region VI, Fort San Pedro, Iloilo City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","36,628","36,628",Not Specified,Not Specified,Engineering
Joblum,ENGINEER II (CIVIL ENGINEER) (420121-2012),Civil/Construction,Department of Public Works and Highways Region VI - Government,2021-05-25,Western Visayas,Not Specified,"36,628",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 31, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : DPWH, Iloilo 4th DEO, Sta. Barbara, Iloilo Plantilla Item No. : OSEC-DPWHB-ENG2-420121-2012 Salary/Job/Pay Grade : 16 Monthly Salary : Php 36,628.00 QUALIFICATION Eligibility : R.A 1080 (Civil Engineer) Education : Bachelor's degree in Engineering relevant to the job Training : 4 hours relevant training Work Experience : 1 year relevant experience Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 31, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www. csc.gov.ph; 2. Work Experience Sheet ( Attachment to CS Form No. 212); 3. Performance rating in the present position for one (1) year (if applicable); 4. Certified photocopy of Certificate of Eligibility/Board Rating/License/Experience; 5. Certified photocopy of Transcript of Records and College Diploma; and 6. Certificate of Employment and Relevant Trainings QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: MARY DAWN D. SOTELO Administrative Officer IV (HRMO II) DPWH, Iloilo 4th District Engineering Office Brgy. Bolong Este, Sta. Barbara, Iloilo [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","36,628","36,628",Not Specified,Not Specified,Engineering
Joblum,FIELD ENGINEER,Civil/Construction,JCL CONSTRUCTION INCORPORATED,2021-05-25,Northern Mindanao,Contract,,Not Specified / In Description,Not Specified / In Description,"The hirer is still in the process of verification. Copy and paste this link on your browser to know what it means: https://cloud.ph.jobstreetmail.com/PH-JS-CAN-Under-Verification Job Qualifications: Graduate of BS in Civil Engineering / Architecture Must be honest and hardworking Must be willing to be assigned anywhere Good oral, written communication and interpersonal skills Physically fit Preferably knows how to drive 2 Wheel Vehicle Job Responsibilities: Managing field operations. Overseeing repairs and maintenance. Generating reports. Troubleshooting and testing equipment. Modifying designs. Ensuring durability. Improving efficiency and safety. Developing prototypes. Offering technical support. Conducting site inspections.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Civil RPM / National PM,Civil/Construction,"[email protected] Knowledge Specialists, Inc.",2021-05-25,"Northern Mindanao, Davao, Zamboanga",Full Time,"70,000-100,000",Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Bachelor's/College Degree , Engineering (Civil), Engineering (Computer/Telecommunication), Engineering (Electrical/Electronic) or equivalent. At least 10 year(s) of working experience in the related field is required for this position. Candidate must be familiar in handling FTK project Candidate must have knowledge in constucting telco tower or cell sites Must be knowledgeable in Telecommunication industry Preferably Assistant Manager / Managers specializing in Engineering - Civil/Construction/Structural or equivalent. Willing to be assign in MIN region Full-Time position(s) available.","70,000","100,000",Not Specified,Not Specified,Engineering
Joblum,Project Engineer - Pitogo/Sangali,Civil/Construction,Meralco Industrial Engineering Services Corporation,2021-05-25,Zamboanga,Contract,,Not Specified / In Description,Not Specified / In Description,"-Has knowledge in using PRIMAVERA -Familiar with project Planning and Conceptualization, project implementation and controls -Ability to clearly explain design ideas and plans -Experience in Project Management -Proficient in the use of Microsoft office operation(Microsoft Excel,Word, Powerpoint",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,ENGINEER II (CIVIL ENGINEER) (420129-2012),Civil/Construction,Department of Public Works and Highways Region VI - Government,2021-05-25,Western Visayas,Not Specified,"36,628",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 31, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : DPWH, Iloilo 4th DEO, Sta. Barbara, Iloilo Plantilla Item No. : OSEC-DPWHB-ENG2-420129-2012 Salary/Job/Pay Grade : 16 Monthly Salary : Php 36,628.00 QUALIFICATION Eligibility : R.A 1080 (Civil Engineer) Education : Bachelor's degree in Engineering relevant to the job Training : None Required Work Experience : None Required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 31, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www. csc.gov.ph; 2. Work Experience Sheet ( Attachment to CS Form No. 212); 3. Performance rating in the present position for one (1) year (if applicable); 4. Certified photocopy of Certificate of Eligibility/Board Rating/License/Experience; 5. Certified photocopy of Transcript of Records and College Diploma; and 6. Certificate of Employment and Relevant Trainings QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: MARY DAWN D. SOTELO Administrative Officer IV (HRMO II) DPWH, Iloilo 4th District Engineering Office Brgy. Bolong Este, Sta. Barbara, Iloilo [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","36,628","36,628",Not Specified,Not Specified,Engineering
Joblum,MEPFS Engineer,Civil/Construction,Le Bron Construction,2021-05-25,Quezon City,Not Specified,"20,000-30,000",Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least Professional License (Passed Board/Bar/Professional License Exam) in Engineering (Electrical/Electronic), Engineering (Mechanical) or equivalent. At least 2 Year(s) of working experience in the related field is required for this position. Required Skill(s): Mechanical, Electrical, Plumbing, Fire Protection, Sanitary Preferably 1-4 Yrs Experienced Employee specialized in Engineering - Civil/Construction/Structural or equivalent. Supervise and monitor MEPFS work in the project site","20,000","30,000",Not Specified,Not Specified,Engineering
Joblum,Engineer IV,Civil/Construction,"City Government of Bayugan, Agusan Del Sur",2021-05-25,Agusan del Sur,Not Specified,"54,740",Not Specified / In Description,Not Specified / In Description,"Place of Assignment: City Engineering Office Plantilla Item No.: N-14 Salary/Job/Pay Grade: 22 Monthly Salary: Php 54,732.00 QUALIFICATION Eligibility: RA 1080 (Engineer) Education: Bachelor's degree in Engineering relevant to the job Training: 16 hours of relevant training Work Experience: 3 years of relevant experience Competency :CORE: Demonstrating Service ExcellenceAccountabilityProfessionalismIntegrity ORGANIZATIONAL: Adaptability and FlexibilityCommunication SkillsContinuous LearningResult Orientation TECHNICAL: Attention to DetailsAnalytical Thinking Instructions/Remarks:Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: RODEL L. BERSALOTECity Government Department Head ICGO BAYUGAN, AGUSAN DEL SURCity Human Resource Management Office, LGU-Bayugan City[email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED. ","54,740","54,740",Not Specified,Not Specified,Engineering
Joblum,Manlift Operator,Civil/Construction,QPAX TRAFFIC SYSTEMS INC,2021-05-25,National Capital Reg,Not Specified,"15,000-16,000",Not Specified / In Description,Not Specified / In Description,Job Description: Operates ManliftEnsure and manage the machines in a safe and secure way Qualifications: Can start ASAPMust be certified as a heavy equipment operatorMust have a professional driver’s licenseWilling to work in Makati CityNo barracks as of now,"15,000","16,000",Not Specified,Not Specified,Engineering
Joblum,Engineer I,Civil/Construction,"City Government of Bayugan, Agusan Del Sur",2021-05-25,Agusan del Sur,Not Specified,"20,850",Not Specified / In Description,Not Specified / In Description,"Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment: City Engineering Office Plantilla Item No.: N-15 Salary/Job/Pay Grade: 12 Monthly Salary: Php 20,842.00 QUALIFICATION Eligibility: RA 1080 (Engineer) Education: Bachelor's degree in Engineering relevant to the job Training: None Required Work Experience: None Required Competency :CORE: Demonstrating Service ExcellenceAccountabilityProfessionalismIntegrity ORGANIZATIONAL: Adaptability and FlexibilityCommunication SkillsContinuous LearningResult Orientation TECHNICAL: Attention to Details Instructions/Remarks:Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: RODEL L. BERSALOTECity Government Department Head ICGO BAYUGAN, AGUSAN DEL SURCity Human Resource Management Office, LGU-Bayugan City[email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED. ","20,850","20,850",Not Specified,Not Specified,Engineering
Joblum,Engineer IV,Civil/Construction,"City Government of Bayugan, Agusan Del Sur",2021-05-25,Agusan del Sur,Not Specified,"54,740",Not Specified / In Description,Not Specified / In Description,"Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment: City Engineering Office Plantilla Item No.: N-29 Salary/Job/Pay Grade: 22 Monthly Salary: Php 54,732.00 QUALIFICATION Eligibility: RA 1080 (Engineer) Education: Bachelor's degree in Engineering relevant to the job Training: 16 hours of relevant training Work Experience: 3 years of relevant experience Competency : CORE: Demonstrating Service Excellence Accountability Professionalism Integrity ORGANIZATIONAL: Adaptability and Flexibility Communication Skills Continuous Learning Result Orientation TECHNICAL: Attention to Details Analytical Thinking Instructions/Remarks: Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","54,740","54,740",Not Specified,Not Specified,Engineering
Joblum,Engineering Assistant (31),Civil/Construction,"City Government of Bayugan, Agusan Del Sur",2021-05-25,Agusan del Sur,Not Specified,"14,600-14,610",Not Specified / In Description,Not Specified / In Description,"Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment: City Engineering Office Plantilla Item No.: N-31 Salary/Job/Pay Grade: 8 Monthly Salary: Php 14,601.00 QUALIFICATION Eligibility: Career Service (Sub professional) First Level Eligibility Education: Completion of two years studies in college Training: 4 hours of relevant training Work Experience: 1 year of relevant experience Competency : CORE: Demonstrating Service Excellence Accountability Professionalism Integrity ORGANIZATIONAL: Adaptability and Flexibility Communication Skills Continuous Learning Result Orientation TECHNICAL: Attention to Details Instructions/Remarks: Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","14,600","14,610",Not Specified,Not Specified,Engineering
Joblum,Engineering Assistant (32),Civil/Construction,"City Government of Bayugan, Agusan Del Sur",2021-05-25,Agusan del Sur,Not Specified,"14,600-14,610",Not Specified / In Description,Not Specified / In Description,"Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment: City Engineering Office Plantilla Item No.: N-32 Salary/Job/Pay Grade: 8 Monthly Salary: Php 14,601.00 QUALIFICATION Eligibility: Career Service (Sub professional) First Level Eligibility Education: Completion of two years studies in college Training: 4 hours of relevant training Work Experience: 1 year of relevant experience Competency : CORE: Demonstrating Service ExcellenceAccountabilityProfessionalismIntegrity ORGANIZATIONAL: Adaptability and FlexibilityCommunication SkillsContinuous LearningResult Orientation TECHNICAL: Attention to Details Instructions/Remarks: Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED. ","14,600","14,610",Not Specified,Not Specified,Engineering
