Website,Job Title,Category,Company,Date Posted,Location,Status,Salary,Education,Years of Work Experience,Job Description,Min Salary,Max Salary,Min Years of Work Experience,Max Years of Work Experience,Field
Joblum,Pharmacovigilance Associate,Pharmacy,Celltrion Global Safety Data Center Inc.,2021-05-23,National Capital Reg,OJT,,Not Specified / In Description,Not Specified / In Description,"Job Description: Triage incoming reports for seriousness, completeness, legibility and validity. Reconcile dates and timelines per affiliate/partners with the SDEAs to properly escalate/report CAPAs, whenever and wherever it is due. Identifying ICSRs requiring expedited safety reporting to Regulatory Authorities. Enter applicable information into the global safety database for initial or follow up cases received via paper, fax, email and other sources. Perform searches of the adverse event database for duplicate cases and book-in initially assessed cases from partners. Monitor electronic mailboxes and regulatory portals to ensure timely acceptance of Adverse Event (AE) Reports Perform coding all medical history, events, drugs /procedures/indications and laboratory tests according to the appropriate dictionary (For e.g. MedDRA, Company Product Dictionary, WHO-DD). Perform initial assessment of reports for listedness/expectedness, causality and write relevant safety narrative of cases with sound medical judgement by utilizing all available resources, both local and international (i.e.: GVP, SmPCs, product manuals, etc.). Ensures that both the internal and regulatory timelines are met for both serious and non-serious adverse event reports submissions. Review of local/global literature articles to identify case safety reports, determine reportability, and ensure effective and accurate collection, recording, review and reporting of literature searches conducted. Formulate initial queries for follow-up information. Follow departmental AE workflow procedures Ensures closure and deletion of cases Maintain log of source documents and other communications General Requirement: Candidate must possess at least Bachelor's/College Degree in Pharmacy/Pharmacology Nursing, or equivalent. No work experience required. Required Skill(s): Excellent in communication, Good in organization and prioritization, Able to work collaboratively and effectively in a team environment With less than 1 year experience specialized in Healthcare - Pharmacy or equivalent is an advantage Willing to work in a shifting schedule: 6am to 2pm or 3pm to 11pm Currently in WFH set-up Willing to work in Bonifacio Global City, Taguig",Not Specified,Not Specified,Not Specified,Not Specified,Medicine
Joblum,Regulatory and Customer Relations Officer,Pharmacy,"TAO Commodity Trader, Inc.",2021-05-23,Pasig City,Not Specified,,Not Specified / In Description,Not Specified / In Description,"Job Description: Regulatory Will act as a link between the company and regulatory authorities, ensuring that products are distributed in compliance with appropriate legislation. Roles and Responsibilities: Responsible for managing all matters concerning the FDA regulatory requirements pertaining to Food and Cosmetics Knowledge and experience with Philippines FDA procedures, regulations and procedure Coordinate with toll manufacturers for all technical documentation needed for FDA applications Facilitate and monitoring of submissions of License to Operate, CPRs and other related regulatory correspondences with FDA Develop and maintain a schedule of periodic updates for all regulatory submissions, follow ups etc. Ensure that all FDA licenses, certificates and permits are updated and valid Proficiency in creating/reviewing packaging layouts in line with existing standards set by FDA Update related departments on latest regulatory requirements. Perform other related duties as required by FDA, other Government Agencies and other tasks assigned as needed Organize and maintain the regulatory filing system Customer Relations Will act as a link between the company and customers, addressing product related queries and concerns with the use of her technical knowledge, to improve the orgization’s over-all consumer satisfaction ratings. Roles and Responsibilities: Service customers over the phone and practices telephone courtesies at all times Timely address of customer queries and concerns as forwarded by the social media and web teams Ensure good customer retention by providing excellent and professional services Consistently cross sell and upsell group’s products during customer interaction Generates month-end report on CRM tickets, including analyses and recommendations Supports training department is product training of newly hired employees Qualifications: Bachelor’s Degree in Pharmacy/Pharmacology with valid PRC License 1 to 3 years of working experience in the related field is required for this position Knowledgeable with Food and Drug Administration (FDA) regulatory compliances Good verbal and written communication skills Organized and attentive to details Demonstrate pro-active approaches to problem-solving with strong decision-making capability Great interpersonal skills, charismatic and amiable Computer proficient and capable in Microsoft Office, Google Suite, etc. Big Plus : with valid FDA QPIRA training certification",Not Specified,Not Specified,Not Specified,Not Specified,Medicine
Joblum,Registered Pharmacist,Pharmacy,Cognizant Technology Solutions Philippines Inc.,2021-05-22,National Capital Reg,OJT,,Not Specified / In Description,Not Specified / In Description,"Cognizant is a global organization serving clients across multiple industries with a deep set of offerings provided by our practice areas and supported by corporate and enabling functions. Employing roughly 270,000 talented associates worldwide, Cognizant is dedicated to anticipating and solving clients’ toughest problems and enabling them to thrive in the digital era. Join us and Be Cognizant! Educational & Job Qualifications: Must have a Bachelor’s degree in Pharmacy. Must have a license for Pharmacy. 100% compliance to work allocated and leaves applications. Perform activities for the assigned project in a timely and efficient manner. Responsible for completion of day-to-day work and process flows within agreed service levels (SLA’s) Coordinate with internal teams to obtain necessary information required for day-to-day operations Willing to attend ON SITE TRAINING sessions and develop capabilities on an ongoing basis. Willing to work in Taguig. Willing to work on a shifting schedule.",Not Specified,Not Specified,Not Specified,Not Specified,Medicine
Joblum,Pharmacist III (A),Pharmacy,"City Government of Bayugan, Agusan Del Sur",2021-05-22,Caraga,Not Specified,"43,681",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : June 12, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : City Health Office Plantilla Item No. : 15-28 Salary/Job/Pay Grade : 18 Monthly Salary : Php 43,681.00 QUALIFICATION Eligibility : RA 1080 (Pharmacist) Education : Bachelor's degree in Pharmacy Training : 4 hours of relevant training Work Experience : 1 year of relevant experience Competency : CORE: 1.Demonstrating Service Excellence 2.Accountability 3.Professionalism 4. Integrity ORGANIZATIONAL: 1.Adaptability and Flexibility 2.Communication Skills 3.Continuous Learning 4.Results Orientation TECHNICAL: 1.Attention to Details 2.Analytical Thinking Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than June 12, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: RODEL L. BERSALOTE City Government Department Head I CGO BAYUGAN, AGUSAN DEL SUR City Human Resource Management Office, LGU-Bayugan City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","43,681","43,681",Not Specified,Not Specified,Medicine
Joblum,Pharmacist II (B),Pharmacy,"City Government of Bayugan, Agusan Del Sur",2021-05-22,Caraga,Not Specified,"33,575",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : June 12, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : City Health Office Plantilla Item No. : 15-29 Salary/Job/Pay Grade : 15 Monthly Salary : Php 33,575.00 QUALIFICATION Eligibility : RA 1080 (Pharmacist) Education : Bachelor's degree in Pharmacy Training : None Required Work Experience : None Required Competency : CORE: 1.Demonstrating Service Excellence 2.Accountability 3.Professionalism 4. Integrity ORGANIZATIONAL: 1.Adaptability and Flexibility 2.Communication Skills 3.Continuous Learning 4.Results Orientation TECHNICAL: 1.Attention to Details 2.Analytical Thinking Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than June 12, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: RODEL L. BERSALOTE City Government Department Head I CGO BAYUGAN, AGUSAN DEL SUR City Human Resource Management Office, LGU-Bayugan City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","33,575","33,575",Not Specified,Not Specified,Medicine
Joblum,Pharmacist I (C),Pharmacy,"City Government of Bayugan, Agusan Del Sur",2021-05-22,Caraga,Not Specified,"23,877",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : June 12, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : City Health Office Plantilla Item No. : 15-30 Salary/Job/Pay Grade : 11 Monthly Salary : Php 23,877.00 QUALIFICATION Eligibility : RA1080 (Pharmacist) Education : Bachelor's degree in Pharmacy Training : None Required Work Experience : None Required Competency : CORE: 1.Demonstrating Service Excellence 2.Accountability 3.Professionalism 4. Integrity ORGANIZATIONAL: 1.Adaptability and Flexibility 2.Communication Skills 3.Continuous Learning 4.Results Orientation TECHNICAL: 1.Attention to Details 2.Analytical Thinking Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than June 12, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: RODEL L. BERSALOTE City Government Department Head I CGO BAYUGAN, AGUSAN DEL SUR City Human Resource Management Office, LGU-Bayugan City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","23,877","23,877",Not Specified,Not Specified,Medicine
Joblum,Inbound CSR | Healthcare Account | Weekends Off,Pharmacy,Sykes Philippines,2021-05-22,National Capital Reg,Contract,,Not Specified / In Description,Not Specified / In Description,"Get hired today and start working from home* ASAP! *Disclaimer: Work-from-home setup is temporary . You will be required to report to our Glorietta 1 site (Makati City) after the pandemic. Our recruitment team will discuss other employment details with you during your interview. WHY YOU SHOULD JOIN SYKES SYKES is the best company where you can work, learn and grow. We offer competitive salary and benefits packages, provide various learning, development and mentoring opportunities and put programs in place to promote career growth. As a multinational digital marketing and customer service global outsourcer, we partner with Global 2000 companies. That means that you get to work with the world’s biggest brands and industry leaders! Here are some of the other benefits of working in SYKES: Competitive salary, account-specific benefits and performance incentivesNight differential and night shift allowancesPaid sick and vacation leavesHMO coverage (medical and dental) for you, even during probationary period, and your qualified dependentsLife InsuranceStudy Assistance ProgramCool office spaces and employee-centric facilitiesAccessible locationsMentoring and development programs for career growth opportunitiesExclusive discounts in partner establishmentsCompany-sponsored interest clubsEmployee engagement activitiesVolunteer programsSYKES has been in the Philippines for more than 20 years and is considered the country’s first multinational contact center! *Terms and conditions apply. *The compensation package is inclusive of incentives and allowances. The basic salary varies depending on your assessment. What are we looking for? At least K-12 graduate or completed at least 2 years of college educationHealthcare (BPO) background is an advantageBasic knowledge of computer usage and internet navigationCan communicate in EnglishAt least 25mbps internet speed and workspace suitable for work-at-home Disclaimer: Some hiring requirements are filled immediately. To check if this job opening is still available, you may send our team a message through 09778259999 following this format – JobStreet: <Inquiry>. -- ATTESTATION By submitting your application, you acknowledge that you have read and understood SYKES Recruitment and Privacy Policy (https://www.sykes.com/philippines/sykes-recruitment-and-privacy-policy/). You attest that the personal information you provided, such as, among others, those pertaining to your academic and professional qualifications are accurate, true, complete, and not misleading. In addition, you give your consent to SYKES to verify the information you have provided relative to your application. This includes checks with your previous employers, academic and/or professional institutions and other agencies as permitted by law. You further understand that SYKES is committed to ensuring the confidentiality of your personal data through the institution of appropriate legal, organizational, physical and technical measures to protect such data consistent with applicable privacy and data security laws. You confirm and consent to SYKES (i) collecting, processing and updating your personal data in connection with your employment application and the provision of services through the Sykes e-Recruitment (e-Rec) portal; (ii) publishing your personal data via SYKES e-Rec portal (iii) transferring of your personal data to Sykes affiliates, vendors and third parties in accordance with existing laws and regulations. You are also aware that you are entitled to know whether SYKES holds your personal data, that you have the right to access your personal data, and that you may request for its supplementation, correction, or deletion, in accordance with local laws, as may be applicable. However, you acknowledge that certain personal data may be exempt from such access, correction and deletion requests pursuant to applicable data protection laws and regulations. You confirm and consent to receiving alerts and notices from SYKES regarding important events, deadlines and schedules, HR announcements and other matters of interest related to your work application and possible employment with SYKES.",Not Specified,Not Specified,Not Specified,Not Specified,Medicine
Joblum,Associate Editors (Pharmacists) with Clinical experience,Pharmacy,"MIMS (MediMarketing, Inc.)",2021-05-22,Makati City,Not Specified,,Not Specified / In Description,Not Specified / In Description,"We provide alternative meaningful careers for Pharmacists outside the hospital, community or retail setting. Our editorial teams contribute to providing the most up-to-date and reliable drug information to empower healthcare professionals for safe and effective prescribing across Asia-Pacific. The Associate Editors/Editors develop drug information distributed through printed media and digital platforms such as MIMS.com and MIMS Mobile App, ensuring the healthcare professionals are given the right tools needed at the point of care. Responsibilities: Work with a team of editorial staff and responsible for editing, reviewing and proofreading pharmaceutical product information, following set editorial guidelines Manage MIMS and MIMS Annual publication cycle following work schedules and deadlines Coordinate and liaise with other teams and departments across Asia-Pacific Conduct quality control checks on drug information in printed media and digital platforms Requirements: Candidate must possess at least a Bachelor's/College Degree , Professional License (Passed Board/Bar/Professional License Exam), Pharmacy/Pharmacology or equivalent At least 1 year of working experience in hospital pharmacy or community practice Applicants must be willing to work in Makati City With strong pharmacology background and adequate ability to analyze and evaluate drug information Highly organized, meticulous, able to work under pressure and meet deadlines Possesses good analytical, communication and problem solving skills Proficient in MS Word and Excel Able to work collaboratively as well as work independently with minimum guidance",Not Specified,Not Specified,Not Specified,Not Specified,Medicine
Joblum,STAFF PHARMACIST - GLOBAL CITY,Pharmacy,St. Luke's Medical Center,2021-05-22,National Capital Reg,Full Time,,Not Specified / In Description,Not Specified / In Description,Candidate must possess at least a Bachelor's/College Degree with Professional License (Passed Board/Bar/Professional License Exam) in Pharmacy/Pharmacology. Willing to undergo training. Fresh Graduates (Board Passer) are welcome to apply. No work experience required. Full-Time position(s) available.,Not Specified,Not Specified,Not Specified,Not Specified,Medicine
Joblum,"Licensed Pharmacist | Roxas, Palawan",Pharmacy,GENERIKA DRUGSTORE,2021-05-22,Palawan,Not Specified,,Not Specified / In Description,Not Specified / In Description,"WHY WE NEED YOU: Generika Drugstore is actively looking for a Licensed Pharmacist. The successful candidate will lead and guide the control, dispense, distribution, and promotion of generic medicines. Operate with legal and ethical guidelines to ensure the correct and safe supply of medicines in the store. Will be involved in maintaining and improving people’s health by providing advice and information, as well as supplying prescription medicines. WHAT YOU WILL DO: 1. Review prescriptions for appropriateness of therapy to determine ingredients needed and to ensure correct dosage. 2. Advise patients and care providers of potential drug interactions, possible side effects, storage information, and instructions on how to use medications. 3. Prepare sterile products for patient administration; determine proper preparation, packaging, sterilization, storage, and stability requirements of the product. 4. Assist clinicians in establishing the proper protocols, storage, distribution, and administration procedures for investigational drugs 5. Dispense medications following prescriptions issued by an authorized medical practitioner and counsel customer TO BE SUCCESSFUL IN THIS ROLE, YOU MUST HAVE: -A Bachelor’s Degree and a PRC-License in Pharmacy -At least six (6) months in retail/drugstore experience -Familiarity with Point-of-sale (POS) systems -The ability to coach, manage, and nurture team members",Not Specified,Not Specified,Not Specified,Not Specified,Medicine
Joblum,Pharmacy Assistant,Pharmacy,EC Interventions and Management Solutions Inc.,2021-05-22,Quezon City,Not Specified,"15,000-18,000",Not Specified / In Description,Not Specified / In Description,"Pharmacy Assistant shall take in-charge in a day-to-day operations in a store. S/He helps the Assistant Pharmacist in dispensing, cashiering, customer service and cleanliness of the branch. Monitors and replenishes the product Maintain cleanliness and orderliness of the pharmacy In-charge of taking care of clients & customers JOB QUALIFICATIONS: At least two (2) years in Bachelor’s/College Degree, Nursing, Pharmacy/ Pharmacology, Medical Science or equivalent TESDA NCIII passers are encouraged to apply Familiarity with Point-of-Sale Systems Willing to be assigned in Quezon City and Makati City Willing to work in a start up company","15,000","18,000",Not Specified,Not Specified,Medicine
Joblum,Pharmacist,Pharmacy,FILMed Generic Pharma,2021-05-22,Manila City,Not Specified,"12,000-16,800",Not Specified / In Description,Not Specified / In Description,Monitor the prescription given by the customer also be able to properly give accurate details about the day to day reports on the company must also be able to do proper inventory of medicines and be able to handle multiple customers. Please also submi t a copy of your valid ID and proof of being a registered pharmacists .,"12,000","16,800",Not Specified,Not Specified,Medicine
Joblum,PHARMACIST (TUGUEGARAO),Pharmacy,MerryMart Grocery Centers Inc,2021-05-22,Cagayan (Tuguegarao City),OJT,,Not Specified / In Description,Not Specified / In Description,Oversees the day to day operation of the Pharmacy Section in the achievement of its sales targets. Dispenses or supervises dispensing of medications and related supplies following physician’s prescriptions. Reviews prescriptions for accuracy before dispensing the medicine. Dispenses the correct medication in the asked-for amount. Ensures all Pharmacy personnel provides excellent customer/patient service. Identifies fast-moving pharmacy items and ensures prompt replenishment of stocks. Keeps track of the store’s stock of medications and other healthcare supplies. Ensures proper practice of proper pharmacy procedures mandated by the Company and the government. Ensures proper and timely endorsement of return of bad orders to suppliers in coordination with merchandising and warehouse. Helps oversee the accurate and proper monitoring of Pharmacy stocks in the storage and display area. Coordinates with merchandising for stock ordering to support the store sales and service delivery. Ensures prompt replenishment of products in the Pharmacy Section. Implements proper handling procedure of merchandise against breakage or damage.,Not Specified,Not Specified,Not Specified,Not Specified,Medicine
Joblum,Pharmacist (Silang),Pharmacy,Alfamart Trading Philippines Inc,2021-05-22,Cavite,Contract,,Not Specified / In Description,Not Specified / In Description," The warehouse pharmacist will primarily support and supervise the stores with RONPD and DC branch to comply with FDA rules and regulations and increase the sales in Pharmacy thru new opportunities. J OB SPECIFICATION: Candidate must possess at least Bachelor's/College Degree, Professional License (Passed Board/Bar/Professional License Exam) in Pharmacy/Pharmacology or equivalent. At least 2Year(s) of working experience in the related field is required for this position. Preferably 1-4 Yrs Experienced Employee specialized in Healthcare - Pharmacy or equivalent. Willing to travel or visit the stores covered by distribution center JOB DESCRIPTION: Overall in charge of the warehouse area for medicines.Ensure compliance with Distribution Center rules and regulations.Ensure compliance with FDA permits, rules and regulations both in DC and store.Ensure that all medicines are stored in the correct manner using principles of FEFO to ensure high quality of medications and safety of customers.Monitor the expiry date of the medicines inside the warehouse.Help to increase Pharma sales.Perform other duties and responsibilities entrusted by the company.",Not Specified,Not Specified,Not Specified,Not Specified,Medicine
Joblum,Registered Pharmacist,Pharmacy,Cognizant Technology Solutions Philippines Inc.,2021-05-22,National Capital Reg,Full Time,"270,000",Not Specified / In Description,Not Specified / In Description,"Cognizant is a global organization serving clients across multiple industries with a deep set of offerings provided by our practice areas and supported by corporate and enabling functions. Employing roughly 270,000 talented associates worldwide, Cognizant is dedicated to anticipating and solving clients’ toughest problems and enabling them to thrive in the digital era. Join us and Be Cognizant! Educational & Job Qualifications: Must have a Bachelor’s degree in Pharmacy.Must have a license for Pharmacy.100% compliance to work allocated and leaves applications.Perform activities for the assigned project in a timely and efficient manner.Responsible for completion of day-to-day work and process flows within agreed service levels (SLA’s)Coordinate with internal teams to obtain necessary information required for day-to-day operationsWilling to attend ON SITE TRAINING sessions and develop capabilities on an ongoing basis.Willing to work in Taguig.Willing to work on a shifting schedule. Besides above industry-standard salary and clear career growth, you will also have HMO coverage* from day 1 of your job at Cognizant. The following are included in this benefit: Competitive medical coverage for the employee and family (parents, spouse, or domestic partner) **Medicine reimbursement for outpatientsMaternity assistanceLife, accidental death and dismemberment, and total permanent disability insuranceLaboratory, diagnostic and therapeutic proceduresAnnual Physical Exam (APE)DentalAccess to major hospitals","270,000","270,000",Not Specified,Not Specified,Medicine
Joblum,Pharmacist,Pharmacy,Islandwide Distribution Corp.,2021-05-21,Quezon City,Not Specified,"20,000-25,000",Not Specified / In Description,Not Specified / In Description,"BAI and FDA Permit Processor, Handles the processing of medicine, doses are correct, prevent harmful drug interactions, and counsel patients on the safe and appropriate use of their medications. Handle the documentation with regards to FDA's re-adoption of Active Pharmaceutical Ingredients Certificate Product Registration issuance. ","20,000","25,000",Not Specified,Not Specified,Medicine
Joblum,Pharmacy Supervisor,Pharmacy,Marikina Valley Medical Center Inc.,2021-05-21,National Capital Reg,Contract,,Not Specified / In Description,Not Specified / In Description,"Performs overall supervision of all staff and department activities. Ensures that established policies and procedures are followed. Checks for accuracy in the work of supportive personnel. Provides for adequate record keeping and billing of patients medication records, investigational drug records if any, out patient billing and prescription files. Maintains professional competence. Insures that new personnel are trained properly in the policies and procedures both of the in-patient and ambulatory section. Communicates with all pharmacy staff regarding new development in the Department and assist in employee evaluations. Manage the distribution of floor stock to the different units. Provides drug information as necessary to patients, medical and nursing staff. Provides adequate drug control by monitoring proper drug handling. Provides in-service education to pharmacy interns or students. Participate in the activities of the Hospital. Serves as the secretary of the Therapeutics Committee. Monitor stock level of medicines periodically and accomplish purchase requisition or medicines and other supplies to be stocked in the hospital pharmacy. Responsible in checking and receiving of the deliveries from different suppliers. Maintains record or received deliveries. Checks stability conditions of drugs. Dispense drugs properly. Entering daily transactions into the computer system. Maintains record of monthly turnover of stocks and monitor the right quantity of medicines and supplies to be stocked in the hospital pharmacy. Provides monthly stock inventory, sales, and purchase report. Coordinates with procurement committee regarding on going contracts with different suppliers. Inspect periodically the medication areas on the nursing unit to insure an adequate supply of stock drugs and their proper storage and stability conditions. Records all filled-up prescriptions into designated record book such as prescription book, additional dangerous drug book, and dangerous drug record book, which will be kept for a period of two years and shall be open for inspection by proper authorities anytime of the day. Promotes optimum standards for rational drug therapy by establishing a Hospital Formulary. Avail of continuous educational programs and trainings.",Not Specified,Not Specified,Not Specified,Not Specified,Medicine
Joblum,Clinical Pharmacist,Pharmacy,LIFECORE Institute for Bio Integrative Medicine,2021-05-21,National Capital Reg,Full Time,"20,000-25,000",Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Bachelor's/College Degree , Pharmacy/Pharmacology or equivalent. At least 1 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in BGC Taguig. Preferably 1-4 Yrs Experienced Employees specializing in Healthcare - Pharmacy or equivalent. Full-Time position(s) available. The basic duties and responsibilities of a Clinical Pharmacist are as follows: • Serving patients by preparing medications; giving pharmacological information to multidisciplinary health care team as well as monitoring patient drug therapies • Prepares medications by reviewing and interpreting physician orders • Detecting therapeutic incompatibilities • Dispenses medications by compounding, packaging, and labeling pharmaceuticals • Controls medications by monitoring drug therapies; advising interventions","20,000","25,000",Not Specified,Not Specified,Medicine
Joblum,Pharmacovigilance Specialist,Pharmacy,"IQVIA SOLUTIONS OPERATIONS CENTER PHILIPPINES, INC.",2021-05-21,National Capital Reg,Full Time,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Professional License (Passed Board/Bar/Professional License Exam), Nursing, Pharmacy/Pharmacology or equivalent. At least 2 year(s) of working experience in the related field is required for this position. Preferably 1-4 Yrs Experienced Employees specializing in Healthcare - Pharmacy or equivalent. Full-Time position(s) available. RESPONSIBILITIES • Provide phone support to health care professionals and patients, involving receipt and tracking of medical inquiries, adverse events, product quality complaints, and other types of calls as required. This does NOT include commercial sales support except managing medical information requests forwarded by the sales representative on behalf of an HCP. • Receive, triage, review and process safety data from various sources. This involves performing data entry into tracking and client safety databases, generating follow up queries pertinent to the case, performing quality control, assisting with reconciliation, driving case closure, and performing other safety-related tasks as needed e.g. regulatory reporting • Receive and document incoming telephone calls, faxes or emails from various sources including investigative sites during regular weekday business working hours. • Establish and maintain effective team communications i.e. provide regular feedback to the local management team on project metrics, out of scope work challenges/issues and successes. • Depending on your experience, some roles will require you to provide leadership training and mentoring for less experienced team members of staff, and assist managers with appropriate allocation of resource. • Build a positive, collaborative team environment with other Lifecycle safety team members Participate in training across Lifecycle safety service offerings, participate in working groups as applicable in implementation of new initiatives, identification and implementation of process efficiencies. REQUIRED KNOWLEDGE, SKILLS AND ABILITIES• Bachelor’s Degree in a scientific or healthcare discipline ideally with 1-2 years’ similarexperience or an equivalent combination of education, training and experience. Experience inLifecycle safety (Pharmacovigilance, Medical Information, Aggregate Reporting, RiskManagement etc.) is a distinct asset.• Excellent written and verbal skills in English and required language• Excellent professional telephone behavioral skills• Ability to work flexibly, organize own workload and effectively manage competing priorities.• Excellent attention to detail and accuracy maintaining consistently high-quality standards.• Ability to establish and maintain effective working relationships with coworkers, managers andclients.• Willingness to learn new skills and flexibility to support business needs• Apply knowledge and expertise, to contribute to and provide solutions to process improvement",Not Specified,Not Specified,Not Specified,Not Specified,Medicine
Joblum,Registered Pharmacist,Pharmacy,Cognizant Technology Solutions Philippines Inc.,2021-05-21,"Central Luzon, National Capital Reg, Calabarzon & Mimaropa",Full Time,"270,000",Not Specified / In Description,Not Specified / In Description,"Cognizant is a global organization serving clients across multiple industries with a deep set of offerings provided by our practice areas and supported by corporate and enabling functions. Employing roughly 270,000 talented associates worldwide, Cognizant is dedicated to anticipating and solving clients’ toughest problems and enabling them to thrive in the digital era. Join us and Be Cognizant! Educational & Job Qualifications: Must have a Bachelor’s degree in Pharmacy. Must have a license for Pharmacy. 100% compliance to work allocated and leaves applications. Perform activities for the assigned project in a timely and efficient manner. Responsible for completion of day-to-day work and process flows within agreed service levels (SLA’s) Coordinate with internal teams to obtain necessary information required for day-to-day operations Willing to attend ON SITE TRAINING sessions and develop capabilities on an ongoing basis. Willing to work in Taguig. Willing to work on a shifting schedule. Besides above industry-standard salary and clear career growth, you will also have HMO coverage* from day 1 of your job at Cognizant. The following are included in this benefit: Competitive medical coverage for the employee and family (parents, spouse, or domestic partner) ** Medicine reimbursement for outpatients Maternity assistance Life, accidental death and dismemberment, and total permanent disability insurance Laboratory, diagnostic and therapeutic procedures Annual Physical Exam (APE) Dental Access to major hospitals","270,000","270,000",Not Specified,Not Specified,Medicine
Joblum,Registered Pharmacist (Isabela),Pharmacy,Padron -Tibio Medical Clinic,2021-05-21,Isabela,Not Specified,,Not Specified / In Description,Not Specified / In Description,"The hirer is still in the process of verification. Copy and paste this link on your browser to know what it means: https://cloud.ph.jobstreetmail.com/PH-JS-CAN-Under-Verification Job Responsibilities: Fill prescription forms and prepare orders in Computer station. Dispense Drugs and Counsels customers. Assist new staff (Pharmacy Assistant / PA Merchandiser) in actual Operation. Order and store medicines, keeping them safe, pure and effective. Dispense Medication issued by an authorized medical practitioner. Review prescriptions. Advice patient and care providers of potential drug interaction, possible side effect, storage information and instruction on how to use medication. Ensure compliance of stores to all pertinent statutory and regulatory bodies. Job Qualifications: Candidate must possess at least Professional License (Passed Board/Bar/Professional License Exam) in Pharmacy/Pharmacology or equivalent. No work experience required. Required Skill(s): motivated leader, excellent customer service, marketing and sales Preferably Less than 1 year experience specialized in Healthcare - Pharmacy or equivalent.",Not Specified,Not Specified,Not Specified,Not Specified,Medicine
