Website,Job Title,Category,Company,Date Posted,Location,Status,Salary,Education,Years of Work Experience,Job Description,Min Salary,Max Salary,Min Years of Work Experience,Max Years of Work Experience,Field
Joblum,Sanitation Inspector I,Food Tech/Nutritionist,"City Government of Urdaneta, Pangasinan",2021-05-24,Pangasinan (Urdaneta City),Not Specified,"16,200",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications: May 27, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment: City Health Office Plantilla Item No.: 4411-27 Salary/Job/Pay Grade: Monthly Salary: Php 16,200.00 QUALIFICATION Eligibility: Career Service (Sub-Professional) / First Level Eligibility Education: completion of two years studies in college Training: none required Work Experience: none required Instructions/Remarks: It is the policy of the City Government of Urdaneta to strictly adhere to the established Equal Employment Opportunity Policy of under (Executive Order No.2018)not to discriminate any employee or any applicant on account of age, gender, sexual orientation and gender identity, civil status, disability, religion, ethnicity, culture, economic status, or political affiliation. The equal employment opportunity policy includes but is not limited to the following: recruitment, promotion, demotion, transfer, or designation and other human resource action. Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 27, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","16,200","16,200",Not Specified,Not Specified,Science
Joblum,FOOD TECHNOLOGIST,Food Tech/Nutritionist,ANDY ALBAO CORPORATION,2021-05-23,Cavite,OJT,,Not Specified / In Description,Not Specified / In Description,"<>FOOD TECHNOLOGIST (Urgent Hiring) Carmona Cavite Assignment <>JOB DESCIRPTION Highly Experienced Food Technologist with Proven Track Record Generating new product ideas, recipes and modifying and improving existing recipes Research ways to improve testing, preservation, packaging, and manufacturing methods Testing and examining samples and ensure quality and flavor remain consistent Ensuring that strict hygiene food safety standards are met To Check Cleanliness of Machine & Personnel GMP, HACCP documentation and strict compliance Documentations of the products, before, during & after processing. To assist Government Agency Inquiries & Required Documents Enforce health and safety regulations To Handle BFAD LTO Renewal & Product Registration For interested applicants please click “<>APPLY NOW” and be sure to upload your updated RESUME, CERTIFICATE OF EMPLOYMENT, CERTIFICATE through Jobstreet ANDY ALBAO CORPORATION Block 5, Lot 7, E. Hebron Bldg., Banahaw St. corner Mayon St., Mountview Industrial Complex Phase 1, Governors Drive, Brgy. Bancal, Carmona, Cavite 4116 Philippines",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Nutritionist-Dietitian II,Food Tech/Nutritionist,"City Government of Bayugan, Agusan Del Sur",2021-05-23,Caraga,Not Specified,"33,575",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : June 12, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Bayugan Community Hospital Plantilla Item No. : H-03 Salary/Job/Pay Grade : 15 Monthly Salary : Php 33,575.00 QUALIFICATION Eligibility : RA 1080 (Nutritionist- Dietitian) Education : Bachelor's degree major in Nutrition, Dietetics or Community Nutrition Training : 4 hours of relevant training Work Experience : 1 year of relevant experience Competency : CORE: 1.Demonstrating Service Excellence 2.Accountability 3.Professionalism 4. Integrity ORGANIZATIONAL: 1.Adaptability and Flexibility 2.Communication Skills 3.Continuous Learning 4.Result Orientation TECHNICAL: 1.Attention to Details 2.Consultation and Consensus Building Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than June 12, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: RODEL L. BERSALOTE City Government Department Head I CGO BAYUGAN, AGUSAN DEL SUR City Human Resource Management Office, LGU-Bayugan City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","33,575","33,575",Not Specified,Not Specified,Science
Joblum,Sanitation Inspector I (59-4),Food Tech/Nutritionist,"City Government of Bayugan, Agusan Del Sur",2021-05-22,Caraga,Not Specified,"16,200",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : June 12, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : City Health Office Plantilla Item No. : 59-4 Salary/Job/Pay Grade : 6 Monthly Salary : Php 16,200.00 QUALIFICATION Eligibility : Career Service (Sub professional) First Level Eligibility Education : Completion of two years studies in college Training : None Required Work Experience : None Required Competency : CORE: 1.Demonstrating Service Excellence 2.Accountability 3.Professionalism 4. Integrity ORGANIZATIONAL: 1.Adaptability and Flexibility 2.Communication Skills 3.Continuous Learning 4.Results Orientation TECHNICAL: 1.Attention to Details Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than June 12, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: RODEL L. BERSALOTE City Government Department Head I CGO BAYUGAN, AGUSAN DEL SUR City Human Resource Management Office, LGU-Bayugan City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","16,200","16,200",Not Specified,Not Specified,Science
Joblum,Sanitation Inspector I (59-7),Food Tech/Nutritionist,"City Government of Bayugan, Agusan Del Sur",2021-05-22,Caraga,Not Specified,"16,200",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : June 12, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : City Health Office Plantilla Item No. : 59-7 Salary/Job/Pay Grade : 6 Monthly Salary : Php 16,200.00 QUALIFICATION Eligibility : Career Service (Sub professional) First Level Eligibility Education : Completion of two years studies in college Training : None Required Work Experience : None Required Competency : CORE: 1.Demonstrating Service Excellence 2.Accountability 3.Professionalism 4. Integrity ORGANIZATIONAL: 1.Adaptability and Flexibility 2.Communication Skills 3.Continuous Learning 4.Results Orientation TECHNICAL: 1.Attention to Details Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than June 12, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: RODEL L. BERSALOTE City Government Department Head I CGO BAYUGAN, AGUSAN DEL SUR City Human Resource Management Office, LGU-Bayugan City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","16,200","16,200",Not Specified,Not Specified,Science
Joblum,Nutrition Officer II,Food Tech/Nutritionist,"City Government of Bayugan, Agusan Del Sur",2021-05-22,Caraga,Not Specified,"30,799",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : June 12, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : City Health Office Plantilla Item No. : 15-16 Salary/Job/Pay Grade : 14 Monthly Salary : Php 30,799.00 QUALIFICATION Eligibility : Career Service (Professional) Second Level Eligibility Education : Bachelor's degree relevant to the job Training : 4 hours of relevant training Work Experience : 1 year of relevant experience Competency : CORE: 1.Demonstrating Service Excellence 2.Accountability 3.Professionalism 4. Integrity ORGANIZATIONAL: 1.Adaptability and Flexibility 2.Communication Skills 3.Continuous Learning 4.Results Orientation TECHNICAL: 1.Attention to Details 2.Analytical Thinking 3.Technical and Legal Writing Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than June 12, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: RODEL L. BERSALOTE City Government Department Head I CGO BAYUGAN, AGUSAN DEL SUR City Human Resource Management Office, LGU-Bayugan City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","30,799","30,799",Not Specified,Not Specified,Science
Joblum,Nutritionist - Dietitian I,Food Tech/Nutritionist,"City Government of Bayugan, Agusan Del Sur",2021-05-22,Caraga,Not Specified,"23,877",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : June 12, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : City Health Office Plantilla Item No. : E-23 Salary/Job/Pay Grade : 11 Monthly Salary : Php 23,877.00 QUALIFICATION Eligibility : RA 1080 (Nutritionist- Dietitian) Education : Bachelor's degree major in Nutrition, Dietetics or Community Nutrition Training : None Required Work Experience : None Required Competency : CORE: 1.Demonstrating Service Excellence 2.Accountability 3.Professionalism 4. Integrity ORGANIZATIONAL: 1.Adaptability and Flexibility 2.Communication Skills 3.Continuous Learning 4.Results Orientation TECHNICAL: 1.Attention to Details 2.Analytical Thinking Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than June 12, 2021 . Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: RODEL L. BERSALOTE City Government Department Head I CGO BAYUGAN, AGUSAN DEL SUR City Human Resource Management Office, LGU-Bayugan City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","23,877","23,877",Not Specified,Not Specified,Science
Joblum,Production Manager,Food Tech/Nutritionist,Fruitas Holdings Incorporated,2021-05-22,National Capital Reg,Not Specified,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least Bachelor's/College Degree or equivalent. At least 5 Year(s) of working experience in the related field is required for this position. Required Skill(s): Supply Chain Management, Good Manufacturing Practices, Quality Management, Inventory and Planning, Time Management Preferably Assistant Manager/Manager specialized in Manufacturing/Production Operations or equivalent.",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Research and Development Officer,Food Tech/Nutritionist,Not Specified,2021-05-22,National Capital Reg,Not Specified,,Not Specified / In Description,Not Specified / In Description,"The Reserach and Development Officer is in-charge of recipe integration and formula development through research, tests, benchmarking, and continuous innovation of new and existing products to provide enhanced development capabilities, including faster product development and improved product consistency. JOB QUALIFICATIONS Candidate must be a Bachelor's or College Degree holder in Food Technology or equivalent with strong culinary inclination and background, and with a strong passion for food. Highly creative and positive, well exposed to food business, and well organized.At least 3 years of hands-on experience in related business. Good supervisory skill is a must.",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,QA INSPECTOR (Canned Meat-LIIP),Food Tech/Nutritionist,"Century Pacific Food, Inc.",2021-05-22,"Laguna (Others), Laguna (Sta. Rosa City)",OJT,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least Bachelor's/College Degree in Engineering (Chemical), Biology, Food Technology/ Food Engineering, Chemistry or equivalent. At least 1 Year(s) of working experience in the related field is required for this position. Required Skill(s): Knowledgeable in Computer operation Preferably Less than 1 year experience specialized in Food Technology/Nutritionist or equivalent. Microbiologist or Chemist is an advantage Will be assigned in LIIP Plant, Binan Laguna",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Nutritionist-Dietitian I,Food Tech/Nutritionist,Department of Health NCR - Government,2021-05-22,National Capital Reg,Not Specified,"23,877",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 25, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Drug Abuse Treatment and Rehabilitation Center- Las Pi¤as Plantilla Item No . : OSEC-DOHB-ND1-25-2020 Salary/Job/Pay Grade : 11 Monthly Salary : Php 23,877.00 QUALIFICATION : Eligibility : RA 1080 Education : Bachelor's Degree major in Nutrition, Dietetics orCommunity Nutrition Training : None Required Work Experience : None Required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 25 ,2021 Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: DR. GLORIA J. BALBOA, MPH, MHA, CEO VI, CESO III DIRECTOR IV METRO MANILA CENTER FOR HEALTH DEVELOPMENT [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","23,877","23,877",Not Specified,Not Specified,Science
Joblum,Food Technologist QA Auditor,Food Tech/Nutritionist,Mary Grace Cafe,2021-05-22,Paranaque City,OJT,,Not Specified / In Description,Not Specified / In Description,"Food Technologist QAA Duties and Responsibilities 1.0 The Food Technologists that function as Quality Assurance Associates primarily ensures that the flow of the processes in the Bakery or in the Commissary are error-free. 2.0 They spot errors and analyze transactions and incidents that could turn into disaster or failure of a system Qualifications The candidates must be knowledgeable with food manufacturing standards such as SSOP,GMP,HACCP Preferably with previous work experience in Food Industry Setting Must be a graduate of Food Technology",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Food Technologists,Food Tech/Nutritionist,Mary Grace Cafe,2021-05-22,Paranaque City,OJT,,Not Specified / In Description,Not Specified / In Description,FOOD TECNOLOGISTS Duties and Responsibilities * Make sure that the products of MGFI are safe and clean for consumption * Make sure that the products of MGFI are compliant to the different food standards Qualifications * Must be a Food Technology Graduate * Must have good Collegiate Grades * Must pass the MGFI Food Technologist Test * Candidates with complete employment requirements will be prioritized,Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Quality Assurance Associate,Food Tech/Nutritionist,Mary Grace Cafe,2021-05-22,Paranaque City,OJT,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least Bachelor's/College Degree, Professional License (Passed Board/Bar/Professional License Exam) in Food Technology/Nutrition/Dietetics or equivalent.Must be 1 Year of working experience in the related field is required for this position.Required Skill(s): GMP, SSOP, ISOP, HACCP, Food SafetyPreferably 1 Yr Experienced Employee specialized in Food Technology/Nutritionist or equivalent. draft quality assurance policies and proceduresinterpret and implement quality assurance standardsevaluate adequacy of quality assurance standardsdevise sampling procedures and directions for recording and reporting quality datareview the implementation and efficiency of quality and inspection systemsplan, conduct and monitor testing and inspection of materials and products to ensure finished product qualitydocument internal audits and other quality assurance activitiesinvestigate customer complaints and non-conformance issuescollect and compile statistical quality dataanalyze data to identify areas for improvement in the quality systemdevelop, recommend and monitor corrective and preventive actionsprepare reports to communicate outcomes of quality activitiesidentify training needs and organize training interventions to meet quality standardscoordinate and support on-site audits conducted by external providersevaluate audit findings and implement appropriate corrective actionsmonitor risk management activitiesresponsible for document management systemsKey Competenciesattention to detailcommunication skills - verbal and writtendata collection, management and analysisproblem analysis and problem solvingplanning and organizingjudgmentdecision-makingcustomer service orientationteamwork",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Purchasing Manager,Food Tech/Nutritionist,Starhub Distribution & Logistics Services Inc.,2021-05-21,Taguig City,Contract,,Not Specified / In Description,Not Specified / In Description,"Developing procurement strategies that are inventive and cost-effective. Sourcing and engaging reliable suppliers and vendors. Negotiating with suppliers and vendors to secure advantageous terms. Reviewing existing contracts with suppliers and vendors to ensure on-going feasibility. Building and maintaining long-term relationships with vendors and suppliers. Approving purchase orders and organizing and confirming delivery of goods and services. Performing risk assessments on potential contracts and agreements. Controlling the procurement budget and promoting a culture of long-term saving on procurement costs. Overseeing and managing the IT systems that track shipments, inventory, and the supply of goods. Knowledgeable in supply chain solutions. Preparing procurement reports. Food Technology or Food Science graduate is a must",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Meat Inspector II,Food Tech/Nutritionist,"Municipal Government of Puerto Galera, Oriental Mindoro",2021-05-20,Calabarzon & Mimaropa,Not Specified,"16,426",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 25, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Office of the Mayor - Slaughterhouse Plantilla Item No. : 167 Salary/Job/Pay Grade : 8 Monthly Salary : Php 16,426.00 QUALIFICATION Eligibility : Career Service (Subprofessional) First Level Eligibility Education : Completion of two years studies in college Training : 4 hours of relevant training Work Experience : 1 year of relevant experience Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 25, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: BELEN C. MARIANO HRMO-Designate MGO PUERTO GALERA, ORIENTAL MINDORO LGU Puerto Galera, Oriental Mindoro [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","16,426","16,426",Not Specified,Not Specified,Science
Joblum,Nutritionist,Food Tech/Nutritionist,"Marie France Bodyline International, Inc.",2021-05-20,"Makati City, Muntinlupa City, Pasig City, Taguig City",OJT,"20,000-40,000",Not Specified / In Description,Not Specified / In Description,"Qualifications: Registered Nutritionist-Dietitian; graduate of BS Nutrition from a reputable university; At least 5'2” in height, with good built and good skin condition With at least 1-2 years of experience in a health and wellness organization; knowledgeable in nutrition counseling Projects a PROFESSIONAL/ GLAMOROUS bearing Above average communication skills; can communicate well with clients of diverse backgrounds and colleagues from all levels of the organization Excellent in interpersonal relations Responsibilities: Assess clients’ nutritional needs, diet restrictions, lifestyle and current health plans that will aid her to develop, design and implement the most effective nutrition program commensurate to the clients’ needs. Provide nutritional counseling to clients on basic rules of good nutrition, healthy eating habits, and nutrition monitoring to improve their quality of life. Sees clients based on the appointment schedule. Sees other clients referred by the Slimming Counselor. Coordinates with the Medical Doctor/s to determine clients’ nutritional needs and dietary restrictions. Coordinates, develops and discusses customized meal plans for the clients’ individual requirement to assist them in their weight loss process, whenever necessary. Accountable for the food models (“Know Your Plate”) issued to every center.","20,000","40,000",Not Specified,Not Specified,Science
Joblum,Research and Development Officer,Food Tech/Nutritionist,"YS Commercial Enterprises, Inc.",2021-05-20,Rizal (others),OJT,,Not Specified / In Description,Not Specified / In Description,"JOB DESCRIPTION: •Creates and develops product in accordance with market demands. •Researching and developing new or improved product lines. •Bringing these new products and processes to an industrial scale. •Assisting in developing and modifying the manufacturing and processing plant that produces the products. •Assisting in designing, installing and commissioning new production plant. •Develop, implement, communicate, and maintain a quality plan to bring the company's quality systems and policies into compliance with 5S, GMP, SSOP, HACCP, and other quality-related requirements •Process regulatory requirements pertaining to product improvements, sampling, and other regulatory requirements (FDA, USFDA, LGU, Intercommerce, etc.) •Other duties assign by the Management related to R&D. JOB QUALIFICATIONS: •Candidate must possess at least a Bachelor's/College Degree Food Technology/Food Science/Nutrition/Dietetics/Microbiology/Chemical Engineering/Science and Technology or equivalent. •Is knowledgeable about research and development methods and procedures for food manufacturing, and has an in-depth understanding of Good Manufacturing Practices (GMPs), etc. • At least 5 year(s) of working experience in Food Manufacturing Industry. GMP, GWP, HACCP, and sensory evaluation is required for this position. •With relevant experience about food safety management systems, quality management, and procedures for food manufacturing, and has an in-depth understanding of 5S, Good Manufacturing Practices (GMPs), SSOP, etc. •With basic knowledge on micro and physio analysis. •Has initiative and pays attention to details. •Has strong leadership skills, project management skills, and organizational skills. •Applicants must be residing in San Mateo, Rizal or near Cities. •Willing to do fieldwork if needed. •Computer literate and proficient in MS Word, Excel, and PowerPoint.",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Research and Development Specialist,Food Tech/Nutritionist,Markenburg International Foods Corp.,2021-05-20,Bulacan,OJT,,Not Specified / In Description,Not Specified / In Description,"Qualifications: Candidate must possess a Bachelor's/College Degree in Chemical Engineering Biology, Chemistry, Food Technology or equivalent. Preferably with experience in Manufacturing Industry Preferably with skills in Cooking, Baking, Figurine or Fondant Making Preferably with at least 3 years of experience in Research and Development and Quality Control as Supervisor Must be very keen to details Willing to work in Marilao, Bulacan Job Description: Oversees and monitors the inspection and testing of materials, parts, and products to ensure adherence to established quality standards. Do experiments for product development and improvement; conducts shelf-life study, sensory evaluation and moisture analysis of the developed products Prepare laboratory scale samples for approval Implements Quality Control System Ensures implementation of GMP Other tasks that may be assigned from time to time.",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Registered Nutritionist Dietitian,Food Tech/Nutritionist,The Six Pack Chef,2021-05-20,Pasig City,Full Time,"18,000-27,000",Not Specified / In Description,Not Specified / In Description,"We are looking for a talented Registered Nutritionist Dietitian to join our team. Job Types: Full-time, Permanent Employment Compensation: Php18,000.00 - 27,000.00 per month Working Days: 5 Days per week Benefits: Up to 20 Days Paid Leaves, Staff meals, HMO upon regularization, Government mandated benefits (SSS, Philhealth, Pagibig, 13th Month Pay) Job Description Answer customer inquiries and consult through phone, email, social media, and/or other relevant channels. Provide nutritional assessment and counseling to potential customers and existing customers in person, through phone, email, social media, and other channels. Identify & assess customers’ needs and offer solutions/products that best suit the customer. Create and manage customer orders and meal plan subscriptions. Calculate and/or review nutritional values of menu, recipes, and meals and ensure that all nutrition labels are accurate. Prepare customer reports, meal plan reports, and kitchen reports as necessary. Handle customer feedbacks, and/or customer complaints. Job Requirements: Must be a Registered Nutritionist Dietitian with a valid PRC License. Extensive experience in handling nutrition consultations. Highly organized and with strong attention to detail. Strong command of the english language. Must be willing to work on site (Bagong Ilog, Pasig).","18,000","27,000",Not Specified,Not Specified,Science
Joblum,R&D Specialist (Gensan Based),Food Tech/Nutritionist,"Century Pacific Food, Inc.",2021-05-20,South Cotabato (Gen San),OJT,,Not Specified / In Description,Not Specified / In Description,"REQUIREMENTS: BS Food Technology / BS Chemistry or related Sciences At least 2 years experience in R&D, Production, QA in food manufacturing company Knowledge of food chemistry, microbiology and engineering Knowledge of sensory evaluation to serve as guide in new product and process development With an eye for detail and passion for food creativity; Resourceful Willing to be assigned in General Santos City JOB SUMMARY: Performs product prototyping using a given formula and / or process and able to carry out standard procedures in conducting sensory evaluation activities, raw material selection and testing and documentation of specifications. *jjl",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,QA Auditor,Food Tech/Nutritionist,AMCA Finefoods Inc. (Comissary of Amici and Caramia),2021-05-20,"National Capital Reg, Rizal (others)",Full Time,"18,000-23,400",Not Specified / In Description,Not Specified / In Description,"Specific Job Functions: Regular store visit in all Amici and Cara Mia Branches. Ensure and monitor product quality and consistency of all products in all branches. Conduct monthly Store Kitchen Audit (Food, Service, and Cleanliness). Conduct weekly product and process check audit. Evaluate in-process and finished store items as required or needed. Review established kitchen procedures and documentations. Facilitated QA store manual documentation and review. Coordinated with Store operations on quality monitoring and implementation. Assist in the following as needed: Technology Transfer and Product Launch in stores and Store Training. Perform other related duties as required by the QA Manager Required Qualifications: Graduate of BS Food Technology, Nutrition, Dietetics or any Food Science related course. Advanced technical skills and knowledge in Store (Operations) Audit, food quality and safety management, coupled with a strong business sense With at least 3-5 years of experience in a specialized technical field in food service industry. Familiar with Kitchen Safety and Sanitation procedures and Restaurant Service Quality Management. Knowledgeable in GMP, HACCP and SSOP. Good self and group organizing skills. Must have excellent knowledge of MS Word, MS Excel and PowerPoint. Willing to be assigned in Cainta, Rizal (near Pasig area) Willing to work on a 6:00 AM - 4:00 PM (rotating sched)","18,000","23,400",Not Specified,Not Specified,Science
Joblum,TECHNICAL BAKER SALES COORDINATOR,Food Tech/Nutritionist,"AGUS PHILIPPINES, INCORPORATED",2021-05-20,Manila City,Contract,"18,000-20,000",Not Specified / In Description,Not Specified / In Description,"JOB OBJECTIVE: - To develop and promote business opportunities for all AGUS products. - To serve as point of contact for customer queries about the products, orders and deliveries. - To conduct an actual product demonstration of Palmia brand to all targeted Institutional Accounts - Must be goal-oriented and has a deep knowledge of customer service best practices and should be able to contribute to a high quality customer service and achieve sales targets. JOB RESPONSIBILITIES: - Provide business insights in the fields of baking - Identify and develop new opportunities - Execute customer account plan - Ability to interact or collaborate with client’s management team - Develop sales through testing and actual demonstration of Palmia Bakery products - Review procedures and processes in client facilities providing technical support - Coordinate with Sales and Marketing teams in reaching set goals and objectives - Submit weekly activity report to the National Sales Head. - Checking prices and contracts are up-to-date. - Liaise with the logistics personnel to ensure timely deliveries of client’s purchase orders. - Ensure Sales Targets are met and report any deviation. - Stay up-to-date with new products and features of other competitive products - Perform other duties and responsibilities as required. JOB REQUIREMENTS: - Experience as Technical Baker - Familiarity with all professional baking equipments including mixers, blenders, and dough sheeters - Excellent understanding of ingredient functionality and fully automated baking processes, to include sweet goods, cakes, breads, rolls - Above average training skills, and have the ability to develop actual product demonstration and training program - Understanding of food safety practices - Experience with bread and cake decoration technique - Ability to remain calm and focused in a fast-paced environment - Team spirit, with a customer-focused attitude - Flexibility to work - Excellent organizational and multitasking skills - A team player with high level of dedication - Ability to work under strict deadlines - Certification from Culinary school is a plus Education · At least a four (4) year technical degree in sales and marketing or its equivalent work experience Experience · At least ten (10) years practical experience or its equivalent work experience Knowledge, Skills, and Abilities · Excellent interpersonal skills · Good writing and speaking skills · Ability to handle confidential matters · Requires mathematical accuracy · Ability to work with detail · Good organizational skills WORK SCHEDULE: · Once a week reporting in the office or as needed · Field work – Monday to Saturday","18,000","20,000",Not Specified,Not Specified,Science
Joblum,Baking Analyst (Davao),Food Tech/Nutritionist,Universal Robina Corporation - Flour Division,2021-05-19,Davao del Sur (Davao City),Full Time,,Not Specified / In Description,Not Specified / In Description,"Job Qualifications: Candidate must possess at least a Bachelor's/College Degree , Food Technology or equivalent. TESDA NC II Baking and Pastry Arts is preferred. At least 1 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in Km. 10 Sasa, Davao City Preferably 1-4 Yrs Experienced Employees specializing in Food Technology or equivalent. Amenable to 6 Days Work (Monday to Saturday), 8 Hours per day. Full-Time position(s) available. Job Responsibilities: Quality Assurance Processes on Flour Quality by baking flour samples.",Not Specified,Not Specified,Not Specified,Not Specified,Science
