Website,Job Title,Category,Company,Date Posted,Location,Status,Salary,Education,Years of Work Experience,Job Description,Min Salary,Max Salary,Min Years of Work Experience,Max Years of Work Experience,Field
Joblum,Field Service Engineer,Electronics,"Global Medical Solutions, Inc.",2021-05-22,Davao,OJT,,Not Specified / In Description,Not Specified / In Description,"FIELD SERVICE ENGINEER -provides service and installation of Medical equipment/machines in different hospitals. QUALIFICATIONS: Candidate must possess at least Professional License (Passed Board/Bar/Professional License Exam) in Electronics and Communications Engineering or Electrical Engineering At least 1 Year(s) of working experience in the related field is required for this position. Computer Literate Excellent written and verbal communication skills Can handle pressure at work Can perform multi-tasks without compromising the quality of work With good judgment. Willing to be assigned in other localities on a flexible schedule (Visayas, Mindanao, sometimes including Luzon) Will be assigned at Davao staff house. Willing to do fieldwork Company Name: Global Medical Solutions, Inc. Main Office: Bagumbayan, Quezon City",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Field Service Engineer (Pasay/ Makati),Electronics,Asticom Technology Inc,2021-05-21,National Capital Reg,Not Specified,,Not Specified / In Description,Not Specified / In Description,"Job Responsibilities: • Provides install / repair services for Voice and/or Data Service at customer’s premise in addition to install and troubleshoot additional connected devices • Acts as the primary technician for aerial and outdoor cabling lay out • Accountable in ensuring that a Permit is secured for gated premises • Follows the procedures as documented in the operating and standards manual • Ensures the service provided meets with customer’s requirement and/or Company standards • Answers or refers customer inquiry on general services/products provided by the Company • Assists the Senior on indoor cabling lay out • Drives the service vehicle • Ensures resources in field are managed such as tools, vehicle and SLI materials Qualifications: • BS ECE Graduate or any Technical Vocational Course • With Valid Driver's license• Can drive manual transmission.• With background in Broadband • Can communicate well in English and/or Filipino • Willing to do field works • Willing to performs shift, mid-night or standby duty as schedule • Willing to have 26 days working schedule (6 days a week) • Travel time from home to work must not be more than 2hrs",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Test and Systems Development Engineer,Electronics,"Integrated Micro-electronics, Inc.",2021-05-21,Laguna (Sta. Rosa City),OJT,,Not Specified / In Description,Not Specified / In Description,"Qualifications: Graduate of Bachelor's Electronics Engineering (ECE) Course or equivalent with solid fundamentals in electronic circuits/systems and software development. With at least 2 years of industry experience, preferably in a development environment . Knowledgeable in the use of electronic test and measuring equipment. Knowledgeable in the principles of parameter and functional testing of electronic products. Ideally with experience in developing test systems and software for mass production testing. Analytical and with attention to details Basic understanding of the electronics/semicon industry/ business processes. Specification Conceptualizes, develops, integrates, tests, deploys, documents and supports customized function testers, handlers and semi & automatedinspection systems. Assists with program management and preparation of quotes. Coordinates with manufacturing for equipment deployment and support. Ensures quality and on-time delivery, Recommends improvements.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Software Engineer,Electronics,TOWA SEMICONDUCTOR EQUIPMENT PHILIPPINES CORP.,2021-05-21,Calabarzon & Mimaropa,Full Time,,Not Specified / In Description,Not Specified / In Description,"JOB SUMMARY An experience Software Engineer is responsible for providing technical engineering DUTIES AND RESPOSIBILITIES Responds to customer complaints related to TOWA machine software issues. Evaluates and resolves all types of TOWA software related problems of the Customers. Analyzes, inspects, and reviews findings to determine the solution to the problem that the customer demands. Works alongside with technical sales engineers and field service engineers Monitors performance of machine Maintains product manuals. Provides customers with regular reports and feedback on their service requests. Develops and maintains relations with customers. Reports common complaints of customers to top management in order to address the situation for future reference. Makes recommendations to maintenance technicians, and offers feedback on product development, features and functions. Generate project on maintenance engineering system and equipment capability to meet productivity and quality requirements. Provided clear feedback to management for capturing improvement opportunities. Educate customer representative about the product usage and maintenance. Educate TOWA PH Field Service Engineers (FSE) to upgrade skills. Perform special tasks as assigned by his superiors. QUALIFICATIONS Candidate must possess at least Bachelor's / College Degree in Engineering (Computer/ Information Technology) or equivalent At least 5 year(s) of working experience in the related field is required for the position Open-minded and good team player Ability to provide solutions to a variety of technical problems independently. Has strong technical, analytical, and development skills. Proficient in OMRON and YASKAWA advance PLC programming languages Knowledgeable on basic and advance HMI Knowledgeable on Motion Control and servo motor programming Knowledgeable on computer systems and technologies Knowledgeable on SECS GEM equipment interface protocol Working knowledge of Microsoft Office (Word, Excel, Outlook) Knowledgeable on Semiconductor molding process Knowledgeable on TOWA molding system is an advantage With good oral and written communication skills (proficient in English 'verbally and in writing), have the ability to communicate with customers, colleagues, and management to explain complex issues clearly and concisely With ability to motivate and mentor other team members",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Site Engineer (MINDORO),Electronics,YOFC INTERNATIONAL (PHILIPPINES) CORPORATION,2021-05-21,"Occidental Mindoro, Oriental Mindoro (Others)",Contract,,Not Specified / In Description,Not Specified / In Description,"Duties and Responsibilities： 1. Monitor project implementation 2. Support engineering for the staking activitites 3. Manage inventory of materials 4. Inspect the quality of work (done by contractor) 5. Ensure everything is within the construction guidelines. Requirements: 1. Candidate must possess at least Bachelor's/College Degree in Engineering (Computer/Telecommunication) or equivalent 2. At least 3 Year(s) of working experience in the related field is required for this position 3. Preferably 1-4 Yrs Experienced Employee specialized in Engineering - Electronics/Communication or equivalent 4. Knowlegable is OSP implementation and materials 5. Proficient with Autocad, MS Office 6. Knowlegable in OSP Design or Can read plans 7. Responsible and Hard Working 8. Willing to work under pressure 9. Willing to locate in South Luzon and North Luzon area",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Biomedical Engineer (Cebu) – Urgent!,Electronics,"ASYA MEDIKA, INC.",2021-05-21,Taguig City,Contract,,Not Specified / In Description,Not Specified / In Description,"JOB DESCRIPTION Technical Inspection Formulate arrival inspection report of equipment. Ensure the completeness of delivered machine, accessories, parts or peripherals and record accurate details of packing list against delivery (with warehouse personnel) Check the physical condition of the machine, crates and boxes. Perform initial functional evaluation together with the application personnel to ensure proper functionality. Delivery Information Formulate delivery inspection report (DIR) for documentation. Set up machine and accessories to verify functional accuracy before the delivery. Documentation of over-all functional evaluation and specific result details. Pre Installation Requirement Verify the room site or location before the machine installation. Assessment of room size, room ventilation and lighting condition. Verify the power line and source, active grounding line, type of pipes and fittings for medical gases. Make an accurate report and recommendation signed by the costumer(s) and Field Engineer. Actual Inspection Site installation of machine. On site sensor calibration, setting adjustments, ensure and provide technical reports signed by the customers(s). Conduct basic troubleshooting to the end-user(s) and hospital engineer. Repair/Maintenance and Support Repair of Machines Formulate Service Protocols which develops individual responsibility for the purpose of proper customer service. Perform technical evaluation before recommendation and prioritize schedule depends on the situation and necessity. Provide RFQ address to the costumer noted and signed by the immediate department head. Maintenance Under Warranty Provide efficient service with complete calibration procedure and perform regular service visit depending on the warranty period agreement between company and customer. Assessment of functional accuracy, provide technical report and honest recommendation to achieve customer satisfaction. Maintenance under contract Offer Preventive Maintenance Service (PMS) agreement while explaining to the customer the value of prevention of machine downtime and ensure patient’s safety. Make additional and profitable income in the company which can help to build effective and reliable service department through wide range of service tools and test equipment. Technical Support If necessary, attend and support sales people in any customer concerns, pre-bid or bidding proper to ensure of have ideas in procurement specifications. Provide technical support for the Application or Product Specialist people during product demo/presentation to attend any technical issues. Reports and Monitoring Job Order Number Create Job Order Number to monitor machine’s status such as: installation, maintenance, evaluation and repair which leads to effective monitoring that can organize concerns of the customer(s). Formulate Service Report Forms, PMS checklist or revised maintenance procedure without compromising manufacture guidelines. Escalation of unsolved service issues to the immediate department head. On time submission of reports to the immediate head. Attend regular meetings, conventions and trainings to enhance technical knowhow which can resolve different service issues. QUALIFICATION Graduate of any 4 year course preferably engineering or any technical course Preferably with experience from the medical industry or medical facilities Good oral and written communication skills Result oriented Willing to travel nationwide",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Biomedical Engineer (NCR) – Urgent!,Electronics,"ASYA MEDIKA, INC.",2021-05-21,National Capital Reg,Contract,,Not Specified / In Description,Not Specified / In Description,"JOB DESCRIPTION Technical Inspection Formulate arrival inspection report of equipment. Ensure the completeness of delivered machine, accessories, parts or peripherals and record accurate details of packing list against delivery (with warehouse personnel) Check the physical condition of the machine, crates and boxes. Perform initial functional evaluation together with the application personnel to ensure proper functionality. Delivery Information Formulate delivery inspection report (DIR) for documentation. Set up machine and accessories to verify functional accuracy before the delivery. Documentation of over-all functional evaluation and specific result details. Pre Installation Requirement Verify the room site or location before the machine installation. Assessment of room size, room ventilation and lighting condition. Verify the power line and source, active grounding line, type of pipes and fittings for medical gases. Make an accurate report and recommendation signed by the costumer(s) and Field Engineer. Actual Inspection Site installation of machine. On site sensor calibration, setting adjustments, ensure and provide technical reports signed by the customers(s). Conduct basic troubleshooting to the end-user(s) and hospital engineer. Repair/Maintenance and Support Repair of Machines Formulate Service Protocols which develops individual responsibility for the purpose of proper customer service. Perform technical evaluation before recommendation and prioritize schedule depends on the situation and necessity. Provide RFQ address to the costumer noted and signed by the immediate department head. Maintenance Under Warranty Provide efficient service with complete calibration procedure and perform regular service visit depending on the warranty period agreement between company and customer. Assessment of functional accuracy, provide technical report and honest recommendation to achieve customer satisfaction. Maintenance under contract Offer Preventive Maintenance Service (PMS) agreement while explaining to the customer the value of prevention of machine downtime and ensure patient’s safety. Make additional and profitable income in the company which can help to build effective and reliable service department through wide range of service tools and test equipment. Technical Support If necessary, attend and support sales people in any customer concerns, pre-bid or bidding proper to ensure of have ideas in procurement specifications. Provide technical support for the Application or Product Specialist people during product demo/presentation to attend any technical issues. Reports and Monitoring Job Order Number Create Job Order Number to monitor machine’s status such as: installation, maintenance, evaluation and repair which leads to effective monitoring that can organize concerns of the customer(s). Formulate Service Report Forms, PMS checklist or revised maintenance procedure without compromising manufacture guidelines. Escalation of unsolved service issues to the immediate department head. On time submission of reports to the immediate head. Attend regular meetings, conventions and trainings to enhance technical knowhow which can resolve different service issues. QUALIFICATION Graduate of any 4 year course preferably engineering or any technical course Preferably with experience from the medical industry or medical facilities Good oral and written communication skills Result oriented Willing to travel nationwide",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Network Engineer - Core Network Planning and Engineering,Electronics,RADIUS TELECOMS INC.,2021-05-21,Pasig City,OJT,,Not Specified / In Description,Not Specified / In Description,"Knowledge, Skills, & Abilities • Background in some Network Equipment like Router, Switch, Optical transport, etc. • Extensive Knowledge on OTN, WDM, DWDM, SDH, VLAN, STP, RSTP, LAN/WAN, TPC/IP, NAT, DNS, MPLS, OSPF, and BGP o Primary - OTN, DWDM and SDH o Secondary - Carrier Ethernet Network [Core, Edge and Access], GPON, IP Core, Radius Public IP Address and BGP peering Conduct POC and Equipment type approval which include testing of equipment hardware and logical configuration. Provided Technical Support to Pre-Sales for a Non-Standard or Special Project of customer. Provided Technical Support to Product & Development or other teams if needed. Provide Tier 3 NOC Support QUALIFICATIONS Education Bachelor’s/College Degree in Engineering (Electronics / Electronics and Communication) ECE License, CCNA, CCNP JNCIA, JNCIS-SP or Higher • Certification on o Optical Network o CISCO o Juniper o Firewall Equipment Experience At least 2 years of relevant experience, preferably in a telco, ISP or system integration company.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Service Technician,Electronics,Skyworth Philippines Corporation,2021-05-21,National Capital Reg,Not Specified,,Not Specified / In Description,Not Specified / In Description,"Currently, we are open our doors to dynamic and competent individuals who want to join us for this position: SERVICE TECHNICIAN JOB RESPONSIBILITIES: 1. Provides technical support for the after sales service. 2. Responsible for the test, repairs, and troubleshoot electronic products (Washing Machine, Aircon & Refrigeration, ). 3. Other tasks may assign by the Service Manager. JOB QUALIFICATION: 1. At least a Bachelor’s/College Degree or vocational course in Electronics or equivalent. Vocational Graduate NCII 2. With knowledge in power supplies and other electronic/electrical circuits. Audio Video (TV) Brownlines. 3. Excellent communication skills in English written and verbal. 4. Working experience in after sales service under appliances and same company industry is an advantage 5. Willing to work in Paranaque City. (OMNI Solid Service Center) 6. Interested Applicant May send their resume by clicking ""Apply Now""",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Level 1 & 2 Support Officer,Electronics,Switch Connect PTY LTD.,2021-05-21,Laguna (Sta. Rosa City),OJT,"28,000-39,200",Not Specified / In Description,Not Specified / In Description,"As a Service Desk Analyst/L1 & 2, you are responsible for handling first and second level support of incident and/or service requests and provisioning tasks. Ensure service and support are provided to customers at agreed levels and that high customer satisfaction levels are maintained. You are also responsible for attaining maximum utilization of internal and field resources through daily dispatch of service and provisioning requests and periodic reporting of tech team activities to management. Candidate must possess at least Bachelor's/College Degree in Engineering (Computer/Telecommunication), Computer Science/Information Technology or equivalent. At least 2 Year(s) of working experience in the related field is required for this position. Preferably 1-4 Yrs Experienced Employee specialized in IT/Computer - Network/System/Database Admin or equivalent. Requred Skills Good Verbal and Written English communication skills Must have at least 2 years of Service Desk or Helpdesk experience Must have at least 2 years of Telecommunications Experience Must have at least 2 years of Microsoft Office 365 Experience Great Customer Service skills Ability to multi-task and adapt to changes quickly Technical awareness: ability to match resources to technical issues appropriately. Service awareness of all organization’s key services for which support is being provided. Understanding of support tools, techniques, and how technology is used to provide services. Technical Skills Knowledge in Ticketing CRM VOIP Experience – Provisioning and Trouble Shooting Microsoft Office 365 deployment and management experience Network Configuration and Troubleshooting experience Hardware and Software Troubleshooting experience Ribbon SBC management and troubleshooting experience Technical Support & Client Communication Act as the first point of contact to the customer for all types of service requests. Coordination of all support groups to ensure maximum utilization of billable resources. Provide 1st & 2nd level of support for incident and/or service request. Perform all assign provisioning tasks and request. Schedule internal and field resources on the Ticketing CRM dispatch portal. Monitor resource schedules to ensure prompt time entry on service requests. Communication with customers as required: keeping them informed of incident progress, notifying them of impending changes or agreed outages Monitoring service ticket progress and escalating tickets as required. Perform customer follow-up to verify final resolution and determine satisfaction level. Report the utilization of support resources to management Provide accurate reports and metrics to company management on the status and budget of on-going projects and agreements. Understand overall service desk objectives, as well as the role and function of each team member. Design and maintain process documentation for the service desk team.","28,000","39,200",Not Specified,Not Specified,Engineering
Joblum,Project Engineer,Electronics,Asticom Technology Inc,2021-05-21,"Soccsksargen, National Capital Reg",OJT,"25,000-45,000",Not Specified / In Description,Not Specified / In Description,"Job Description End to end Project Management Project evaluation and assessment WBS creation Project kickoff (internal/external) Project monitoring Facilitate UAT Project closure Documentation and project turnover Qualifications Candidate must possess at least a Bachelor's/College Degree , Engineering (Computer/Telecommunication), Engineering (Electrical/Electronic) or equivalent. At least 2- 4 years of working experience in Technical Project Management With strong work stakeholder management experience Excellent communication skills CCNA certfication and trainings is a plus WFH set up until furter notice but must be willing to work in BGC or Mandaluyong City","25,000","45,000",Not Specified,Not Specified,Engineering
Joblum,Product Management and Development Support,Electronics,Asticom Technology Inc,2021-05-21,National Capital Reg,OJT,,Not Specified / In Description,Not Specified / In Description,"• Candidate must possess a Bachelor's/College Degree, preferably in Computer Science, Information Technology, Engineering (Industrial) or equivalent • Minimum 2 to 3 years significant work experience, preferably in IT • Has good understanding in ICT Solutions • Solid knowledge of product development or management, market research and analysis • Strong analytical, leadership and problem-solving skills • Independent-minded professional, proactive, inquisitive, resourceful, and highly-adaptable • Good communication and presentation skills",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,"BMS Engineer (EE,ECE)",Electronics,Megacity General Construction and Development Corporation,2021-05-21,National Capital Reg,Not Specified,"18,000-25,200",Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least Bachelor's/College Degree in Engineering (Electrical/Electronic) or equivalent. At least 2 Year(s) of working experience in the related field is required for this position. w/ experience in Installation, Testing & Commissioning of Auxiliary Systems/Devices Handled Projects related in any of the following: FDAS, CCTV, CATV, PABGM,BMS, Access Control, Security Controls, Networks, Fiber Optics & Structured Cabling Willing to start Immediately","18,000","25,200",Not Specified,Not Specified,Engineering
Joblum,Network Engineer - Project Management (Core),Electronics,RADIUS TELECOMS INC.,2021-05-21,Pasig City,OJT,,Not Specified / In Description,Not Specified / In Description,"DUTIES & RESPONSIBILITIES Prepare technical studies and circuit designs for customer network provisioning. Consolidate all cost involve in service provisioningProvide and recommend technical advice to sales department/customer on matters affecting network design, performance, operation and maintenance.Develop project plans and coordinate with all concerned entities to ensure efficient project implementation and service delivery.Monitor project status of circuit activation and provide update to concern entities on such status and ensure proper documentation.Performs miscellaneous job-related duties as may be assigned or apparent. JOB REQUIREMENTSEducational Background: Candidate must possess at least a Bachelor’s/College Degree in Engineering (Electronics/ Electronics Communication)Work Experience: At least 2 years of relevant experience, preferably in a service-oriented company; experience in a Telecommunications Company is a plusSkills and Knowledge:Knowledgeable on Customer Network Engineering/Customer Network Application.Hands-on knowledge of any three of the following:LAN/WANVLAN, Ethernet/IP technologiesPDH/SDH/TDM systemsMultiplexers, SDSL/HDSL/ADSL modems, DSLAMNetwork management systemsVarious test equipment for troubleshooting data communications facilitiesComputer literacy with proficiency in AutoCAD, Windows and MS Office software suiteAnalytical and problem-solving skillsOrganizational and communications skillsAbility to learn new ideasAbility to work under pressureAbility to interact effectively with customers, subordinates, and peersWillingness and readiness to work on shifts or overtimePreferred: ECE Licensed; PMP & CCNA is a plus but not requiredPersonality: Courteous, resourceful and cost conscious. Positive/proactive outlook",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Sr. Project Engineer - Project Management - Core,Electronics,RADIUS TELECOMS INC.,2021-05-21,National Capital Reg,OJT,,Not Specified / In Description,Not Specified / In Description,"Key duties and Responsibilities: Manage, track milestones and provide performance status of all core equipment installation by updating tools and resources applications to all fields on every work order to meet commitment dates Develop project plans and coordinate with all concerned entities to ensure efficiient project implementation Manage meetings with engineering and all stakeholders to ensure quality of service as well as the architectural network design were implemented ensuring clean transitions Perform miscellaneous job-related duties as may be assigned or apparent Requirements: Candidate must possess at least Bachelor's/College Degree in Engineering (Computer/Telecommunication), Engineering (Electrical/Electronic) or equivalent. At least 1 Year(s) of working experience in the related field is required for this position. Preferably 1-4 Yrs Experienced Employee specialized in Engineering - Electronics/Communication or equivalent. ECE license; PMP is a plus but not required Knowledgeable on Customer Network Engineering/ Customer Network Applications Proficient with AutoCAD, Windows and MS Office Analytical and problem-solving skills",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Technical Support Engr,Electronics,Radtelcom Technologies Corporation,2021-05-21,Davao,Full Time,"22,000-30,800",Not Specified / In Description,Not Specified / In Description,must be between 28 - 45 must be a eam player and can work on deadlines full time position is available willing to travel must have minimum technical work experience in the field can work with minimal supervision ECE or other engineering coarse can handle pressure,"22,000","30,800",Not Specified,Not Specified,Engineering
Joblum,Electronic Technician,Electronics,PROMEX INC.,2021-05-21,Saudi Arabia,Full Time,,Not Specified / In Description,Not Specified / In Description,"Assemble electrical or electronic systems, electronic board repairing Diagnosing and repairing electronics Reading manuals and installing new equipment Repairing electronic boards, electronic upgrades Qualifications : Candidate must possess at least a Vocational Diploma / Short Course Certificate, Engineering (Electrical/Electronic) or equivalent. At least 3 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in Riyadh,Riyadh Region. 2 Full-Time position(s) available. Principal / Employer : Coffee Wonders Est.Principal / Employer Address : Riyadh Saudi ArabiaPlacement Fee : This job has no placement fee. For manpower pooling only. No fees in any form and/or purpose will be collected from the applicants. Beware of illegal recruiters and human traffickers. For interested applicants please click “ APPLY NOW ” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Join our Tech Support Team (Home Appliance BG is an advantage) | Quezon City,Electronics,Sitel Philippines Corporation,2021-05-21,National Capital Reg,OJT,,Not Specified / In Description,Not Specified / In Description,"We are excited for you to join our SITEL Barkada! Click on “APPLY NOW!” and it will take you directly to SITEL’s registration portal to start the automated application processes. Please make sure you are ready to proceed and that you are at a location conducive for assessments. Kindly take the time to complete the process to ensure higher chances of acceptance. Good luck! In case the link fails to take you to the SITEL page, please copy the URL below and start your application through the SITEL portal using your browser. https://philippines.sitel.com/sitel-barkada-jbs/ To fast track your application please make sure to finish your online assessment. You may contact us at 09778078719 if you need assistance on your application. Who are we looking for? We are looking for passionate individuals who can deliver personalized and memorable experiences for our clients and customers. Customers will rely on you to answer questions, address their concerns, and help them with a particular product or service. You simply need to know your way around a computer and be comfortable supporting customers through phone, chat and email. Join us today in building trust, being bold, working together and wowing our customers! What are we looking for? - Candidates who are at least 18 years old and above - Completed at least two (2) years of college education - Basic computer navigation skills - Good command of the English language - Willingness to work on shifting schedules - With at least 6 months Call Center Experience (Preferred) What should you expect from us?- Paid training from day one- Tons of growth opportunities (93% of our non-agent positions are filled internally)- A leadership team that hears your voice; we know that when we work together we can accomplish so much more- Fun team environment where we work hard to build trust every single day- HMO Benefits for you and your family- Free Shuttle service on selected locations (Pick-up points)",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Field Service Technician,Electronics,Asticom Technology Inc,2021-05-21,National Capital Reg,Not Specified,"18,000-23,400",Not Specified / In Description,Not Specified / In Description,"Job Responsibilities: Provides install / repair services for Voice and/or Data Service at customer’s premise in addition to install and troubleshoot additional connected devices Acts as the primary technician for aerial and outdoor cabling lay out Accountable in ensuring that a Permit is secured for gated premises Follows the procedures as documented in the operating and standards manual Ensures the service provided meets with customer’s requirement and/or Company standards Answers or refers customer inquiry on general services/products provided by the Company Assists the Senior on indoor cabling lay out Drives the service vehicle Ensures resources in field are managed such as tools, vehicle and SLI materials Qualifications: BS ECE Graduate or any Technical Vocational Course With Valid Driver's license Can drive manual transmission. With background in Broadband Can communicate well in English and/or Filipino Willing to do field works Willing to performs shift, mid-night or standby duty as schedule Willing to have 26 days working schedule (6 days a week) Travel time from home to work must not be more than 2hrs Willing to work in Pasay or Makati CAN START ASAP!","18,000","23,400",Not Specified,Not Specified,Engineering
Joblum,Cable Splicer,Electronics,XD-IBS,2021-05-21,National Capital Reg,Not Specified,,Not Specified / In Description,Not Specified / In Description,"The hirer is still in the process of verification. Copy and paste this link on your browser to know what it means: https://cloud.ph.jobstreetmail.com/PH-JS-CAN-Under-Verification Qualifications: Candidate must possess at least Vocational Diploma/Short Course Certificate in Engineering (Electrical/Electronic) or equivalent. Required language(s): English, Filipino At least 2 Years (s) of working experience in the related field is required for this position. Required Skill(s): Work Experience in Telecommunication Company is an advantage, Knowledge, and experience in Fiber installation (fiber optic splicing/ cabling and communication), Excellent organizational and leadership skills, Good communication, and interpersonal skills Preferably 1-4 Yrs Experienced Employee specialized in Engineering - Electronics/Communication or equivalent. Better if has a professional driver's license and can drive automatic or manual.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,LINEMAN,Electronics,L.C. MANPOWER EXPERTISE CORPORATION,2021-05-21,Saudi Arabia,Full Time,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Vocational Diploma / Short Course Certificate, Engineering (Computer/Telecommunication), Engineering (Electrical/Electronic) or equivalent. At least 1 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in Riyadh,Riyadh Region. 50 Full-Time position(s) available. Principal / Employer : AL GIHAZ HOLDING COMPANYPrincipal / Employer Address : RIYADHPlacement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Telecom Network Engineer,Electronics,"GUR LAVI, CORP.",2021-05-21,San Juan City,OJT,,Not Specified / In Description,Not Specified / In Description,"Job Description This position will be responsible for implementation, maintenance and operation of a network infrastructure and phone system unification. In addition, the Engineer will partner with external business partners and internal teams to proactively identify, prioritize and resolve critical branch network and telecommunication related issues. DUTIES/RESPONSIBILITIES Configure, Deploy & Test distributed network of firewalls from a console. Manage all aspects of device configuration, policies and firewall traffic. Monitor and report the performance of the network against KPIs and take preemptive measures to minimize interruptions. Spearhead the implementation of a unified phone system by partnering with selected vendors. Configure and test new core / aggregation / access switches, routers and cable management systems. Troubleshoot network and phone system issues and serve as the point of escalation to Vendors technical support. Willing to do field works. QUALIFICATIONS: -Bachelors degree in Computer Engineering/ Computer Science or related -Network and telecommunication certifications an advantage -Strong analytical and Project management proficiency - With a license to drive a motorcycle.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Smartphone Technician - Tuguegarao,Electronics,"Philippine OPPO Mobile Technology Inc.,",2021-05-21,Cagayan (Tuguegarao City),OJT,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least Bachelor's/College Degree in Engineering (Computer/Telecommunication), Engineering (Electrical/Electronic), Engineering (Others), Computer Science/Information Technology, Others or equivalent. Required language(s): English, Filipino At least 1 Year(s) of working experience in the related field is required for this position. Required Skill(s): Microsoft Office",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Roving Smartphone Technician - Tacloban,Electronics,"Philippine OPPO Mobile Technology Inc.,",2021-05-20,Leyte (Tacloban City),Not Specified,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least Bachelor's/College Degree in Computer Science/Information Technology, Quantity Survey, Business Studies/Administration/Management, Finance/Accountancy/Banking, Logistic/Transportation or equivalent. Required language(s): English, Filipino At least 1 Year(s) of working experience in the related field is required for this position. Required Skill(s): Microsoft Office",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Sr. Test Development Engineer,Electronics,Analog Test and Measurement Philippines Inc.,2021-05-20,Laguna (Others),Contract,,Not Specified / In Description,Not Specified / In Description,"Job Qualifications: Candidate must at least a graduate of BS ECE/EE/CoE. At least two (2) years of work experience in the related field is required for this position. Fresh graduates are welcome to apply. Strong experience in IC development (hardware design, test program, and development for new products or ATE migration) is preferred. Strong test development experience in Teradyne Flex. Knowledge in ASL1000, other Teradyne, LTXC, or any ATE is an advantage. With experience in NI Labview and NI STS is preferred, but not required Required skills: C/C++ Language, Visual Basic Applicant must be willing to work in Cabuyao, Laguna",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Project Coordinator,Electronics,Asticom Technology Inc,2021-05-20,National Capital Reg,Full Time,,Not Specified / In Description,Not Specified / In Description,"Job Description - Transport, and facilities project monitoring, tracking, and reporting - Updating of project tracker - Stakeholder coordination and follow-ups - Creation of PCR (project change re-quest) tickets for changes in project plans, solutions, timeline, etc. - Creation of SR tickets for back-end connectivities - creation of project tracker in MS Excel - formulation of scorecards and analysis from the project tracker (as an input towards project dashboard) - creation of MS PowerPoint decks for executive updates Requirements Candidate must possess at least a Bachelor's/College Degree , Engineering (Computer/Telecommunication), Engineering (Electrical/Electronic) or equivalent. At least 1 year(s) of working experience in the related field is required for this position. Preferably 1-4 Yrs Experienced Employees specializing in Engineering - Electronics/Communication or equivalent. Full-Time position(s) available.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
