Website,Job Title,Category,Company,Date Posted,Location,Status,Salary,Education,Years of Work Expirience,Job Description,Min Salary,Max Salary,Min Years of Work Expirience,Max Years of Work Expirience,Field
Joblum,QUANTITY SURVEYOR,Other Engineering,DATEM INC.,2021-05-25,National Capital Reg,Contract,,Not Specified / In Description,Not Specified / In Description,"Minimum Qualifications and Experience Candidate must possess at least a Bachelor's/College Degree, Professional License (Passed Board/Bar/Professional License Exam), Quantity Survey, Civil Engineer. At least 1 year(s) of working experience in the related field is required for this position; Computer literate; Good communication skills; Can prepare BOQ and cost all the quantities; Knows the detailed measurement take off; Ability to obtain accurate Quantity take-off for the following scope of works as per assignment; Can identify queries, qualifications made during the course of quantity take off. Job Description Supervise and inspects proper rebar installation. Monitors and implements compliance to company safety and quality standards. Prepares and submits necessary documents and report required by the management. General Duties and Responsibilities: Prepares tender and contract documents, including bills of quantities with the architect and/or the client; Estimates/quantifies work items based on approved construction drawings, existing field conditions, and specifications; Prepares daily / weekly / monthly manpower, materials and equipment schedules; Prepares quantity take-off and evaluates cost proposals; Reviews bid documents and construction technical specifications; Prepare cost analysis on quotation to be submitted for the bids; Undertaking costs analysis for repair and maintenance project work; Performing risk and value management and cost control.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,"BIM Technician, Building Services",Other Engineering,"WSP Manila, Inc.",2021-05-25,National Capital Reg,OJT,,Not Specified / In Description,Not Specified / In Description,"WSP, a world leading management and consultancy firm, is seeking BIM Technician to join their Building Services team. The fast-paced firm is rapidly expanding, and this is a great opportunity to join a dynamic team of experts who will support your growth and development. ROLE: BIM Technician responsible on delivering a good Quality drawing documentation of MEPF services. that include QA and managing their team handled. Close coordination with BIM Coordinator, Manila engineers, counterpart Engineers and BIM Manager. Main Activities and Responsibilities: (including but not limited to) Producing BIM Models for Mechanical, Electrical, Fire Protection, Hydraulics and PH services using Revit MEP by agreeing drawing strategy, type and size of drawings and drawing numbering with project engineer and suggesting methods of drawing production to ensure efficient methods of working. Swiftly able to switch on to working on AutoCAD for preparing design drawings for MEP services depending on priority of works. Preparing plant room layouts, sections, details and coordinated services drawings. Agree priorities and deadlines for drawing/model production with Project Engineer/CAD Manager. Input to the co-ordination of engineering services on projects. Develop general arrangement drawings from engineers sketches and other design team member drawings and details and develop sketches into coordinated building details. Discuss and agree setting out and building services details with other members of the team. Complete design sketches for information in tender documents for small/routine work. Produce work to specified WSP CAD standards, suggest revisions to standards as appropriate. Use template for CAD/BIM work and use CAD/BIM library items to assist design work. Shares knowledge and best practices to their teammates, when necessary. Follow QA, document control, archiving & CDM guidelines on all work. Work with project team members on specified aspects of the project. Ensuring all relevant standards and guides are used in accordance with WSP QA processes. Qualifications (Minimum and Desirable): Bachelor’s Degree (Engineering) or equivalent Working towards engineering registration within jurisdiction. Experience, skills and organisational knowledge Typically, 1-2 years’ experience, Ability to undertake key technical tasks independently across a broad range of small to medium profile projects. Developing 3D Revit Skills Demonstrated ability to apply company standards, BIM Protocol and Process. Ability to prepare to do 2D revit documentation with company standards and BIM Protocol Developing communication skills (Written and Oral communication) with peers, Team Leaders, Manager and Client Developing capacity to deliver best client outcomes/options which have saved the client cost/time. At WSP, being curious about the future inspires us to innovate and deliver impactful and sustainable designs today. Be part of our team doing purposeful work, helping our communities thrive today, while shaping them for tomorrow. To express your interest please click on the 'Apply Now' button",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Mechanical Technician (Meycauayan Bulacan),Other Engineering,INDORAMA VENTURES PACKAGING (PHILIPPINES) CORPORATION,2021-05-24,Bulacan,Not Specified,,Not Specified / In Description,Not Specified / In Description,"Bachelor's/College Degree in Engineering (Mechanical/Electromechanical) or equivalent. At least 4 Year(s) of working experience in the related field is required for this position. Required Skill(s): Maintenance/Repair, Facilities, Machineries, Mechanical, Electrical, Repair, Maintenance, Troubleshooting Preferably 1-4 Yrs Experienced Employee specialized in Engineering - Others or equivalent. Preferably with NC II Certificate. Great benefits awaits you!!! w/HMO w/ Accident Insurance w/ Life Insurance w/Free Uniform w/ rice allowance",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,PLANNER,Other Engineering,Vishay Philippines Inc.,2021-05-24,Taguig City,Not Specified,,Not Specified / In Description,Not Specified / In Description,"JOB REQUIREMENTS BS Industrial Engineering graduate or any related courses 2 year working experience in semiconductor Technical Skills/Knowledge - Basic SAP, Microsoft Analytical and Good Communication Skills JOB DESCRIPTION Reviews, analyzes and evaluates production plans in relation to machine, and manpower capacity as well as materials availability. Coordinate with subcon and support group in the execution and implementation of projected demand. Provide support to operations in achieving the company goals through effective planning, coordination and management of customer demands. Identify system problems resolution, create &amp; develop methods for improvement and innovations. Prepare and schedules long-term and short - term production target as basis of forecast/projection. Studies and analyzes production line loading based on planned requirements Communicates with HN Planning and Marketing in cases of production problem (e.g. Materials, shipments delays, missed shipment) Prepares & analyzes variance and commitment backlogs. Analyzes inventory and shipment in accordance with the plan Monitor and ensure compliance to established Planning KPI’s Identify planning system improvements and actively search for new functionality in planning process Understand SOX requirements and compliance",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Mill Operations Superintendent,Other Engineering,Carmen Copper Corporation,2021-05-24,Cebu (Others),Not Specified,,Not Specified / In Description,Not Specified / In Description,Job Specification Must be a Licensed Metallurgical Engineer With at least 10 years experience in Mineral Processing Job Summary Responsible for strategic planning in the attainment of Mill Operations objective. Major Job Function Plan & organize the production activities of the mill. Control the use of all resource Identifies critical contingencies affecting the Mill Operations Evaluates milling data & provide direction in the development of mill plans Formulates division key performance indicators and objective Designs & evaluates duties & responsibilities of direct reports,Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Maintenance and Engineering Manager,Other Engineering,QUESTCORE INC,2021-05-24,Papua New Guinea,Full Time,,Not Specified / In Description,Not Specified / In Description,"Lead department & manage engineering resources to deliver agreed equipment uptime, efficiency and cost targets. Develop and implement processes to ensure effective control & oversight of our maintenance program & utilities including KHMS requirements Ensures the maintenance department has the correct set of skills, manpower, spares and tools to deliver on our reliability and efficiency targets Leads the development and implementation of our systems including engineering related KHMS pillars, workplace safety and risk management, preventative maintenance/CMMS, calibration, TPM and FSQ Schedules and assigns maintenance personnel to ensure all required preventative, predictive and reactive tasks are properly prioritized and executed Prepare required routine (daily, weekly & monthly) departmental reports Leads the development of Maintenance systems to ensure proper tracking of Maintenance KPIs, and improvement of KPIs, and as required to improve business and Maintenance effectiveness Assists in the development of overall site capital plans to ensure necessary improvement and compliance issues are identified and addressed. Develops yearly capital budget with Finance and other Company stakeholders Drives the Maintenance and Reliability initiative focused on Preventive & Predictive Maintenance, not reactive. Managing, maintaining, and establishing maintenance procedures for production lines in a food manufacturing environment to ensure production meets or performs better than budget. Developing and maintaining quality standards. Developing and maintaining associate safety standards. Liaises with Finance and other stakeholders and ensures maintenance and project costs are controlled and within budget Assist in Development of associate and supervisor skills by conducting training meetings; one on one development sessions; outside technical skills training; and establishing and monitoring performance reviews for supervisors. Assistance with Setting and maintaining departmental budget by reviewing financial statements; monitoring line efficiencies; monitoring labor cost; and other expenses. Participate in designing and developing future production capacities by attending design meetings; coordinating with Research & Development regarding product changes and improvements; and updating maintenance operating procedures and schedules to incorporate the changes Responsible for maintaining Food Safety and Quality Systems as assigned. Other duties as assigned by Supply Chain Director. Must be able to work a flexible schedule. Qualifications : Candidate must possess at least a Bachelor's/College Degree , Engineering (Others) or equivalent. At least 5 year(s) of working experience in the related field is required for this position. Over 10 Years Experience in Manufacturing Maintenance Management Role. Maintenance and Project Management knowledge and skills. Ability to create Maintenance schedule, Ability to troubleshoot, Knowledge of Planned Maintenance System, Knowledge of Maintenance Procedures Strong knowledge of Engineering Concepts, including Electrical, Process Controls, Hydraulics, and Mechanical Systems. Automation knowledge highly desirable Ability to interpret blueprints, Specifications and Schematic ( Electrical & Mechanical ). Management experience is preferred Experience in Maintenance is required and all aspects of safety and safe work practices. Effective interpersonal and written Communication Skills. Able to work in a fast-paced Environment and multi-task effectively. Excellent Organizational and Prioritization Skills. Strong Computer Skills in MS Word, Excel and Power Point. Good understanding of continuous improvement tools including RCFA/BDA Applicants must be willing to work in Port Moresby. Full-Time position(s) available. Principal / Employer : Orion Proj. Services PNG LimitedPrincipal / Employer Address : Port Moresby, Papua New GuineaPlacement Fee : This job has no placement fee. For manpower pooling only. No fees in any form and/or purpose will be collected from the applicants. Beware of illegal recruiters and human traffickers. For interested applicants please click “ APPLY NOW ” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Technical Writer (Open for Engineering graduates),Other Engineering,Emerson Electric Asia Ltd. ROHQ,2021-05-24,National Capital Reg,OJT,,Not Specified / In Description,Not Specified / In Description,"Description To provide systems-related, reports analytics and documentations support to the global FLMC Departments such as Engineering, Marketing, Manufacturing and others, from the executive to the staff level. Responsibilities Duty 1: Technical Writing • Gathers engineering data needed to create technical documents • Edits minor and major documents (e.g. global best practices, I&Ms etc.), writings, and illustrations based on the organization’s product information and specification provided by product experts and engineers using the standard document templates. provided by various FLMC organizations using the standard document templates. • Edits and lays out translated documents to align with the English documents. • Researches engineering resources and reviews documentation. • Creates Engineering Change Notice and facilitates approval and upload. • Proofreads documents • Coordinates with internal POC for translations • Performs internal quality check on technical documents requests. (Standard/Checklist) • Ensures availability of current revision to pertinent users Duty 2: Projects and Documentations Management and Control Projects Management • Escalates Business Intelligence Tools (e.g., TimeSheet Central, ECN Central) concerns to proper point person. • Grants access rights to Business Intelligence Tools (e.g., TimeSheet Central, ECN Central) • Reviews project details and decides to escalate for approval or rework. Documentation Control • Gathers, collects, organizes and/or sends electronic copies of documentations to requestor • Updates standard document with required customer information. • Uploads Approved Documents into Business Tools. • Escalates Documentation Issues to appropriate individuals. • Reviews completeness of customer and third-party data and prepares documentation requirements. • Reconciles certification invoices with actual certificates. Duty 3: Metrics, Reporting and Analysis Report Scoping and Planning • Coordinates and validates with stakeholders on reporting requirements (e.g., headcount). • Clarifies, evaluates and recommends scope, timeline and report structure. Data Gathering • Extracts/generates quantitative information from a single or multiple tools Business Intelligence Tools (i.e. CSR, Engineering Project Management, ECN Central database, etc.) • Communicates with resource person to get input/raw data needed for report generation Data Manipulation • Cleans extracted data using pre-defined guidelines or instructions • Formats extracted data based on expected report output. • Calculates data using available fields within the gathered information (basic math) Reporting• Creates reports based on standard templates Duty 4: Operation Support Continuous Improvement and Process Documentation• Support opportunities for continuous improvement to support BU’s goals and objectives.• Updates and creates documentation using standard project templates; stores and organizes the documents to the team’s repository• Performs research and analysis to validate if the detailed solution is the best fit to meet the requirements.• Initiates actions. Local Objectives Support• Participate in meetings for local initiatives, Team Meetings, Operations Review• Records and submits periodic and/or monthly Monitoring sheets/trackers/reports. RequirementsEducation: Bachelor’s degree in Engineering Job Related Experience: 1-year experience in technical writing, reports analytics in an engineering position Specific Knowledge: • Microsoft Office • Data Manipulation & Interpretation• InDesign• Metrics Reporting Skills • Basic Microsoft Excel proficiency Level 1 (Basic Formulas & Formatting)• Oral & written communication skills",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,"TECHNCIAN (AV, CCTV & Wifi)",Other Engineering,JM INTERNATIONAL INC,2021-05-24,Qatar,Full Time,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Bachelor's/College Degree , Engineering (Computer/Telecommunication) or equivalent. At least 2 year(s) of working experience in the related field is required for this position. Good communication skills. Ability to work under pressure. Able to project manage. With at least 2 years experienced in IT Programming. With at least 2 years experienced in installation, testing & commissioning of Audio Visual (AV), CCTV, Wifi, Sound System. Applicants must be willing to work in Doha. Full-Time position(s) available. Principal / Employer : OXYGEN EVENTS - QATARPrincipal / Employer Address : P.O. Box 55163 Doha QatarPlacement Fee : This job has no placement fee. For manpower pooling only. No fees in any form and/or purpose will be collected from the applicants. Beware of illegal recruiters and human traffickers. For interested applicants please click “ APPLY NOW ” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,CCTV / ACCESS CONTROL TECHNICIAN,Other Engineering,JB INTERNATIONAL MANPOWER SERVICES CORPORATION,2021-05-24,Saudi Arabia,Full Time,,Not Specified / In Description,Not Specified / In Description,"Work with others in order to ensure that equipment is in proper working order. Perform periodic checks on equipment and solve problems as detected. Operate tools in order to aid in the manufacturing process. Qualifications : Candidate must possess at least a High School Diploma, Vocational Diploma / Short Course Certificate, Engineering (Others) or equivalent. At least 2 year(s) of working experience in the related field is required for this position. Must have experience in CCTV installation & repair With experience in ACCESS CONTROL Applicants must be willing to work in Riyadh,Riyadh Region. 2 Full-Time position(s) available. Principal / Employer : Mohammed Khantal Al QathaniPrincipal / Employer Address : Laban Area- Taif StreetPlacement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,PLANNING ENGINEER,Other Engineering,CHESNA MANPOWER SERVICES,2021-05-24,Mozambique,Full Time,,Not Specified / In Description,Not Specified / In Description,"Prepare an efficient Contract Master Schedule and maintain knowledge of all key project milestones. Administer project from conceptualization to implementation and evaluate all issues. Qualifications : Candidate must possess at least a High School Diploma, Vocational Diploma / Short Course Certificate, Bachelor's/College Degree , Engineering (Others) or equivalent. At least 3 year(s) of working experience in the related field is required for this position. with knowledge -PRIMAVERA 6 (Experienced - Korean Companies - Oil & Gas Projects) Applicants must be willing to work in Pemba,Cabo Delgado Province. Full-Time position(s) available. Principal / Employer : DA E&C MOZAMBIQUE, LDAPrincipal / Employer Address : Moçambique, Província de Cabo Delgado, PALMA, PALMA, PALMA - SEDE -, Área 1 do Afungi, Distrito de PalmaPlacement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Technician-Trainee (Quezon City),Other Engineering,toolcare master,2021-05-23,National Capital Reg,Full Time,,Not Specified / In Description,Not Specified / In Description,The hirer is still in the process of verification. Copy and paste this link on your browser to know what it means: https://cloud.ph.jobstreetmail.com/PH-JS-CAN-Under-Verification Qualifications: Willing to be trained as powertools technician for possible permanent position and will also handle customer service/support needed. Hardworking and willing to be assigned in D Tuazon Quezon City or other future NCR located Branch Trustworthy and with self discipline Experience is a plus but not required Minimum of education - High School Undergrad,Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Facility Safety Officer,Other Engineering,St. Luke's Medical Center,2021-05-23,National Capital Reg,OJT,,Not Specified / In Description,Not Specified / In Description,"Qualifications: Candidate must possess at least a Bachelor's/College Degree in any Engineering Discipline Must possess a Professional License in Engineering At least 1 year(s) of working experience, preferably in Safety related environment Must be knowledgeable in 1) Basic Occupational Safety & Health and 2) Costruction Occupational Safety & Health (BOSH and COSH) Willing to work in Global City, Taguig. Duties and Responsibilities: As per Occupational Safety and Health Standards of the Philippines: Acts in advisory capacity on all matters pertaining to health and safety for the guidance of the employer and all employees Serves as secretary to the safety committee: Coordinates and conducts health and safety training programs for all associates Conducts health/ safety andhousekeeping inspection. Supervises fire brigade Maintains an efficient accident record system and coordinates actions taken by supervisors to eliminate accident causes Analyzes, reviews accident reports and submits recommendations to the Health, Environment and Safety Committee Coordinates with supervisors and department headsin the implementation of health/ safety and housekeeping, preventive and corrective actions. Provides Assistance to governemnt agencies in the conduct of safety and health inspection, accident investigation or related programs. Implements and monitors performance of safety programs in accordance with JCI and statutory and regulatory requirements",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Engineering Manager,Other Engineering,Fisher Farms Inc,2021-05-23,Bulacan,OJT,,Not Specified / In Description,Not Specified / In Description,"Ride a share to delivering HEALTHY, TASTY, and CONVENIENT seafood solutions! We look forward to working with you... soon. COVID-19 considerations Online Hiring Process - DTI and DOLE Interim Guidelines on Workplace Prevention and Control of Covid-19 are followed. STRICT implementation of safety and contact minimizing policies is ensured. Job Purpose Maintains workflow by monitoring steps in the process; setting processing variables; observing control points and equipment; monitoring personnel and resources; studying methods; implementing cost reductions; developing reporting procedures and systems; facilitating corrections to malfunctions within process control points; initiating and fostering a spirit of cooperation within and between departments. Job Description Accomplishes manufacturing staff result by communicating job expectations; planning, monitoring and appraising job results; coaching, counseling and disciplining employees; initiating, coordinating, and enforcing systems, policies and procedures Completes production plan by scheduling and assigning personnel; accomplishing work results; establishing priorities; monitoring progress; revision of schedules; problem-solving; reporting results of the processing flow on shift production summaries Maintains quality service by establishing and enforcing organizational standards Ensures operation of equipment by calling for repairs; evaluating new equipment and techniques Creates and revises systems and procedures by analyzing operating practices, time-keeping systems, forms of control, and budgetary and personnel requirements; implementing change Maintains professional and technical knowledge by attending educational workshops; review on professional publications, personal network establishments; benchmarking state-of-the-art practices; professional societies participation Qualifications College Graduate Bachelor of Science in Mechanical Engineer / Electrical Engineer or related courses With at least 1-3 years of managerial experience in a manufacturing company Knowledgeable in costing and BOM With a background on GMP and 5s",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Content Developer - Davao Site,Other Engineering,Concentrix Philippines,2021-05-23,Davao,Not Specified,"30,000-39,000",Not Specified / In Description,Not Specified / In Description,"Essential Functions/Core Responsibilities • Ensure that Organization-wide activities relating to employee acquisition, retention, and attrition are carried out by supervising a team of OD Analysts that addresses the issues that affect the behavior, performance, productivity and working relationship of the employees through strategic planning and analysis. • Ensure that staff competency levels are maximized and updated to cope with the demands and needs of the Organization.• Conduct studies to identify issues concerning Employee Welfare, Management and Systems, and over-all Organizational Health.• Recommend programs, processes, procedures, systems, and interventions that will address the by-product of consolidated analyses on issues concerning employee acquisition, retention, and attrition, management systems, and over-all organizational well-being.• Propose designed processes, procedures, systems, and interventions to Top Management for review and approval.• Initiate implementation of the approved programs.• Revisit existing processes, procedures, systems, and interventions for continual improvement• Review results of the TNA to determine/identify the learning needs of employees in various positions• Design training and development interventions based on the identified learning needs• Ensure staff's compliance on logistical requirements• Ensure that the training design/modules are properly and effectively carried out by the OD Analysts to address the intended TNA (Training Need Analysis)• Conduct training programs and modules according to the course design to address the intended TNA (Training Need Analysis).• Assess the effectiveness of the training and development programs.• Ensure continual improvement by consistently reviewing and enhancing training programs and modules based on TNAs (Training Need Analysis)• Conduct weekly team coordination meetings to ensure operational efficiency aside from building harmonious team relationship.• Conduct job counseling and coaching to OD Analysts to ensure that team members are equipped to meet the demand for operational efficiency.• Assess team member competencies and recommend training programs in preparation for current and future job challenges.• Ensure consistent and credible job recognition to promote employee motivation.Candidate Profile• Candidate must possess at least a Bachelor's/College Degree, Education/Teaching/Training, Engineering (Industrial), Human Resource Management, Psychology or equivalent.• Required skill(s): Organizational Development, Training Analytics, Data Analysis, Human Resource Management, Advanced MS Excel.• At least 5 year(s) of working experience in the related field is required for this position.","30,000","39,000",Not Specified,Not Specified,Engineering
Joblum,Turnover Associate (Davao),Other Engineering,Filinvest Land Inc.,2021-05-23,Davao,OJT,,Not Specified / In Description,Not Specified / In Description,"The Turnover Associate is in charge of the physical turnover of units including its preparation. He is responsible for the readiness and timely turnover of qualified units to ensure Buyer’s acceptance. I. JOB DESCRIPTION A. ADMIN WORKS 1. Ensure that clients will be given info on unit status or concerns thru daily updates on TMO, CALM and Sapphire, so that Liaison staff can relay updates to buyer. 2. Evaluates client's request and recommends solution & implementation. 3. Discuss various client’s concerns/requests thru a coordination meeting with concerned group (e.g. Project Development and Bids & award) QUALIFICATIONS Preferably a graduate of Civil Engineering/Architecture/or Interior Designing Willing to be assigned in Davao City Experience in the same field is an advantage",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,PROJECT INCHARGE (MEPF),Other Engineering,Maxrate Construction Inc.,2021-05-23,National Capital Reg,Not Specified,"16,000-22,400",Not Specified / In Description,Not Specified / In Description,"· in-charge to on-site supervision of projects particularly Mechanical, Electrical, Plumbing, Fire, Sanitary projects (MEPFS) · Completes engineering projects by organizing and controlling project elements. · Maintains project schedule by monitoring project progress, coordinating activities, and resolving problems. · Prepares project status reports by collecting, analyzing, and summarizing information and trends; recommending actions. · Maintains safe and clean working environment by enforcing procedures, rules, and regulations. · Maintains product and company reputation by complying with federal and state regulations. · Contributes to team effort by accomplishing related results as needed. Project Engineer Qualifications / Skills: · Requirements analysis · Design skills · Project management · Process improvement · Technical understanding · Documentation skills · Safety management · Supervision","16,000","22,400",Not Specified,Not Specified,Engineering
Joblum,PROJECT IN CHARGE (PROJECT ENGINEER-MEPF),Other Engineering,SOLIDTECH METAL TRADING AND FABRICATION,2021-05-23,National Capital Reg,Not Specified,"16,000-22,400",Not Specified / In Description,Not Specified / In Description,"· in-charge to on-site supervision of projects particularly Mechanical, Electrical, Plumbing, Fire, Sanitary projects (MEPFS) · Completes engineering projects by organizing and controlling project elements. · Maintains project schedule by monitoring project progress, coordinating activities, and resolving problems. · Prepares project status reports by collecting, analyzing, and summarizing information and trends; recommending actions. · Maintains safe and clean working environment by enforcing procedures, rules, and regulations. · Maintains product and company reputation by complying with federal and state regulations. · Contributes to team effort by accomplishing related results as needed. Project Engineer Qualifications / Skills: · Requirements analysis · Design skills · Project management · Process improvement · Technical understanding · Documentation skills · Safety management · Supervision","16,000","22,400",Not Specified,Not Specified,Engineering
Joblum,Project Administrator,Other Engineering,MicroSourcing,2021-05-23,National Capital Reg,OJT,"30,000-50,000",Not Specified / In Description,Not Specified / In Description,"This role has the responsibility to provide administrative services directly to the Onboarding team, which supports multiple Oil & Gas projects. The successful candidate will work closely with other members of the Administration and Onboarding teams to provide exemplary customer service to a range of key internal customers. Key responsibilities of this role • Provide administrative services directly to assigned teams or projects; • Update and maintain data integrity of records in MRMS (SQL System); • New starter set up; • Flight bookings; • Accommodation bookings; • Gate data upload; • Time sheet entry; • Project Controls administration; • Demobilization; • PAF’s; • Work to strict time deadlines without compromising integrity of data; • Respond to information requests from internal customers; • Liaise effectively with the Onboarding team; • Support the Onboarding team with any ad hoc duties, as required; • Assist in the compilation of reports, registers and databases; • Timely and accurate processing of administration activities. • Attend to email and phone queries from internal stakeholders, ensuring queries are actioned in a minimal time frame (Multiple phone lines and email addresses); • Accurate filing and archiving.","30,000","50,000",Not Specified,Not Specified,Engineering
Joblum,Lifting Supervisor,Other Engineering,"First Balfour, Inc.",2021-05-23,Albay (Others),Contract,,Not Specified / In Description,Not Specified / In Description,"Qualifications: Bachelor's Degree in Civil / Mechanical Engineering or equivalent experience At least 3 – 5 years of working experience in the Construction Industry specializing in Power Plant (Hydropower plant, Binary Plant, Chemical, Geothermal, LNG Facilities and Refineries,) Overhead Transmission Lines & Substation/ Switchyards, Infrastructure Projects, and Railways Preferably with various experiences in lifting operations in construction With TESDA NC II Certification With 40 hours (BOSH) Basic Occupational Safety and Health or (COSH) Construction Safety Training. Willing to be assigned in Manito, Albay. Responsibilities: Coordinate with other divisions/departments on site for lifting operation activities Supervising all lifting activities in accordance with the Lifting Plan, briefing all the lifting team members and being present during all lifting operations. Check and ensure proper ground conditions are suitable and safe for any lifting operations. Ensure compliance to relevant government laws and regulations and company's quality, safety, health and environmental policies, practices and procedures at all times.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,PLANNING ENGINEER,Other Engineering,Hyundai Rotem - Manila Branch,2021-05-23,Quezon City,Contract,"30,000-35,000",Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least Bachelor's/College Degree in Engineering (Civil), Engineering (Others), Architecture or equivalent. Required language(s): English At least 3 Year(s) of working experience in the related field is required for this position. Required Skill(s): MS OFFICE, PRIMAVERA 6.0 Preferably 1-4 Yrs Experienced Employee specialized in Engineering - Others or equivalent. Details the schedule based on the present condition/workability of the project site Computes for the resources loading based on the construction schedule Presents to the PMT the construction schedule for submission to the Client; discusses with the Client and seek approval of the same. Provides PMT with a detailed target schedule/production: a. Four-week look ahead , b. Four-month look ahead Analyzes variances on time and resources Generates & recommends alternative plans and courses of actions in consultation with the PMT members. Maintains and updates schedule---ACTUAL against the PLAN. Monitors progress accomplishments. Identifies and monitors events of delays in the schedule for the purpose of claiming time extensions and additional costs. Works closely with the Contract Administrator in the preparation of claims. Generates a tail-end schedule to have a clear realization of the remaining works based on the actual and/or target parameters. Updates resources loading based on the remaining works. Help prepare Daily, Weekly and Monthly Progress Report All other works as deemed necessary to ensure compliance to the policies, procedures and instructions set out by the department","30,000","35,000",Not Specified,Not Specified,Engineering
Joblum,Facility Management Manager,Other Engineering,"SUPPLY OILFIELD SERVICES, INC.",2021-05-23,Oman,Full Time,,Not Specified / In Description,Not Specified / In Description,"Implement and develop proper procedures. Management of people and administration of facility equipment's Communication with suppliers, distributors and management. Qualifications : Candidate must possess at least a High School Diploma, Vocational Diploma / Short Course Certificate, Bachelor's/College Degree , Engineering (Others) or equivalent. At least 5 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in Muscat,Muscat Governorate. Full-Time position(s) available. Principal / Employer : Newrest WacascoPrincipal / Employer Address : OmanPlacement Fee : This job has no placement fee. For manpower pooling only. No fees in any form and/or purpose will be collected from the applicants. Beware of illegal recruiters and human traffickers. For interested applicants please click “ APPLY NOW ” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,STEEL FIXER,Other Engineering,NANSEI TEIKOKU GLOBAL PLACEMENT SERVICES INC,2021-05-22,Qatar,Full Time,,Not Specified / In Description,Not Specified / In Description,"Position and secure the steel bars and mesh that are used to strengthen and reinforce concrete structures on construction sites. They may work on industrial or commercial developments, multi-story housing, or civil engineering projects and usually wo Reading and interpreting building and engineering plans and drawings. Setting out work areas and determining the required materials. Using hand and power tools to cut and bend bars or mesh; Qualifications : Candidate must possess at least a High School Diploma. At least 2 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in Doha. 50 Full-Time position(s) available. Principal / Employer : SAYED KADHEMPrincipal / Employer Address : QATARPlacement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Geodetic Engineer,Other Engineering,Solar Philippines,2021-05-22,Makati City,OJT,,Not Specified / In Description,Not Specified / In Description,"Candidate must be a licensed Geodetic Engineer At least 4 Year(s) of working experience in the related field is required for this position. Must be proficient with Civil 3D Familiar with the standards of NAMRIA Has experience in doing huge area surveys, land surveying, and establishment of control points Has experience in using Survey Grade Equipment Willing to relocate",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,PRODUCTION COORDINATOR,Other Engineering,MORI INTERNATIONAL AGENCY CORPORATION,2021-05-22,Saudi Arabia,Full Time,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Bachelor's/College Degree , Engineering (Others) or equivalent. At least 5 year(s) of working experience in the related field is required for this position. Min. 5 yrs exp. in Plastic Bags & Rolls manufacturing company Applicants must be willing to work in Riyadh,Riyadh Region. 2 Full-Time position(s) available. Principal / Employer : Al Sharq Factories for PlasticPrincipal / Employer Address : Riyadh, Saudi ArabiaPlacement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
