Website,Job Title,Category,Company,Date Posted,Location,Status,Salary,Education,Years of Work Expirience,Job Description,Min Salary,Max Salary,Min Years of Work Expirience,Max Years of Work Expirience,Field
Joblum,QUALITY ASSURANCE QUALITY CONTROL ANALYST,Chemistry,Philsaga Mining Corporation,2021-05-17,Caraga,Not Specified,"24,000-24,400",Not Specified / In Description,Not Specified / In Description,"Job Qualifications: Candidate must possess at Bachelor's/ Degree in Chemistry or equivalent. Required Skill(s): Licensed Chemist, Can operate AAS, Experience laboratory works, Computer Literate At least 2 years experience specialized in Quality Control/Assurance or equivalent. Job Responsibilities: Performs gravimetric analysis of mill (Carbon and Pulp) and mine samples submitted per shift. This includes judging the accuracy and precision of all batches analysed using the QA/QC narameters in place. Performs spectrophotometric analysis of mill samples submitted every 15 minutes, 30 minutes, hourly and every 2 hours using the Atomic Absorption Spectrophotometric(AAS). lncludes judging accuracy and precision of all batches analysed using the QA/QC parameters in place. Performs spectrophotometric analysis of mill ILR and UF samples submitted every day using the AAS. lncludes judging accuracy and precision of all batches analysed using the QA/QC parameters in place. lnputs all results acquired per shift in the digital database for mine, mill and environmental samples submitted and analysed per shift. Prepares confidential certificates of analysis for all analytical results acquired every shift. Prepares worksheets used for gravimetric analysis of mill and mine samples. Weekly accumulates all gold prills and silver beads recovered for 24 hours. Ensures that the digital database and re-assay board are always to date. Ensures that the AAS and microbalance are maintained and kept in good working condition. Performs daily and weekly preventive maintenance for microbalance and AAS and fills prepared forms. Performs and fills QA/QC check list per shift. Orderly files all certificates, worksheets and other important documents. Cleans designated areas assigned by the supervisor before and after working. Prepares transmittals of gold and silver bullions samples and recovers gold and silver rill for turn-over to the lnternal Audit and safe keep at the accounting vault. Receives and weighs gold bullion and silver cone samples submitted by the mill department and ensuring the security and integrity of these samples up to completion of analysis and turns over to the security. Determines gold and silver content of gold and silver bullions submltted bythe mill department. Prepares confidential certificates of analysis for gold and silver bullions submitted. Prepares matrix solution used for analysis of specific samples by AAS which involves handling of acids. Prepares silver nitrate solutions used for fire assaying. Prepares calibration standards used for calibration ofAA5. Performs spectrophotometric or gravimetric analysis of exploration samples submitted using the AAS. Performs base metal (Cu, Pb, Zn, Ag) analysis of mine and exploration samples submitted using the AAS. Performs base metal (Cu, Pb, Zn, Fe) analysis of water sample submitted using the AAS. Receives confiscated ores and monitors its integrity and security up to completion of its analysis. Receives samples other departments, weighs and checks its integrity and deciding which method are applicable for its analysis. Checks the accuracy of transmittal being submitted by other departments. Performs test works as instructed by the department heads. Assists with the implementation of new and existing laboratory methods and services. ldentifies and trace the whereabouts of samples received and analysed at a given moment. Observes proper wearing of Personal Protective Equipment in the performance of tasks,","24,000","24,400",Not Specified,Not Specified,Science
Joblum,Senior R&D Chemist,Chemistry,MICHAEL PAGE INTERNATIONAL RECRUITMENT (PHILIPPINES) INC.,2021-05-17,National Capital Reg,OJT,,Not Specified / In Description,Not Specified / In Description,"The R&D Chemist will work hands-on in the lab to help achieve the goal of the company in creating great new chemical products for Paints, Coatings and FMCG. Key Responsibilities: ● Lead research, formulation and testing development plans & efforts for strategic products ● Design and implement plans to research, characterize, and test new products and raw materials. ● Steward full development lifecycle, from bench to qualification, to scaling, manufacturing, and commercialization. ● Support QA efforts to test, analyze, and troubleshoot new products as part of the manufacturing and scaling up process. ● Work with supply chain and procurement to ensure the sourcing of suitable high-quality raw materials. ● Act as a subject matter expert ● Collaborate with the field technical team and other departments regarding major product development & deployment projects. Qualifications: ● 3+ years of experience in applied chemistry, including some experience working in an R&D environment. ● Specialized knowledge of paints & coatings polymeric materials including Alkyd, Acrylic, Polyurethane, Epoxy, etc ● Preferred to have additional experience in formulation & testing of FMCG ● Master’s degree in chemistry or material sciences is a plus (not a must) Personal Attributes: ● Innovative Problem Solving - strong analytical skills and the ability to develop creative solutions to problems ● Articulate - able to interpret problems and present clear, actionable solutions to people across the organization",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Senior Lab Analyst,Chemistry,"Manila Water Company, Inc.",2021-05-17,National Capital Reg,Contract,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Bachelor's/College Degree , Professional License (Passed Board/Bar/Professional License Exam), Chemistry, Food Technology/Nutrition/Dietetics or equivalent. At least 2 year(s) of working experience in the related field is required for this position. Preferably 1-4 Yrs Experienced Employees specializing in Chemistry or equivalent.. RESPONSIBILITIES: • Conducts microbiological examinations and basic physical-chemical analyses of water samples from water sources, treatment plants, facilities and customers taps and used water from STPs/SpTPs and other MWC related projects as dictated by work assignment/tasks. • Signs and may certifies Certificates of Analyses according to defined limits of authority as regulated by DOH, DENR and/or ISO 17025. • In the performance of analytical tasks, implements all Quality Assurance/Control Program aligned to ISO/IEC 17025 requirement from sample receipt-analysis-result entry and finally test certificate preparation to meet timelines. • Ensures sufficiency of supplies/materials at all times, quality reagents/chemicals and the proper maintenance of all instruments and when necessary co-evaluates the need to purchase additional laboratory materials/equipment. • Co-formulates goals for continuing training and skills of existing and incoming analysts and actively participates in the research work for laboratory process-system improvements or water quality optimization without sacrificing major TMS targets. • Implements quality management policies and other laboratory requirements based on EMB-DENR, DOH, and other accreditation/certification requirements such as ISO 17025, ISO 14001, ISO 9001 and OSHAS 8001. • Acts as a deputy in the absence of the Analytical Services Specialist and execute management policies. • Performs other related functions inherent in team operation, acts as corporate resource and performs other tasks assigned by higher management.",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Technical Services Department Supervisor,Chemistry,CEAMSA ASIA INC.,2021-05-17,Bulacan,Not Specified,,Not Specified / In Description,Not Specified / In Description,"1. Bachelors Degree in Microbiology, Food Technology, Food Science or any related courses 2. With at least 2 years experience in a supervisory capacity in a food manufacturing industry 3. Knowledgeable in microbiological analysis 4. With background in HACCP, GMP, FSSC standards 5. Knowledgeable in QA/QC 6. With knowledge in Microsoft application 7. With Good communication and interpersonal skills 8. With attention to details",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,QA / R&D SUPERVISOR,Chemistry,GRANDSUMMIT PACKAGING CORP.,2021-05-14,National Capital Reg,Not Specified,,Not Specified / In Description,Not Specified / In Description,"QUALIFICATIONS Must possess skills in Quality Inspection ( Receiving / In-Line / Finished Goods) Able to conduct Laboratory Analysis such as Gas Chromatography, COF Test, Tensile Test etc. Proficient in QA Reports and Documentation. Must be able to create Procedures, Guidelines and Work Instructions. Hardworking and Goal Oriented. With Leadership Quality.",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Laboratory Analyst (Material Certification),Chemistry,PASAR Corporation,2021-05-14,Eastern Visayas,Contract,,Not Specified / In Description,Not Specified / In Description,"Perform various assays of various laboratory samples and results for Metal Balance, Environmental Monitoring, and Process Control by classical / manual or instrumental methods Evaluate and manage results of assays performed within a shift Identify analysis applicable in the working area, such as but not limited to housekeeping, good laboratory practices, monitoring and repair of instruments, material requisition and inspection, calibration, and standardization Run all digested solutions in Flame Atomic Absorption Spectrophotometer (FAAS) Identify appropriate methods to be used in analyzing specific types of laboratory samples Clean instruments daily (specifically Spark-OES unit) Optimize / standardize Spark-OES prior to use Counter sign the analysis report (COA of Cathode and other samples) Transfer raw data to LIMS Apply appropriate QA/QC Prepare all standard solutions for elemental analysis (e.g. Cu, As, Fe, Ni) Prepare check samples for Sulfuric acid, copper concentrate etc. elemental analysis Verify standard solutions based on primary standards Candidate must possess at least Professional License (Passed Board/Bar/Professional License Exam) in Chemistry or equivalent. At least 2 Year(s) of working experience in the related field is required for this position. Preferably 1-4 Yrs Experienced Employee specialized in Chemistry or equivalent.",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,CHEMICAL TECHNICIAN,Chemistry,"Taiyo Yuden (Philippines), Inc.",2021-05-14,Cebu (Cebu City),Not Specified,,Not Specified / In Description,Not Specified / In Description,QUALIFICATIONS Must be a Licensed Chemical Technician Preferably with related work experience Proficient with MS Office applications With good communication and interpersonal skills Fresh graduates or newly licensed candidates are welcome to apply RESPONSIBILITIES Perform plating solution analysis Perform equipment maintenance and checking BENEFITS Competitive Salary Medical and Life Insurance Paid Vacation and Sick Leaves Training & Development Retirement Benefits Annual Merit Increase,Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,CHEMIST | Cebu,Chemistry,Treasure Island Industrial Corp.,2021-05-14,Central Visayas,Not Specified,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least Professional License (Passed Board/Bar/Professional License Exam) in Chemistry. At least 2 Year(s) of working experience in the related field is required for this position. Preferably 1-4 Yrs Experienced Employee specialized in Chemistry or equivalent. Willing to be assigned in our Plant Office located in Pilit Cabancalan, Mandaue DUTIES AND RESPONSIBILITIES: Develops and creates new and alternate product formulations for assigned products Conducts trial batcing of formulated products Calculates cost of selected products, analyzes formula and creates optimized formulations to improve and enhance product quality & cost efficiency Conducts analysis of paint properties for induttrial developments to verify complete and accurate test results Develops complex sampling and testing programs Conducts product demo in coordinationwith service technicians and technical solutions specialist as required by Sales and Marketing Department Executes product testing, verification, and validation on newly developed products Conducts property testing, reformulation, and optimization on products developed Ensures proper implementation of all safety standards in the R&D laboratory Ensures strict compliance to safety guidelines and PPE requirements",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Failure Analysis Lab Assistant,Chemistry,"Integrated Micro-electronics, Inc.",2021-05-14,Laguna (Sta. Rosa City),OJT,,Not Specified / In Description,Not Specified / In Description,"Graduate of Degree in Engineering/Science graduate preferably Electronics, Electrical, Chemistry, Physics and Materials Science or any equivalent course Fresh graduate with good scholastic record are welcome to apply Application of FA principles, research methodologies & material science. Background on Failure Analysis, QA or laboratory equivalent Concepts and theories in handling of FA tools and techniques Familiar on 8D, FMEA, Problem Solving Tools, Industry Standards, Technical Writing, Safety Standards, leadership and communication skills and Project Management ",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,R&D Chemist,Chemistry,Megapaint Corporation,2021-05-14,Calabarzon & Mimaropa,OJT,"18,000-25,200",Not Specified / In Description,Not Specified / In Description,"Qualifications: 3+ years of experience in applied chemistry, including some experience working in an R&D environment. Specialized knowledge of paints & coatings polymeric materials including Alkyd, Acrylic, Polyurethane, Epoxy, etc Master’s degree in chemistry or material sciences is a plus (not a must) (Fresh graduates and Individuals with exceptional talents may send their resume) Expectations: Lead research, formulation and testing development plans & efforts for strategic productsDesign and implement plans to research, characterize, and test new products and raw materials. Steward full development lifecycle, from bench to qualification, to scaling, manufacturing, and commercialization. Support QA efforts to test, analyze, and troubleshoot new products as part of the manufacturing and scaling up process. Work with supply chain and procurement to ensure the sourcing of suitable high-quality raw materials. Act as a subject matter expert Collaborate with the field technical team and other departments regarding major product development & deployment projects. ","18,000","25,200",Not Specified,Not Specified,Science
Joblum,Chemist,Chemistry,GUANCO DEVELOPMENT CORPORATION,2021-05-14,Quezon City,Contract,"20,000-30,000",Not Specified / In Description,Not Specified / In Description,"Monsi Chemical is a household consumer and cosmetic manufacturer and distributor, and we are looking for a chemist to assist us in executive the following work requirements: Job description Perform research, develop new products and testing new methods Provide instruction on proper chemical testing and procedures (mixing, operating, temperature, ingredients) Prepare compounds, reagents and solutions Analyze various substance and assist in preparing documentation for FDA requirements Writing technical reports to describe methods and findings Job requirements At least three (3) years of experience in related industry Graduate of BS Chemistry or any related fields Registered chemist with valid PRC ID","20,000","30,000",Not Specified,Not Specified,Science
Joblum,CHEMIST - Licensed Chemical Engineer,Chemistry,Amalgamated Specialties Corporation,2021-05-13,National Capital Reg,Full Time,,Not Specified / In Description,Not Specified / In Description,"Job Qualification/s: graduate BS Chemical Engineer w/ Licensed At least 1-2 years experience in quality control work Computer literate w/ Good technical and communication skills matured, diligent, and adaptable can work in Muntinlupa can start ASAP Job Details: > Analyzes, evaluates and makes recommendations on acceptability of all new and existing raw materials for use in the production of pencils, crayons and office supplies > Performs QC production of batches and implements necessary modification/improvements in order to meet established standards. > Prepares daily QC reports and monitors monthly observations on rejects. Prepares various reports as may be required. > Performs regular quality checks on all and incoming raw materials for assigned products >Participates in inventory-taking activities. >Conducts a regular warehouse audit on products with expiration. > Prepare reports or requirements in securing licenses and product registrations/accreditation as required by FDA or other affiliated govt/agencies. > Assists in research and development activities to assigned products. > Keeps and updates all records pertaining to area of responsibility.",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Quality Assurance Analyst (Chemist) URC BCFG Cebu Plant,Chemistry,Universal Robina Corporation,2021-05-13,National Capital Reg,OJT,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Bachelor's/College Degree , Post Graduate Diploma / Master's Degree, Professional License (Passed Board/Professional License Exam), Post Graduate Diploma / Master's Degree, Chemistry or Chemist. At least 1 year of experience as an analyst in a food manufacturing firm Must be familiar with laboratory apparatus and their application With initiative and is willing to work on shifting and overtime schedule Willing to work in San Fernando, Cebu Fresh graduates are encouraged to apply. Enable GingerCannot connect to Ginger Check your internet connection or reload the browserDisable in this text fieldRephraseRephrase current sentenceEdit in Ginger×",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Chemist,Chemistry,VPLACE PHARMA INC.,2021-05-12,San Juan City,Not Specified,,Not Specified / In Description,Not Specified / In Description,The hirer is still in the process of verification. Copy and paste this link on your browser to know what it means: https://cloud.ph.jobstreetmail.com/PH-JS-CAN-Under-Verification Job Qualifications: Licensed Chemist With experienced as Chemist in Vet products with experienced in QC/QA Job Responsibilities : Works in lab Will conducting experiments on various chemicals Good self management and planning skills,Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Analyst,Chemistry,Qualibet Testing Services Corp.,2021-05-12,Quezon City,Not Specified,,Not Specified / In Description,Not Specified / In Description,"Graduate with a Degree in Bachelor of Science in Chemistry, Pharmacy, or equivalent; Licensed Chemist , Licensed Chemical Technology, or Licensed Pharmacist; Experience in a testing laboratory or chemical testing and analyses is an advantage Hands-on experience on using Instruments such as HPLC, GC, and AAS is an advantage With knowledge on Good Laboratory Practices, ISO/IEC 17025 and Quality Assurance in the laboratory; Able to deliver the daily demands of the technical operations (turn-around time and quality objectives); Can work under pressure with minimal supervision. Must be computer proficient in MS Office programs; excellent written and oral communication skills",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Chemical Analyst,Chemistry,"Holcim Philippines, Inc.",2021-05-11,Bulacan,Contract,,Not Specified / In Description,Not Specified / In Description,"The Chemical Analyst supervises the Chemical Laboratory section of the Plant in the quality control of in-process materials and products. He/she provides technical service by measuring and monitoring chemical properties of raw materials, in-process materials, clinker, cement, coal, liquid fuels, AFR materials and other special and submitted samples. Responsibilities: Conducts regular safety audit in the Chemical laboratory and radiation level monitoring in the XRF room.Conducts chemical testing and analysis for quarried/ delivered raw and in-process materials, finished products, solid and liquid fuels, and all related materials produced at the cement lines.Maintains and upkeep of testing equipment, apparatus and materials/chemicals.Continuously embark on company-mandated programs and improvement efforts. Requirements: Candidate must be a graduate of Bachelor of Science in Chemistry.Must be a Registered Chemist.Preferably with at least 2 years of experience in a chemical testing laboratory.Knowledgeable with Laboratory testing procedures (ASTM), Sample preparation, and XRF/XRD Operation and Calibration.Knowledgeable in MS Office applications and SAP.Fresh graduates are encouraged to apply.",Not Specified,Not Specified,Not Specified,Not Specified,Science
Joblum,Quality Control Supervisor (Chemist),Chemistry,"Magna Prime Chemical Technologies, Inc.",2021-05-11,Bulacan,OJT,"20,000-25,000",Not Specified / In Description,Not Specified / In Description,"Job Title: Quality Control Supervisor Job Description: Oversees and monitors the Quality Control Process of the product. Test and Evaluate RM, PM, FG, and Non-conformities. Detailed Job Function: 1.	Oversees the daily input and output of QC process. 2.	Test and Evaluate incoming materials. 3.	Test and Evaluate in-process FG. 4.	Approve all finished products by confirming specifications and conducting required Inspection. 5.	Prepare COA and other related documents needed by the customer. 6.	Evaluate returned products for re-work if needed and complete documentation to confirm re-work. 7.	Document and update inspection results by completing reports and logs 8.	Keep measurement equipment operating by following operating instructions and calling for repairs. 9.	Maintain safe work environment by following standards and procedures and complying with safety regulations. 10.	Maintain the cleanliness in the working area. 11.	Guide and educate new QC analyst. 12.	Accomplish organization mission by completing related results as needed Report to :	Directly Reported to QAQC Manager/ QAQC OIC Technical Manager in absence of QAQC Manager Qualification Requirements •	Licensed Chemist. •	At least 5 years’ experience as QC Analyst in same manufacturing industry or at least 3 years’ experience as QC Supervisor in similar Manufacturing set-up. •	With effective communication and documentation skills. •	Must have high analytical skills and high comprehension. •	Ability to solved problem or troubleshoot. •	Technical knowledge in paints and Construction Chemicals. •	QMS oriented. •	Has ability to work under pressure. •	Must have normal color vision. BENEFITS Shuttle service are being provided (Home to Office; Office to Home) Meal subsidy Insurance benefit Leave benefit A very competitive salary package awaits the successful candidates.","20,000","25,000",Not Specified,Not Specified,Science
Joblum,Quality Control Inspector,Chemistry,"Magna Prime Chemical Technologies, Inc.",2021-05-11,Bulacan,OJT,"15,000-19,500",Not Specified / In Description,Not Specified / In Description,"Job Title: Quality Control Inspector Job Description: -responsible in conducting inspection, evaluation and monitoring of raw materials, packaging materials, bulk products and finished goods on the specified process area. Detailed Job Function: 1. Responsible in inspection, monitoring, checking and receiving process of packaging and raw materials to ensure that all items are properly handled and correctly labelled or identified based on the established guidelines and procedure. 2. Ensure that all items received are with Sales Invoice, Delivery Receipt and Certificate of Analysis upon receiving of items. 3. Conduct inspection of physical parameters such as presence of rust, dents, print defects and other deformities. 4. Perform testing on the required specification of packaging materials such as dimension, adhesion, proper fitting and other test requirements. 5. Conduct preliminary inspection on the integrity of storage keeping unit to prevent materials loss such as leak, cuts on sack and other damage on the primary packaging materials of the RM. 6. Responsible in controlling non-conforming bulk product and finished goods through inspection of completeness of raw materials used during mixing, correctness of packaging materials and proper adjustment are accurately performed. 7. Collect sample for initial laboratory testing and after certain adjustment was incorporated. 8. Conduct inspection of filling and cartooning process such as actual weight, volume or maximum filling capacity, correct primary and secondary packaging usage, batch number, expiration date, product description, cartooning orientation, weight of cartons and quantity per cartons. Reported To: Directly Reported to QC In-Process and QC Supervisor Qualification Requirements: 1. Bachelor of Science in Chemistry or Chemical Engineering. 2. at least 6 mos to 1 year experience as Quality Inspector in related field or any manufacturing industry. 3. Equip with basic mathematics, analytical, communication and documentation skills. BENEFITS Shuttle service are being provided (Home to Office; Office to Home) Meal subsidy Insurance benefit Leave benefit A very competitive salary package awaits the successful candidates.","15,000","19,500",Not Specified,Not Specified,Science
Joblum,Laboratory Specialist - Licensed Chemist,Chemistry,Marigold Manufacturing Corporation,2021-05-10,National Capital Reg,OJT,"20,000-25,000",Not Specified / In Description,Not Specified / In Description,"Be part of the team that manufactures the popular, internationally-known Filipino brand in mixes, sauces, and more, Mama Sita's! The Laboratory Specialist is responsible for all laboratory operations including technical operations oversight, quality system design and implementation, resources management and regulatory compliance management. Minimum Qualifications/ Experience: Candidate must possess at least a Bachelor's/College Degree in Chemistry, Chemical Engineering, Food Technology or equivalent. With at least 2 years experience in a Chemical Laboratory in a food manufacturing environment; Preferrably a Licensed Chemist Knowledgeable in various analytical methods and techniques in Chemistry Has awareness to Good Laboratory Practices and safety regulations; and Knowledgeable in the documentation and implementation of ISO standards particularly ISO/ IEC 17025 General Requirements for the competence of Testing and Calibration Laboratories Must be able to demonstrate leadership skills and can handle technical staff objectively; Organize and has initiative in improving quality systems and procedure; With good written and verbal communication skills; and Analytical and with good critical thinking skills Your scope of responsibilities shall include: Maintains and implements the quality systems in the laboratory in accordance with the established requirements of the organization and any applicable statutory and regulatory agencies. Defines performance objectives and determines appropriate methods for its achievement whether through equipment, procedural and/or operational requirements. Evaluates new methods of physical and chemical testing parametes that the laboratory is capable of performing and establishes specifications through any applicable validation process. Prepares and periodically reviews laboratory procedures, work instructions and specification guides to determine process effectiveness in reference to procedural documentation and perform updating if necessary. Reviews all test reports and Certificate of Analysis (COA) generated and issued by Quality Control Laboratory. Checks all pertinent records generated and filled out by the Quality Control Laboratory. Prepares weekly laboratory schedule based from purchasing delivery, production schedule, laboratory scheduled activities and other activities that has impact to the function, the department and the organization. Ensure that good laboratory practices and safety regulations are properly implemented in the laboratory. Join this world-class organization which prides itself with latest FSSC 22000 certification. Caution: Candidates with relatives up to 4th degree of consanguinity or affinity who are employed by direct competitors are advised not to apply.","20,000","25,000",Not Specified,Not Specified,Science
Joblum,RESEARCH & DEVELOPMENT CHEMIST (COATINGS),Chemistry,"Magna Prime Chemical Technologies, Inc.",2021-05-10,Central Luzon,OJT,"20,000-25,000",Not Specified / In Description,Not Specified / In Description,"Chemist Job Description We are looking for a dedicated, analytical Chemist to be responsible for studying the chemical make-up of materials that are essential in manufacturing business to ensure product safety. The Chemist's responsibilities include preparing test solutions, analyzing organic and inorganic compounds, and conducting quality control tests. The Chemist will conduct research and explore how products, processes, and equipment may be improved.To be a successful Chemist, you should be analytical, detail oriented, and logical. You should be dedicated to furthering scientific knowledge and improving processes and products. Chemist Responsibilities: Preparing test solutions, compounds, and reagents for conducting tests and advising and coordinating test procedures. Determining chemical and physical properties, compositions, structures, relationships, and reactions of organic and inorganic compounds. Using chromatography, spectroscopy, and spectrophotometry techniques. Developing, improving, and customizing products, equipment, formulas, processes, and analytical methods. Conferring with scientists and engineers to analyze, interpret, and develop tests. Introducing heat, light, energy, and chemical catalysts to chemical substances to induce reactions. Writing technical papers and reports, and preparing standards and specifications for processes, tests, and products. Maintaining laboratory instruments, troubleshooting malfunctions, and purchasing new laboratory supplies. Evaluating and ensuring compliance with laboratory safety procedures and standards. Chemist Requirements: A Bachelor's degree in Chemistry or related field, with further education being advantageous. Experience in scientific research and laboratory work may be advantageous. Proficiency with computers and scientific equipment. Strong problem-solving, critical thinking, and analytical skills. Good presentation, documentation, and reporting skills. Good verbal and written communication skills. Strong technical skills. BENEFITS Shuttle service are being provided (Home to Office; Office to Home) Meal subsidy Insurance benefit Leave benefit A very competitive salary package awaits the successful candidates.","20,000","25,000",Not Specified,Not Specified,Science
Joblum,QA Chemist,Chemistry,Oleo-Fats Inc. (OFI),2021-05-09,"Quezon City, Manila City",OJT,"19,000-22,000",Not Specified / In Description,Not Specified / In Description,"Summary The QA Chemist will perform chemical analysis of raw materials, finished goods and general samples utilizing the available classical and analytical equipment in the QA laboratory. The incumbent would be responsible for QC slip issuance for all the approved finished goods products; signs Certificate of Analysis of out-going finished goods products; coordinates with other departments regarding quality control status of finished products; prepares sample requests for clients or customers. Responsibilities Performs re-checking of materials stored in warehouse to ensure its specifications are still within limits. Participates in the review, evaluation and updating of the laboratory’s quality system and processes, including review of standard test methods, sampling procedures, calibration and preventive maintenance plan. Ensure proper operating conditions of the test and measuring equipment during the conduct/performance of the test/ analysis. Prepares and standardizes reagents as needed. Operates the GC, UV-Vis Spectrophotometer and other laboratory apparatus in conducting test/analysis. Ensures that the validity of test results have been evaluated for re-test or release. Assists in the performance evaluation, coaching and developmental needs analysis of personnel in the department. Reports to the supervisor the non-conformance of finished goods products. Participates in the root cause/problem solving analysis on non-conforming test/analysis. Ensures that the standard safety and housekeeping practices are implemented in the daily activities of the group. Participates in the proficiency testing programs. Monitors the inventory of laboratory glasswares, general consumables, office supplies and forms, and ensures that they are available at the time they are needed. Ensures that copies of test results are properly filed and maintained for whatever means; be in hard copies or electronic copies. Performs other tasks that may be assigned. Qualifications BS Chemistry; must be Licensed Chemist or Chemical Technician Relevant hands-on work experience Technical know-how on chemical analysis and/or manufacturing processes Proficient in Microsoft Office Application Effective oral and written communication skills Amenable to work in Mercury Avenue, Bagumbayan Quezon City Willing to work in a shifting schedule with a 6 day workschedule","19,000","22,000",Not Specified,Not Specified,Science
Joblum,Laboratory Specialist - Licensed Chemist,Chemistry,Marigold Manufacturing Corporation,2021-05-08,National Capital Reg,OJT,"20,000-25,000",Not Specified / In Description,Not Specified / In Description,"Be part of the team that manufactures the popular, internationally-known Filipino brand in mixes, sauces, and more, Mama Sita's! The Laboratory Specialist is responsible for all laboratory operations including technical operations oversight, quality system design and implementation, resources management and regulatory compliance management. Minimum Qualifications/ Experience: Candidate must possess at least a Bachelor's/College Degree in Chemistry, Chemical Engineering, Food Technology or equivalent. With at least 2 years experience in a Chemical Laboratory in a food manufacturing environment; Preferrably a Licensed Chemist Knowledgeable in various analytical methods and techniques in Chemistry Has awareness to Good Laboratory Practices and safety regulations; and Knowledgeable in the documentation and implementation of ISO standards particularly ISO/ IEC 17025 General Requirements for the competence of Testing and Calibration Laboratories Must be able to demonstrate leadership skills and can handle technical staff objectively; Organize and has initiative in improving quality systems and procedure; With good written and verbal communication skills; and Analytical and with good critical thinking skills Your scope of responsibilities shall include: Maintains and implements the quality systems in the laboratory in accordance with the established requirements of the organization and any applicable statutory and regulatory agencies. Defines performance objectives and determines appropriate methods for its achievement whether through equipment, procedural and/or operational requirements. Evaluates new methods of physical and chemical testing parametes that the laboratory is capable of performing and establishes specifications through any applicable validation process. Prepares and periodically reviews laboratory procedures, work instructions and specification guides to determine process effectiveness in reference to procedural documentation and perform updating if necessary. Reviews all test reports and Certificate of Analysis (COA) generated and issued by Quality Control Laboratory. Checks all pertinent records generated and filled out by the Quality Control Laboratory. Prepares weekly laboratory schedule based from purchasing delivery, production schedule, laboratory scheduled activities and other activities that has impact to the function, the department and the organization. Ensure that good laboratory practices and safety regulations are properly implemented in the laboratory. Join this world-class organization which prides itself with latest FSSC 22000 certification. Caution: Candidates with relatives up to 4th degree of consanguinity or affinity who are employed by direct competitors are advised not to apply.","20,000","25,000",Not Specified,Not Specified,Science
Joblum,Licensed Chemist - Urgent Hiring,Chemistry,Marigold Manufacturing Corporation,2021-05-08,Pasig City,OJT,"20,000-25,000",Not Specified / In Description,Not Specified / In Description,"Be part of the team that manufactures the popular, internationally-known Filipino brand in mixes, sauces, and more, Mama Sita's Licensed Chemist is responsible for all laboratory operations including technical operations oversight, quality system design and implementation, resources management and regulatory compliance management. Minimum Qualifications/ Experience: Candidate must possess at least a Bachelor's/College Degree in Chemistry, Chemical Engineering, Food Technology or equivalent. With at least 2 years experience in a Chemical Laboratory in a food manufacturing environment; Preferrably a Licensed ChemistKnowledgeable in various analytical methods and techniques in ChemistryHas awareness to Good Laboratory Practices and safety regulations Join this world-class organization which prides itself with latest FSSC 22000 certification. Caution: Candidates with relatives up to 4th degree of consanguinity or affinity who are employed by direct competitors are advised not to apply.","20,000","25,000",Not Specified,Not Specified,Science
Joblum,Registered Chemist - QA Specialist,Chemistry,Monde Nissin Corporation,2021-05-07,Calabarzon & Mimaropa,Not Specified,,Not Specified / In Description,Not Specified / In Description,"Analyzes and evaluates the effectiveness of food safety and quality systems for supplier quality development and validation of in-process products and processes. Ensures that proper sampling techniques are used in the evaluation of materials and products. Plans and directs the workflow of the group on a daily basis. Investigates quality problems and recommends correction, corrective or preventive solutions Candidate must possess at least Professional License (Passed Board/Bar/Professional License Exam) in Chemistry or equivalent.At least 3 Year(s) of working experience in the related field is required for this position.Work location: CALABARZON",Not Specified,Not Specified,Not Specified,Not Specified,Science
