Website,Job Title,Category,Company,Date Posted,Location,Status,Salary,Education,Years of Work Expirience,Job Description,Min Salary,Max Salary,Min Years of Work Expirience,Max Years of Work Expirience,Field
Joblum,Jr. Project Engineer,Mechanical,Hyatt Industrial Manufacturing Corp.,2021-05-24,National Capital Reg,Full Time,,Not Specified / In Description,Not Specified / In Description,"Responsibilities: Generate documents prior to implementation of project such as Project work schedule per CPM, Tools delivery schedule, Materials delivery schedule, Bills of quantities (BOQ) with Engineering Department and Presidents approval. Do Isometric Drawing based on construction plan. If there are any changes or deviation from the construction plan based on actual site condition or any changes initiates by owner. PE must be generating the following document for change order claim (Shop drawing, Bill of quantities, Isometric Drawing). Provide Engineering Department, Purchasing, Accounting, and Materials Engineer a photocopy of all abovementioned documents.Supervise sub-contractors working in the project.Generate as built working plans for submission to Engineering Department for CAD generation and finalization.Submit weekly accomplishment report with the confirmation of owner or owner representative to Accounting / Engineering / Sales Department (Attach Key Plan, Actual against budget labor cost (Man days)).Attend construction/coordination meetings required by owner/construction manager.Collate all documents such as operation manual, approved technical brochures, as-built drawing, test data results, etc required for the turnover and acceptance of the project.Submit daily accomplishment report (attaché Supervisor / Leadman daily accomplishment at site).Generate checklist for works by others that hampered Hyatt works and follow-up to owner or construction management in written form.Request for inspection to QA/QC.Coordinate with accounting and warehouse for materials and tools stock.Monitor and coordinate all incoming and outgoing tools and materials.Generate copy invoice, materials, purchase and follow-up schedule of deliveries to purchasing and traffic department.Submit weekly report for Materials cost and quantity delivered against BOQ, Manpower Labor against Actual labor cost, and Tools and equipment inventory report per project. Qualifications: Graduate of Mechanical Engineering RME – PRC Licensed With one (1) year related work experience Acquired trainings in HVAC conducted by private agencies Computer Literate (MS Excel / Word) Good oral and written communication skills Has the ability to deal with all types of people within or outside the Company A team player 2 Full-Time position(s) available.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,MECHANIC (PALAWAN),Mechanical,Two Wheels Zone,2021-05-23,Palawan,Not Specified,,Not Specified / In Description,Not Specified / In Description,"The hirer is still in the process of verification. Copy and paste this link on your browser to know what it means: https://cloud.ph.jobstreetmail.com/PH-JS-CAN-Under-Verification Job Responsibilities: Execute daily vehicle troubleshooting, isolation and identification per item of work order Execute daily repairs, and install new parts or component Willing to perform other task that may be assign from time to time Job Qualifications: Candidate must possess at least Vocational Diploma/Short Course Certificate, Bachelor's/College Degree in Automotive or equivalent. No work experience required. Preferably Less than 1 year experience specialized in Automotive or equivalent. Willing to undergo overtime, travel to other branches, repairs and rescue.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Meter Management Engineer,Mechanical,"Manila Water Company, Inc.",2021-05-23,National Capital Reg,Contract,,Not Specified / In Description,Not Specified / In Description,"QUALIFICATIONS: Must be a licensed or graduate of any Civil, Chemical, Instrumentation, Electronics and Communications & Mechanical Engineering CourseMust have at least 3-year combined work experience in Water Network Distribution, flow measurement operation, NRW ManagementMust have experience in Project Management, SAP, BI and Power BIWith excellent oral and written communication skillsMust have knowledge in water and used water facility operations, water network system and project managementMust have knowledge in Research and Development RESPONSIBILITIES: Provides data analytics and accuracy in the development of Flow Meter Requirements/ Maintenance and Telemetry Master Plan. Initiates research and studies on current technology/ trends/ developments and decides useful and cost-effective tech. Reviews the calibration processes and develops and updates the Laboratory Technical Manual. Conducts annual/ quarterly technical assessment to maintain technical competence of the specialist to carry out calibration tests. Conducts regular audit and issue corrective action report for non-conformities. Develops laboratory maintenance plan to ensure reliability and efficiency of the testing equipment. Develops the service level maintenance framework of the laboratory Conducts research and technology development on flow measurement, water/flow meter standards, meter management systems and innovations to ensure accuracy and efficiency on billed volume measurement, NRW management and to align the company with global trends. Leads the project team and other support involved in the implementation of flow meter projects.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Cadet Engineer (Mandarin Speaking),Mechanical,Flexo Manufacturing Corp.,2021-05-23,Valenzuela City,OJT,,Not Specified / In Description,Not Specified / In Description,"DUTIES AND RESPONSIBILITIES Maintenance works. Drafting works. Calibration of Instruments and Equipment. Technical reporting and other paper works. Machine designing and parts. Perform other related activities required by the management in the conduct of its business. JOB SPECIFICATIONS College Degree preferably in Mechanical, or Electrical Engineering. Mandarin Speaking Training on Calibration, QS/FSMS Awareness, Basic Occupational Safety & Health.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Junior Mechanic -  Auto Technician,Mechanical,Not Specified,2021-05-23,Cavite,Not Specified,"12,000-17,800",Not Specified / In Description,Not Specified / In Description,"Keeps equipment available for use by inspecting and testing vehicles; completing preventive maintenance such as, engine tune-ups, oil changes, tire rotation and changes, wheel balancing, replacing filters. Maintains vehicle functional condition by listening to operator complaints; conducting inspections; repairing engine failures; repairing mechanical and electrical systems malfunctions; replacing parts and components; repairing other damages. Verifies vehicle serviceability by conducting test drives; adjusting controls and systems. Complies with government vehicle requirements by testing engine, safety, and other control standards. Maintains vehicle appearance by cleaning, and washing. Maintains vehicle records by recording service and repairs. Keeps shop equipment operating by following operating instructions; troubleshooting breakdowns; maintaining supplies; performing preventive maintenance; calling for repairs. Updates job knowledge by participating in educational opportunities; reading technical publications.","12,000","17,800",Not Specified,Not Specified,Engineering
Joblum,Cadet Engineer,Mechanical,Fisher Farms Inc,2021-05-23,Bulacan,OJT,,Not Specified / In Description,Not Specified / In Description,"COVID-19 considerations: To keep our employees safe, we follow DTI and DOLE Interim Guidelines on Workplace Prevention and Control of Covid-19. We ensure STRICT implementation of safety and contact minimizing policies. Duties and Responsibilities: Plans and prepares the schedules and manning complement and coordinates all activities needed in the effective implementation of the preventive maintenance program, improvements, repair and projects, and other work relative activities to be conducted on production and utility machineries and equipment and systems Pre-evaluates the need for replacement parts and places orders Monitors stock inventory level of spare parts and prepare order if necessary Monitors and controls usages of materials or spare parts Inspects delivered equipment and parts and recommends for approval of immediate superior Recommends substitutes or alternative of spare parts or accessories with a better or equivalent quality Plans for interruptions in operation with coordination with Production Supervisor and develop back up plans to minimize downtime at the production facility Manages all communication and coordination within the internal and external group Determines and files the required technical documentation that will support the technician in conducting the repair and maintenance activities Creates the Machine Manuals of all Utilities and Production machineries and equipment with assistance from Engineering Supervisors and Leadmen Manages maintenance data collection and information gathering for continuously improving planned maintenance program Assists in the preparation of accomplishment reports being reviewed by superiors Assesses and analyzes current practices and make recommendations for improvement Gathers pertinent data needed for system analysis during equipment breakdown and repair activities. Updates the maintenance history of this equipment and prepares equipment status and/or performance report Job Requirements: Graduate of Engineering (Mechanical) Must be a Registered Mechanical Engineer (RME) With at least one (1) year of work experience Have the ability to employ principles, use knowledge and integrate concepts of engineering into the operations and machineries and equipment maintenance Must have analytical skills and high aptitude on the troubleshooting, repairs and maintenance of industrial machineries and equipment Must be skillful in dealing with different personalities Knowledgeable in costing and BOM Must be computer literate With background on GMP and 5s Good communication skills Good mathematical abilities Experience in food manufacturing is an advantage",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Engineering Planner,Mechanical,Fisher Farms Inc,2021-05-23,Bulacan,OJT,,Not Specified / In Description,Not Specified / In Description,"COVID-19 considerations: To keep our employees safe, we follow DTI and DOLE Interim Guidelines on Workplace Prevention and Control of Covid-19. We ensure STRICT implementation of safety and contact minimizing policies. Duties and Responsibilities: Plans and prepares the schedules and manning complement and coordinates all activities needed in the effective implementation of the preventive maintenance program, improvements, repair and projects, and other work relative activities to be conducted on production and utility machineries and equipment and systems Pre-evaluates the need for replacement parts and places orders Monitors stock inventory level of spare parts and prepare order if necessary Monitors and controls usages of materials or spare parts Inspects delivered equipment and parts and recommends for approval of immediate superior Recommends substitutes or alternative of spare parts or accessories with a better or equivalent quality Plans for interruptions in operation with coordination with Production Supervisor and develop back up plans to minimize downtime at the production facility Manages all communication and coordination within the internal and external group Determines and files the required technical documentation that will support the technician in conducting the repair and maintenance activities Creates the Machine Manuals of all Utilities and Production machineries and equipment with assistance from Engineering Supervisors and Leadmen Manages maintenance data collection and information gathering for continuously improving planned maintenance program Assists in the preparation of accomplishment reports being reviewed by superiors Assesses and analyzes current practices and make recommendations for improvement Gathers pertinent data needed for system analysis during equipment breakdown and repair activities. Updates the maintenance history of this equipment and prepares equipment status and/or performance report Job Requirements: Graduate of Engineering (Mechanical) Must be a Registered Mechanical Engineer (RME) With at least one (1) year of work experience Have the ability to employ principles, use knowledge and integrate concepts of engineering into the operations and machineries and equipment maintenance Must have analytical skills and high aptitude on the troubleshooting, repairs and maintenance of industrial machineries and equipment Must be skillful in dealing with different personalities Knowledgeable in costing and BOM Must be computer literate With background on GMP and 5s Good communication skills Good mathematical abilities Experience in food manufacturing is an advantage",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Mechanical Design Engineer,Mechanical,FLEXTRONICS AUTOMOTIVE USA DESIGN AND DEVELOPMENT CORPORATION,2021-05-23,Central Visayas,Not Specified,,Not Specified / In Description,Not Specified / In Description,"The Mechanical Design Engineer , will be based in Cebu, Philippines . This role will be responsible for designing, validating, and implementing innovative and cost effective product solutions of complex scope in order to support the organization in prototype development through full-scale production We are looking for someone who demonstrates Intense collaboration Passionate customer focus Thoughtful, fast, disciplined execution Tenacious commitment to continuous improvement Relentless drive to win Here is a glimpse of what you’ll do Apply complex design practices and procedures to assigned product portfolio in areas like sheet metal design/fabrication, soft tooling processes (sheet metal stamping/fabrication, tig/mig/spot welding) and equipment; telecomm infrastructure products such as chassis, cabinets, racks, shelving, etc. Integrate multiple elements of finished design (such as backplane/interconnect, power distribution, and thermal management). Work with other members of the development team to support corporate design initiatives. Prepare recommendations for production and technology roadmaps that support customer expectations. Assist in generating production and technology roadmaps that support customer expectations Support actively customer base with design improvements that enhance manufacturability and assembly while minimizing costs. Provide complex technical support to customer base to enhance manufacturability and assembly while minimizing costs. Responsible for designing, validating, and implementing innovative and cost effective product solutions of complex scope in order to support the organization in prototype development through full-scale production Here is some of what you’ll need Must be a Bachelor’s Degree holder in Engineering or it’s equivalent experience At least 3 years related experience in using either Catia, Solidworks, Pro-E Creo or UGNX Knowledgeable in Unigraphic NX and CREO that has a background in Simulations (Static and Dynamic). Working knowledge in mechanical and plastic design, injection molding, sheet metal stamping and tooling With working knowledge in basic manufacturing processes Able to travel for business trip Exemplary working attitude and able to adjust to local and foreign operational site locations A good technical and commercial communication skills and a team player Here are a few of our preferred experiences Experience in structural stimulation (fluids and solids) is a plus Ability to understand, interpret, apply GD&T and stack analysis is a plus Here are a few examples of what you’ll get for the great work you provide Medical benefits Life Insurance Annual Leave",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Aftersales Service Manager - Hino Cebu,Mechanical,PAMOCOR Group of Companies,2021-05-23,Central Visayas,Full Time,,Not Specified / In Description,Not Specified / In Description,"After Sales Service Profitability. Excellent ownership experience and customer service satisfaction. Quality of work (fix right the first time) Maximization of bay utilization. Completion of required trainings for efficient and productive stewards. Maintenance of after sales workshop and facilities. Planning, setting goals, preparation of marketing and operational program taking into considerations manning and inventory of their individual skills, existing facilities, budgetary requirements, existing national/city/ municipal laws and ordinance. Effective execution of plans, set goals and marketing and operational programs. Formulate policies, procedures and protocols at the Service After Sales Department. Strategize full and productive bay utilization. Minimize or zero out back jobs. Oversee stock updates and ensure fast and effective after sales services. Carry out staff management functions such as recruitment, regular performance appraisal, motivation and training of stewards. Evaluate structural and organizational systems, work flows and methods, review time and motions, attendance and controllable expenses. Anticipate potential problems, prepare possible solutions and report the same to the higher management before the problems actually arise. Formulate or improve incentive programs to motivate the work force to surpass their present performances. Oversee facility tools, machines and equipment and ensure regular maintenance of the same. Oversee safety and security protocols at the After Sales Service area. Constant coordination with Parts and Sales Department. Job Requirements Must be a graduate of BS Mechanical/ Industrial Engineering/ Technology, or any related bachelor's degree At least five (5) solid years of experience handling end-to-end automotive aftersales service Must have strong business acumen, communication, and leadership skills Must be a team player and has high learning agility Proficient in using different computer systems, such as MS Office application",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,CLIENT FULFILLMENT EXECUTIVE,Mechanical,"PRG Industrial Solutions, Inc.",2021-05-23,Pasig City,OJT,"15,000-20,000",Not Specified / In Description,Not Specified / In Description,"Job Description: · Qualifies technical and commercial specification of valves. · Providing pre-sales and support to internal customers. · Pre-qualifying inquiries based on process condition, commercial and technical aspects. · Process quote request for both internal and external customers and making sure the quotations’ profitability. · Make sure internal and external customers receive prompt and courteous service. · Utilize proper email and text etiquette with every customer. · Provide suitable INCOTERMS (International Commercial Terms) for local and international transport of products. · Issue quotation requisition to suppliers and monitor it from time to time. · Coordinating with the warehouse for inventory items. · Identifies and evaluates potential suppliers Other Functions: · Overseeing procurement and stock department operations · Maintain and update vendor database. · Initiate meetings with suppliers. · Developing relationships with local and foreign vendors · Searching for new sources of supply · Controlling cost of purchasing · Coordinate with Forwarders in monitoring shipments and give update to requesters. · Process Freight Payable for Forwarders and Oracle Transactions for items with Purchase Orders.","15,000","20,000",Not Specified,Not Specified,Engineering
Joblum,MAINTENANCE ENGINEER,Mechanical,Amkor Technology Phils. Inc.,2021-05-23,"National Capital Reg, Laguna (Sta. Rosa City)",Not Specified,,Not Specified / In Description,Not Specified / In Description,"QUALIFICATIONS Candidate must possess at least a Bachelor's/College Degree , Engineering or equivalent. At least 3 year(s) of working experience gained from a semiconductor industry Experience in End of Line assembly process Handled any of the following station :Wirebond, Die Attach, Mold, DTFS, Mark or Singulation RESPONSIBILITIES • Support production in meeting output and quality through technical service in resolving product/equipment issues. • Supervise and train technicians on their daily activities. • Plan and execute enhancement activities to maintain and improve equipment performance and uptime. • Participate in quality, productivity, yield, and maintenance cost improvement programs.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Project Engineer,Mechanical,Cintigel Corporation,2021-05-23,Makati City,OJT,"20,000-25,000",Not Specified / In Description,Not Specified / In Description,"In-charge for the gas piping installation. Supervise the workers at site particularly welders, pipefitters, etc Monitor materials and equipment inventory Implement project based on approved plans. Proficient in AutoCAD Coordinates with project owner Give updates regarding project progress","20,000","25,000",Not Specified,Not Specified,Engineering
Joblum,Site Engineer (Mechanical),Mechanical,Asya Design Partner,2021-05-23,Pasay City,OJT,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least Bachelor's/College Degree in Engineering (Mechanical) or equivalent Candidate must be a Licensed Engineer. With 2-5 years of working experience in the related field is required for this position. Knowledgeable in mechanical and fire protection systems. Required Skill(s): Reporting, Communication, knowledgeable in AutoCAD, and other MS Office software Work experience in Construction Management is an advantage. With in experience on mid-rise to high-rise projects. Willing for start asap.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Warehouse Supervisor,Mechanical,Powertrac Incorporated,2021-05-23,Caloocan City,OJT,"18,000-25,200",Not Specified / In Description,Not Specified / In Description,"Supervise warehouse staff and daily activities Managing, evaluating and reporting on warehouse productivity Maintaining records, reporting relevant information and preparing necessary documentation Conduct weekly toolbox meeting to employees for concerns and improvement Monitor and evaluates warehouse staff Ensure that basic maintenance standards and compliance with health and safety protocols are being implemented Communicating and coordinating with other departments for smooth operation","18,000","25,200",Not Specified,Not Specified,Engineering
Joblum,Mechanical Design Engineer(Building Services),Mechanical,Red Asia Inc.,2021-05-23,Makati City,Not Specified,,Not Specified / In Description,Not Specified / In Description,"Designs and specifies Mechanical layouts for AC and Vent, Heating, and Chilled Water. Follow appropriate Mechanical engineering concepts and solutions. Assists with mechanical technical design reviews. Designs and specifies Mechanical installations, equipment, facilities, components, products, and systems for all building engineering services purposes. Review and record all Mechanical engineering options and decision for final options. Attend team meetings and conference calls with front office engineers to discuss/review project technical requirements and deliverables. Assists to develop brief and work plan and Engineering/CAD resource for each phase of project Confers with local team personnel to provide technical advice and to resolve problems. Provides detailed Mechanical technical support to the local office and assists with Electrical or Public Health technical support. Responsible for coordinating design discipline with other disciplines and preparing coordinated drawings Responsible for validation and checking of all engineering documents/drawings/ calculations before leaving the local office. Uses computer assisted project software for both project related calculations and project resource management. Ensures document control methods are being adhered to and quality control standards are being achieved. Job Requirements: Candidate must possess a Bachelor's Degree in Mechanical Engineering. At least 5 Year(s) of working experience in building services design. Competent in specification design/drawing for several building types",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Associate Manager - Facilities,Mechanical,Entrego,2021-05-23,Calabarzon & Mimaropa,Contract,,Not Specified / In Description,Not Specified / In Description,"The goal of the Associate Manager - Facilities is to lead all sortation facilities projects, provide timely reports on status of projects, issues encountered regarding sortation facilities, and general maintenance of sortation equipment and facilities. He/She will also be leading a group that will act as shift support to the operations team, he will provide proper training and directions to his team on proper equipment maintenance. With these criteria He/She will make sortation operations flow properly. Responsibilities: Operations ManagementKeeps oneself abreast on the legal requirements and ensures site’s compliance such as NBC Building Permits, DENR, LLDA, DOLE, BFP, etc.Recommends changes and other improvements essential for ensuring legal compliance, facility improvements, and risk mitigation to the company.Perform facility inspections and high value equipment checks (Auto Sort, X-ray, Genset, Dim Weight, MHE) on a regular basis and report conditions affecting operationsMonitors and supervises preventive Maintenance contractsFacilitates preventive maintenance and repair work on facility mechanical, electrical, and other installed systems thru accredited maintenance contractors.Leads/supports facilities/equipment installations and improvementsInvestigates and prepares facility incident/accident reports and monitor corrective actionsPrepare and submit summary reports of conditions in buildings and recommend actions to be takenReview and understand equipment and methods of operation, fire/life safety, and other systems Process ImprovementConduct regular review of facilities and maintenance cost and formulate actions to reduce cost and improve efficiency and up time.Conduct performance review of accredited contractors and formulate actions to improve ReportingProvide accurate and timely reports on facilities and maintenance spend on a monthly basis Qualifications: Mechanical Engineering Graduate Automation logic mastery Computer Literate Technical Document Reading and Analysis Knowledge in Building Electrical System Knowledge in Machine Electronics Willing to Commute to Sortation Facilities Please note that only shortlisted candidates will be notified for next steps. Rest assured that your application is kept in our active pool for reference. Entrego is not partnering with new recruitment vendors at the moment. Vendors who provide unsolicited resumes shall waive rights to claim for placement fees in the event that candidate is eventually engaged.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Equipment Maintenance Head,Mechanical,APEC Homes,2021-05-23,National Capital Reg,Full Time,,Not Specified / In Description,Not Specified / In Description,"EQUIPMENT MAINTENANCE HEAD Job Level Managerial Job Assignment Roves around CALABARZON and CENTRAL LUZON Areas Job Status Probationary Job Summary The position provides overall supervision of all Company’s motorpool assets ensuring and monitoring its availability, maintenance, performance and cost efficiency Job Responsibilities Ensures primarily the availability of construction equipment Promotes and maintains department’s cost efficiency through strict monitoring of all motorpool-related transactions including procurement of equipment and parts especially heavy equipment. Review and analyzes vehicle performance, maintenance and trouble-shooting including fuel efficiency and consumption Enforces and ensures that all standard application, man hours and safety precautions are practiced and all motorpool assets are properly taken care of Conducts regular unit inspections and preventive maintenance schedules to make sure that all units are in good running condition, consistently at peak performance and productivity Job Qualifications Licensed Mechanical Engineer Extensive background in equipment maintenance (especially heavy equipment) preferably in real estate industry Highly analytical; excellent problem solving and leadership skills; Process improvement-oriented and Results-driven Executes tasks with utmost professionalism and integrity Working Conditions 6-day workweek schedule; Field work most of the time For interested applicants please click “ APPLY NOW ” and be sure to upload your updated CV or resume through Jobstreet. Should you have further inquiries, you can contact 0917 874 7243 .",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,TRUCK MECHANIC,Mechanical,"Prime Manpower Resources Development, Inc. (Overseas)",2021-05-23,Canada,Full Time,,Not Specified / In Description,Not Specified / In Description,"Inspect the truck; establish a diagnosis Repair and maintain mechanical, electrical and electronic systems and components Perform other duties as assigned by the immediate superior Qualifications : Candidate must possess at least a High School Diploma. At least 5 year(s) of working experience in the related field is required for this position. Candidates must possess a Driver's License Applicants must be willing to work in Asbestos,Quebec. 40 Full-Time position(s) available. Principal / Employer : PRIME MANPOWER RESOURCES DEV'T INCPrincipal / Employer Address : 21st floor Strata 2000, F. Ortigas Jr. Road, Ortigas Centre, Pasig CityPlacement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,INDUSTRIAL MECHANIC,Mechanical,MORI INTERNATIONAL AGENCY CORPORATION,2021-05-22,Saudi Arabia,Full Time,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Vocational Diploma / Short Course Certificate, Engineering (Mechanical) or equivalent. At least 3 year(s) of working experience in the related field is required for this position. Min. 3 yrs exp. in Plastic Bags & Rolls manufacturing company Applicant must have Passport (at least 1 yr valid.) Applicants must be willing to work in Riyadh,Riyadh Region. 5 Full-Time position(s) available. Principal / Employer : Al Sharq Factories for PlasticPrincipal / Employer Address : Riyadh, Saudi ArabiaPlacement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Mechanical Engineer,Mechanical,dsl eastborn inc,2021-05-22,Paranaque City,OJT,,Not Specified / In Description,Not Specified / In Description,"Job Duties: Perform a full lifecycle product development (design, develop, test prototypes, manufacture and implement) Design systems and components that meet needs and requirements Produce outline designs Conduct experiments methodically, analyze data and interpret results Test and evaluate theoretical designs Identify, formulate and produce effective solutions to emerging problems Evaluate final product’s overall performance, reliability and safety Alter and modify design to meet requirements and to eliminate malfunctions Estimate budget and scope of project Solicit observations from operators Prepare product reports and documentation Engage in lifelong learning and develop new theories or methods Job Qualifications: Mathematical computing and analysis tools knowledge (Matlab, Excel, LabView etc) Solid understanding of core concepts including mechanics, kinematics, thermodynamics, materials science etc. Creativity and analytical skills Ability to communicate technical knowledge in a clear and understandable manner Technical writing skills BSc degree in Engineering",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,MECHANICAL ENGINEER,Mechanical,ITALPINAS DEVELOPMENT CORP.,2021-05-22,Misamis Oriental (CDO),OJT,"21,000-24,000",Not Specified / In Description,Not Specified / In Description,"Job Responsibilities assessing project requirements measuring the performance of mechanical components, devices and engines agreeing budgets, timescales and specifications with clients and managers maintaining and modifying equipment to ensure that it is safe, reliable and efficient liaising with suppliers undertaking relevant research producing and implementing designs and test procedures presenting designs to managers and clients testing, evaluating, modifying and re-testing products writing reports and documentation providing technical advice analyzing and interpreting data. Job Qualifications 3 years of work experience residing in Cagayan De Oro City effective technical skills the ability to work under pressure problem-solving skills creativity interpersonal skills verbal and written communication skills","21,000","24,000",Not Specified,Not Specified,Engineering
Joblum,TECHNICIAN BLOW MOULDING,Mechanical,JAMAL HUMAN RESOURCE INTERNATIONALE,2021-05-22,Saudi Arabia,Full Time,,Not Specified / In Description,Not Specified / In Description,"Routine inspection for machine operation Analyzing breakdowns and preparing corrective and preventive actions for breakdowns servicing of old spare parts and ensure spares availability Qualifications : Candidate must possess at least a Vocational Diploma / Short Course Certificate, Engineering (Mechanical) or equivalent. At least 5 year(s) of working experience in the related field is required for this position. Experience in high speed PET/ Blowing machine( Beverages industry) Applicants must be willing to work in Jeddah,Makkah Region. 5 Full-Time position(s) available. Principal / Employer : MAKKAH WATER CO.Principal / Employer Address : Jeddah Saudi ArabiaPlacement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,TECHNICIAN (FILLING AND PACKING),Mechanical,JAMAL HUMAN RESOURCE INTERNATIONALE,2021-05-22,Saudi Arabia,Full Time,,Not Specified / In Description,Not Specified / In Description,"Routine inspection for machine operation Servicing of old spare parts and ensure spares availability Qualifications : Candidate must possess at least a Vocational Diploma / Short Course Certificate, Engineering (Mechanical) or equivalent. At least 5 year(s) of working experience in the related field is required for this position. Experience in high speed PET Line Machines (Beverages industry) Applicants must be willing to work in Jeddah,Makkah Region. 5 Full-Time position(s) available. Principal / Employer : MAKKAH WATER CO.Principal / Employer Address : Jeddah Saudi ArabiaPlacement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Technical Draftsperson (Remote / WFH),Mechanical,EMAPTA,2021-05-22,National Capital Reg,Full Time,,Not Specified / In Description,Not Specified / In Description,"Role Purpose: Provide the expertise and resource to maintain existing CAD & MRP systems, including implementing minor design upgrades across CAD & MRP, assisting with product pricing, assisting with technical CAD detailing work (workshop drawings), assembly & installation drawings. Product Information Management – primary responsibility Ensure accurate and up to date information available on all products including drawings, cost informationIncluding Assembly diagrams, Assembly hardware kits, Maintenance documents Internal system maintenance (MAX Access Database) Defect Resolution and Reporting – assistant to such requests: Resolve and follow through reported defects Customer Project Specification – assistant to such requests: Process new projects/Create BOM’s to a full kit levelSetout Plan & Install GuidesFHoF for Synthetic soft-fall projectsAll components have drawingsChecklist & Hardware list Creating drawings and details as needed for bespoke client orders Timesheets Complete timesheets on Smartsheet (trackingtime.co) Operating Environment: Full-time/Permanent work-from-home position; 6AM to 3PM work schedule Connecting to drawing library via screen sharing and VPN Must have: 3-4 years of experience with Solid Edge, drafting, metal fabrication, and technical detailing Excellent English communication skills Own laptop with working webcam and stable internet connection",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Mall Engineer - CM Calapan,Mechanical,Not Specified,2021-05-22,Oriental Mindoro (Calapan),Full Time,,Not Specified / In Description,Not Specified / In Description,"MALL ENGINEER CityMall - Calapan Job Description: Will be responsible in the effective and efficient overall management of the mall. Qualifications: Candidate must possess at least a Bachelor's / College Degree in BS Electrical and/or Mechanical Engineering. A Licensed Mechanical or Electrical Engineer. Must possess at least 3 years of relevant work experience in electrical and mechanical maintenance and/or construction works in a supervisory capacity. Preferably with experience in Property Management is an advantage. Knowledgeable in design and AutoCAD, Microsoft Applications, etc. Good analytical and interpersonal skills. Duties and Responsibilities: Handle Tenants’ Renovation. Inspect and monitor Tenants’ area making sure that the design / construction is within the criteria or parameters set by the management. Coordinate and assist Tenants in all their concern during renovation making sure that construction/renovation is completed on schedule. Implement Preventive Maintenance works on all building equipment on the prescribed period. Train and supervise technicians in the operation, maintenance and repair of all building equipment and ensure that the mall is always in full operating capacity Maintain a log of operational data and historical list of repairs for all building equipment Implement a comprehensive conservation program to reduce material and energy cost Provide technical assistance to mall tenants to ensure continuous business operations Comply with all local administrative and environmental requirements and laws Conduct and document regular material and equipment audit and ensure completeness Ensure that the mall security and safety facilities are properly maintain and fully operational. Perform other work as required.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Cadet Engineer,Mechanical,ARC Refreshments Corporation,2021-05-22,Rizal (Antipolo),Not Specified,"16,000-17,000",Not Specified / In Description,Not Specified / In Description,"Qualifications: Must have a Bachelor's/College Degree in Mechanical Engineering or equivalent At least 1 year working experience in related field is required for this position. Strong problem solving skills and organizational skills. Willing to be assigned in Antipolo, City","16,000","17,000",Not Specified,Not Specified,Engineering
