Website,Job Title,Category,Company,Date Posted,Location,Status,Salary,Education,Years of Work Expirience,Job Description,Min Salary,Max Salary,Min Years of Work Expirience,Max Years of Work Expirience,Field
Joblum,Production Supervisor - Chemical Refining,Chemical Engineering,"II-VI Performance Metals, Inc.",2021-05-17,Cavite,OJT,"35,000-45,000",Not Specified / In Description,Not Specified / In Description,"II-VI is a world leader in advanced material development based in the USA. Our facility in Cavite has a reputation as a leader in the production of specialty chemicals and metals, including rare metals for advanced manufacturing applications. We have an exciting opportunity for a highly motivated Production Supervisor with Chemical or Metallurgical Engineering qualifications and excellence. Key Job Duties & Responsibilities: The Chemical Refining Production Supervisor role is to provide leadership in the planning, organizing, directing, and coordinating of the work to be done in the production line. Responsible for implementation of production plan to meet: On-time delivery, Production output yields, highest component quality and cost-reduction targets. Coordinate the assigned resources in such manner that the highest quality work is provided within the shortest time feasible. Provide effective direction to production employees to drive achievement of performance standards. Monitor plant personnel and daily inspect the work performed while maintaining a level of urgency daily. Keep track of daily production output and provide accurate & timely reports. Manage employees to ensure productivity and scheduled attainment is optimized. Perform periodic performance reviews to all employees and maintain good employee morale. Coach and mentor the assigned manufacturing employees through development and implementation of effective training programs. Follow through on all operational directions and keep Management informed on all problems, potential and actual that could affect production goals, quality levels and meet delivery dates. Enforce the company's policies and procedures and promote discipline. Qualifications and Required Skills: Candidate must possess at least Bachelor's/College Degree in Engineering in Chemical Engineering or Metallurgical Engineering; Preferably Licensed. At least three (3) years of Supervisory Experience in chemical process operations or related industry. Solid track record of success in driving production operations, productivity and plant safety Direct experience in Chemical Refining and working knowledge in Inorganic Chemistry is an advantage Team Builder; Excellent Interpersonal Skills; Highly Organized; Goal Oriented; Problem-Solver Work environment will require coordination with cross –functional teams. Must have strong people management, organizational, and planning capabilities. Competent leader of 24-hour manufacturing operations. Benefits: Cash-earning capacity up to 16 months annual including: Quarterly Plant-wide Bonus Cash Conversions of unused leaves Guaranteed 14th month pay Monthly Rice Allowance Comprehensive Health Card coverage extended up to one (1) qualified dependent","35,000","45,000",Not Specified,Not Specified,Engineering
Joblum,Chemical Engineer,Chemical Engineering,Maxeon Solar Technologies Pte. Ltd. (SunPower Philippines Mfg. Ltd.),2021-05-14,Laguna (Others),Not Specified,,Not Specified / In Description,Not Specified / In Description,"Minimum Education and Experience: – Graduate of Engineering/ Science degree preferably Chemical, Chemistry, Materials, Mechanical or any related course. – Knowledge and experience in Process Engineering – Knowledge and experience in Process Development and Sustaining –Excellent communication and presentation skills.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Service Engineer,Chemical Engineering,Aquasolv Philippines Inc.,2021-05-14,Makati City,Full Time,"14,000-18,000",Not Specified / In Description,Not Specified / In Description,"Qualifications: 1)	Candidate must possess at least Bachelor's/College Degree in Chemical Engineering. 2)	Willing to undergo training on water treatment. 3)	Willing to travel within Metro Manila and nearby provinces 4)	Preferably less than 1 year experience specialized in Engineering - Chemical or equivalent. 5)	Strong communication and people skills are essential in the field. Job description: 1)	Carry out periodic inspection on clients' cooling systems and boilers, diagnose, and rectify any faults in the system. 2)	Visit assigned accounts on a weekly basis to conduct chemical dosing, water sampling and water analysis (PH, TDS, CaCo3, Alkalinity, Conductivity, Chloride, etc.). 3)	Communicate technical information to Engineers, personnel or authorized personnel on site 4)	Address inquiries, concerns and request related to the product and services. 5)	Conduct regular on-the-spot inventory of equipment and chemicals 6)	Submit weekly accomplishment report, itinerary, liquidations and service reports. 7)	Must show leadership qualities and ability to work under minimum supervision.","14,000","18,000",Not Specified,Not Specified,Engineering
Joblum,Process P&ID Design Engineer (Water Treatment),Chemical Engineering,Cloudstaff Philippines Inc.,2021-05-14,Central Luzon,Full Time,,Not Specified / In Description,Not Specified / In Description,"Process Engineer -------------------------------------- Responsible for the detailed design of water and wastewater treatment systems including: *Reverse Osmosis and Ultra-filtration *Media Filtration System *Chlorine Dosing and UV Systems *Coagulation systems such as polymer and chemical dosing and mixing *Sewage Treatment Systems *Wastewater reuse systems *Wash-bay Reuse systems Preparation of a concept design drawings for tender submissions including, PFD, P&amp;ID and GA drawings Evaluation of water quality analysis and selection of correct treatment process Sizing of treatment equipment and liaison with suppliers to obtain project pricing Assist the project assembly team during construction, site installation &amp; commissioning liaising with key client stakeholders concerning the design, installation, construction and commissioning of assigned work Support Develop equipment sizing and pricing tools for water and wastewater treatment products Providing accurate, market competitive cost estimates to sales department teams Analyse plans, project documents (including the review of construction plans/specifications) and inventory costs to estimate for products to manufacture Software Knowledge Requirements MS Excel Intermediate MS Outlook Intermediate MS Word Intermediate Auto CAD Intermediate PLC Programming Advanced Desirable Selection Criteria Previous experience with pump switchboard design Previous experience with Piping and Instrumentation Diagrams Previous basic experience with drafting Familiarity with the Australian Drinking Water Guidelines Required skill(s): Water and waste water treatment Water quality analysis Design for Pumps, Pipes Essential Skills Candidate must possess at least a Vocational Diploma / Short Course Certificate, Bachelor's/College Degree , Engineering (Chemical), Engineering (Others) or equivalent. Required skill(s): process design, water and waste water treatment, water quality analysis, creation of p&id, Design for Pumps, AutoCad. At least 3 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in Clark Angeles. Preferably 1-4 Yrs Experienced Employees specializing in Engineering - Chemical or equivalent. Full-Time position(s) available.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Laboratory Supervisor,Chemical Engineering,SFI Fresh Bakers Corporation,2021-05-14,Valenzuela City,Not Specified,,Not Specified / In Description,Not Specified / In Description,"Qualification: Candidate must possess at least Professional License (Passed Board/Bar/Professional License Exam) in Engineering (Chemical), Chemistry, Food Technology/Nutrition/Dietetics or equivalent. At least 5 Year(s) of working experience in the related field is required for this position. Preferably Supervisor/5 Yrs & Up Experienced Employee specialized in Engineering - Chemical or equivalent. Skills required: Office Management and Software Application, With broad knowledge in Leading Team, Strategic Leadership, Facilitating Change, Managing Performance, Developing & Motivating Talent, Business Knowledge, Industry Understanding, Managing Resources, Problem Solving and Decision Making. Job responsibilities: Incoming Materials Quality Assurance, Food Safety and Food Regulatory Requirements, Process Quality Control,",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Chemical Engineer (Quezon City Catchment),Chemical Engineering,"Maynilad Water Services, Inc.",2021-05-14,National Capital Reg,OJT,,Not Specified / In Description,Not Specified / In Description,"WM Engineer, Catchment Management Reporting to: Officer, Quezon City CatchmentSection: Quezon City CatchmentDepartment: Catchment ManagementDivision: Wastewater Management MAJOR RESPONSIBILITIES 1. Operates and controls treatment plant machines and equipment to collect and treat wastewater.2. Monitors and inspects plant machines and equipment.3. Records accurately plant data and logs any defects noted.4. Performs troubleshooting activities such as repairs of minor defects of plant machines and equipment to ensure smooth operation of the wastewater treatment facilities.5. Perform all aspects of sampling, monitoring and testing required to maintain compliance with the environmental standards.6. Assist in the performance of preventive and corrective maintenance and repairs on all plant machines and equipment.7. Implements Integrated Management System for quality, environment, energy, safety and health.8. Maintains proper upkeep of the facilities.9. Collects wastewater samples for internal process monitoring of wastewater treatment facilities.10. Does other related tasks as may be assigned. QUALIFICATIONS AND COMPETENCY REQUIREMENTS MINIMUM EDUCATION Licensed Mechanical Engineer, Electrical Engineer, Chemical Engineer or any related courseKNOWLEDGE, SKILLS, and ABILITIES Basic reading, writing, and analytical required.Can perform various mathematical functionsHas the ability to perform assigned task with easeWith knowledge on practical electricity / electronicsComputer literate PERSONAL ATTRIBUTES/ATTITUDES Willingness to work additional hours in order to meet targets and tight deadlinesCustomer service orientedEfficient in work implementation, rules oriented, with initiative and physically fit.Tolerant, patient, resourceful, physically fit WORKPLACE RESOURCES AND ENVIRONMENT EQUIPMENT/SOFTWARE USED Microsoft office tools WORKING CONDITIONS and OCCUPATIONAL HAZARDS Always on call Handles various chemical and plant machineries/ equipment View our job vacancies in the Maynilad Careers website: www.mayniladwater.com.ph/careers/",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Maintenance Execution Coordinator (MEC),Chemical Engineering,Shell Business Operations - Manila,2021-05-13,National Capital Reg,Contract,,Not Specified / In Description,Not Specified / In Description,"The new SEAM organization integrates Safety, Environment & Asset Management activities, with a broad geographical footprint, that will support Shell’s business & assets around the world. The vision of SEAM is to provide capability across the spectrum of Safety, Environment and Asset Management with: Shaping the future ways of working through introducing to the business new technology and news way of working, including e.g. digital, SBO, and real-time, data-driven, end-to-end optimization and risk management, but also global programmes like Human Performance Based Safety Philosophy.Providing performance feedback driving disciplined execution to deliver reliable, predictable resultsHelping the businesses build their improvement plans and provide support to execute themSustaining performance through strong core capabilities (internal, including SBO & contingent) through building expertise and a company-wide consistent approach Job Purpose: The Maintenance Execution Coordinator (MEC), reports to the Global Maintenance Execution Coordinator as part of the Global Inspection and Maintenance Team. The MEC is responsible for: Managing implementation and execution of DGAME Maintenance Execution and Asset Information Management (AIM).Ensuring completion of critical maintenance and inspection activities and availability of end user supportassuring compliance of I&M activities for DGAME and HSSE Control framework requirements and local legislationsmonitoring and improving I&M efficienciesSupport and interface with new upcoming businesses within Energy Transition as well for the transformation program impacting the T&S asset base. Main Responsibilities: Support Operations and Facility Engineering in the planning and delivery of maintenance work in line with the Reliability & Integrity (R&I) plan through: Management and delivery of all Preventative (PM) and Reactive (RM) scheduling activities via Shell Technical Asset Operations Manilla.Quality assurance of asset register changes, history capture and PM and RM notifications and work orders.Collaboration and support of the Sustain and Improve team to reflect asset changes, maintenance item and plan changes in the CMMS.CMMS / SAP and ME process SME support for Operations, Facility, Projects and S&I Engineering.Training and coaching, and onboarding of front-line staff in the correct use of CMMS and AIM EDMS/Hexagon.Support CAT testingR&I plan review support and use of R&I tool output and process via S&I to ensure alignment with CMMS.Strong collaboration within the Global I&M team (TST) and other regional MEC’s to ensure consistent application of ME process requirements, standards and supporting user tools.Managing external AIM support for end users and assuring compliance with AIM process in the region.Analyzing data (bad actor etc.) and maximizing I&M efficiency and cost saving opportunities by working closely with R&I and FE Teams with the support of the TAO I&M analyst.Seeking opportunities for ME and AIM Processes in the region (Continuous Improvement and Lean)Focal Point of Approved Extensions Process for maintenance activities.Act as a “Super User” for GSAP PM Module in the regionUnderstand and facilitate the purchasing of external resources for the sites, consistent with PGS and DGAME processes. Work with Contract and Procurement to ensure Outline Agreements are in place and accurate.Assuring consistent application of Global and Local Task Lists and PRT’s in the region Skills & Requirements: A degree in any engineering discipline, preferably with 5-10 years of relevant experience, will be expected.Strong HSSE Leadership skills.Maintenance planning and execution experience in Downstream or Upstream.Experience working with international teams.Asset Integrity Management.Ability to work with detailed technical documentation and processes.Skills with CMMS (SAP PM).Knowledge around Groups Contracting and Procurement Processes and StrategiesSkills with electronic data management systems e.g. SharePoint / EDMS.Experience in bringing change across diverse cultures and over a large geographical spread.Skills for performance monitoring and Continuous ImprovementTraining and Coaching SkillsKnowledge of the inter-disciplinary engineering fundamentals as applied to Terminals and Depots.Ability to build and maintain relationships across the organizationExcellent communication and team building skills and ability to work and lead internal & external service teams virtually.Has a learner mindset and can instil this into TAO too.Flexibility to move quickly across changing priorities and manage multiple Projects/ProgrammesAbility to independently, resourcefully, and creatively research and implement new solutionsA good understanding of the Upstream/DS/IG business and how it works. Disclaimer:Please note: We occasionally amend or withdraw Shell jobs and reserve the right to do so at any time, including prior to the advertised closing date. Before applying, you are advised to read our data protection policy. This policy describes the processing that may be associated with you personal data and informs you that your personal data may be transferred to Royal Dutch/Shell Group companies around the world. The Shell Group and its approved recruitment consultants will never ask you for a fee to process or consider your application for a career with Shell. Anyone who demands such a fee is not an authorized Shell representative and you are strongly advised to refuse any such demand. Shell is an Equal Opportunity Employer.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,QC OFFICER  (Licensed Chemical Engineer),Chemical Engineering,Amalgamated Specialties Corporation,2021-05-10,National Capital Reg,Not Specified,,Not Specified / In Description,Not Specified / In Description,"Must be a Licensed Chemical Engineer ; with at least 4 years & above experience as officer/supervisor from a fmcg/ manufacturing firm and with impressive proven track record in quality control. Computer literate; Highly analytical and laboratory skills, and keen to details Mature; initiative & flexible with excellent communication skills > Develops and finalizes short and long range Quality Control and production plans based on sales forecast, status of production operation, inventories, materials availability, planned shutdown schedules, etc. > Implement plans to meet quality standards and produce according to volume. > Oversees production activities related to QC functions to ensure that rejects are minimized, if not eliminated. >Assists in optimizing the use of production and manpower resources within prescribed standards. Reviews and initiates personnel rotation in terms of equipment and process groupings to maintain desirable teamwork combination. Analyze sources of rejects & work with production manager to resolve it. > Recommends safe working practices leading to a zero accident environment. Member of Safety Committee. > Formulates and develops a system of monitoring and optimizing product costs. Institutes control procedures of recording and summarizing raw materials received by the department duly cross-matched with finished goods to establish yield and losses. Supervises inventory-taking activities. > Coordinates and communicates with Production on the systematic and timely implementation of Quality Control testing and adjustments as to product specifications are concerned. Supervises the department. >Conducts periodic QC operations audit on the proper use of equipment/s and machineries >Organizes activities of the department, Orients, trains and guides subordinates in the performance of their duties. Monitors compliance by subordinates to job duties and assignments. Evaluates the performance of subordinates and initiates appropriate action. > Represents AMSPEC in DENR/LLDA/Food and Drug Administration in securing all pertinent permits, licenses and certificates. > Responsible for determination of proper disposal of reject items in the most economic way and/or to come up with plan how to utilize the reject item to minimize losses. > Monitor shelf life status of all products in the warehouse & production floor and coordinate with respective concern department for Action. >Manages and assists on QC issues. >Acts as lead management representative on all ISO reviews and requirements.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Sr. Process Chemical Engineer,Chemical Engineering,Maxeon Solar Technologies Pte. Ltd. (SunPower Philippines Mfg. Ltd.),2021-05-10,Laguna (Others),Not Specified,,Not Specified / In Description,Not Specified / In Description,"Essential Duties and Responsibilities: – Establishes and implements process controls and specifications. – Owns Yield and Safety for his/her shift – Partners with other Process & Equipment Engineers on Yield improvement programs – Investigates and solves process failures and yield concerns. Dispositions OCAP – Gives directions to a team of technicians and operators to meet the key metrics set by the company – Provides useful information to SPML on issues related to the process and machine or in other cases that would require skills and experience – Directly interacts with manufacturing and other departments in order to achieve company common goal – Provides technical support to the manufacturing, sustaining and equipment engineering organizations – Supports plant goals and objectives on key items like production outs, cost, and quality – Supports in the evaluation, selection and equipment procurement that is most appropriate and cost effective for the manufacture of company products – Establishes programs and solutions for improvement on yield, throughput and step cost – Ensures all Process Technicians are certified on all tools in area. – Directs subordinates to achieve assignments using established guidelines, procedures, and policies. – Monitors subordinates’ performance and institute the necessary actions to maintain and upgrade performance – Complies at all times the Environment, Health and Safety and Manufacturing Quality standards, rules and regulations – Performs other duties as may be assigned Minimum Education and Experience: – Graduate of Engineering/ Science degree preferably Chemical, Chemistry, Materials, Mechanical or any related course. – Knowledge and experience in Process Engineering – Knowledge and experience in Process Development and Sustaining –Excellent communication and presentation skills.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Quality Assurer,Chemical Engineering,Distileria Bago Inc.,2021-05-09,National Capital Reg,Not Specified,,Not Specified / In Description,Not Specified / In Description,"JOB SUMMARY: Conducts inspection of all material deliveries and recommends for acceptance or rejection using standard analytical procedures and good laboratory practices, and ensures all finished goods (alcohol and CO2 products and other materials) issuance adhere to the standards set for each material.Assures conformance to in-process parameters and product specifications by providing physico-chemical and sensory analysis using standard analytical procedures, good laboratory practices and adherence to established management systems of the plant.Implements plant’s quality system and sampling plan based on ISO 9001 and adheres to the practices and systems documented in the Laboratory Management System based on ISO 17025:2005 standards. QUALIFICATIONS: Licensed Chemist or Chemical Engineer with Chemical Technician registration Graduate of BS Microbiology, BS Biology Major in Microbiology At least 2 years experience in laboratory is a plus but not required. At least 5 months familiarization in distillery operations. Working knowledge in Microsoft Office applications (Word, Excel, Access) Knowledgeable in ISO/IEC 17025 and its applications in the workplace. Good written and oral communication skills.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Global Exports Scientist (Project-Based),Chemical Engineering,Universal Robina Corporation,2021-05-08,National Capital Reg,Contract,"18,000-20,000",Not Specified / In Description,Not Specified / In Description,"POSITION OVERVIEW As Global Export R&D Individual Contributor his/her role is to execute and accomplish tasks and action plans relative to product and package development according to planned period, timelines and cycle times. He/she works with internal resources and partners (Global Export CTI and PD) to conceptualize and design a complete product package to achieve functionality and aesthetic objectives, ensuring compatibility to process goals; and then collaborate with backend (Procurement, ISC, QA, ESD/MRG) to progress the design into commercialization. The role requires good skills in communication, project management, critical thinking and problem solving to effectively execute group business objectives. SCOPE OF RESPONSIBILITIES Collaborate with internal partners (PD, CTI, Global Export and ISC) and even external (suppliers) to translate product, consumer, regulatory and process requirement into an effective consumer-centric package design specification. Provide timely issuance of SOPs and other technical documents to get target client approvals/product launches while complying with internal policies and procedures on document and data control Ensure attainment of performance objectives with thorough tests, trials and evaluation of materials and process; and maintain activity schedule for projects according to working timelines and cycle times. Coordinate and collaborate with counterpart across all geographies of operation to ensure adherence to simplification and harmonization guidelines in business work process, sustainability initiatives, material parameters, testing, procedures, and documentations. Works with Packaging, Design & Commercialization teams on NPDs, profit or quality improvement projects. Extend technical expertise to all internal partners and perform research, test and evaluation on all material and packing process requirements in the development phase of the package. Can prepare prototype samples and do plant trial as necessary Provide technical resource to external partners (materials and equipment suppliers), and provide support to manufacturing and implementation process of the complete product packaging. Assists in reviewing that product formulations, specifications and data sheets complies, applicable, and up-to-date to specific country for regulatory screening before capability test. Comply with other work-related duties that is within established business process for packaging development. Ensure that all operational initiatives are within working budget. SCOPE OF PROJECT Specification Management System document transition for Global Export group Data verification and validation for the S4 HANA migration of Global Export group Double-wall carton development Snacks FGs/SMI Uploaded set ups for update Gilvan qualifications PLRs April moving forward PM Harmonization batch 3 Thirty-nine (39) active 2020-2021 GX product initiatives QUALIFICATIONS Must have a Bachelor's Degree in Food Technology, Chemistry, Chemical Engineering or any equivalent course With previous background in Regulatory and New Product Development an advantage Familiar with MS Office Applications such as Word, Excel and PowerPoint Must be detail-oriented and organized, able to handle heavy data","18,000","20,000",Not Specified,Not Specified,Engineering
Joblum,Chemical Engineer,Chemical Engineering,Twin Oaks Foods Corporation,2021-05-08,National Capital Reg,Not Specified,"20,000-25,000",Not Specified / In Description,Not Specified / In Description,"Technically knowledgeable in manufacturing systems and processes Knowledgeable in Microsoft Office and Applications Must have basic knowledge in AutoCAD and Microsoft Visio Must be a team-player and results-oriented Knowledgeable in ISO standards (an advantage) Must exude confidence and can do multitasking even under pressure Must have excellent written and verbal communication skills both in English and Filipino Must be willing to work in Cubao, Quezon City with minimal supervision in a very fast-paced environment Please send your applications online for faster processing of your application.","20,000","25,000",Not Specified,Not Specified,Engineering
Joblum,QUALITY ASSURANCE,Chemical Engineering,ARMSTRONG RESOURCES CORPORATION,2021-05-08,Saudi Arabia,Full Time,,Not Specified / In Description,Not Specified / In Description,"Perform QA inspections and assure the reliability and consistency of production by checking all inputs, processes and final output. Documentation control, review current standards, policies and SOPs. Monitor all Operations activities vs. the company SOPs. Qualifications: Candidate must possess at least a Bachelor's/College Degree , Engineering (Chemical) or equivalent. At least 3 year(s) of working experience in the related field is required for this position. Applicants must be willing to work in Jeddah,Makkah Region. Full-Time position(s) available. Principal / Employer : Arabian Gulf Manufacturers Ltd., Co.Principal / Employer Address : Industrial City, JeddahPlacement Fee : Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “APPLY NOW” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Chemist IV,Chemical Engineering,NATIONAL DAIRY AUTHORITY - Government,2021-05-07,National Capital Reg,Not Specified,"65,319",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 12, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Milk Quality Assurance & Product Devt. Division Plantilla Item No. : 62 Salary/Job/Pay Grade : 22 Monthly Salary : Php 65,319.00 QUALIFICATION Eligibility : R.A. 1080 (Chemist/Chemical Engineer) Education : BS Chemistry/Chemical Engineering Training : 16 hours relevant trainings Work Experience : 3 years relevant experience Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 12, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: JACQUELINE H. SEGUIN Department Manager II, Admin & Finance NDA Building, BAI Cmpd., Visayas Avenue, Diliman, QC [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","65,319","65,319",Not Specified,Not Specified,Engineering
Joblum,Material Compliance Specialist Mandarin/Chinese Speaking,Chemical Engineering,Nidec Motor Philippines Corporation,2021-05-07,Mandaluyong City,Full Time,,Not Specified / In Description,Not Specified / In Description,"Responsibility/Accountability Statement The major responsibilities are the collection, organization, and analysis of material declaration of Nidec Motor Corporation. He/She is responsible for supplier outreach activities, manages Nidec Suppliers' compliance documents and compliance database with the supplier information gathered specifically for Chinese Suppliers. He/She creates monitoring reports and escalates issues and concerns to Commodity Managers and Directors of Procurement for those non-responsive suppliers. PRIMARY DUTIES AND RESPONSIBILITIES 1. Provide support in iPoint system modules (iPCMP & iPCA) for ACIM business unit suppliers. 2. Support overall Compliance Program. 3. Prepare reports, parts lists and documentations of all compliance activities regularly. 4. Collaboration with Advance Supplier Quality team for the supplier contacts update in Zycus iSupplier. 5. Provide monthly or quarterly deliverables to local management (e.g. Monthly Dashboard, KPI Report, Key Metrics, Workload Report, Business Review Presentations) JOB SPECIFICATIONS 1. Bachelor's Degree Graduate of Chemical Engineering. For Fresh Graduates with non-Engineering and Supply Chain degree, exposure to Procurement and Supply Chain processes through training or experience 2. Knowledge in MS Excel, MS PowerPoint and in ERP System 3. Proficiency in MS Access and other programming skills 4. Knowledge in Engineering drawings and Material Compliance 5. Manufacturing experience is a plus. 6. Able to read, write, listen and understand fluent Mandarin/Chinese (speaking not required)",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Chemical Engineer,Chemical Engineering,ARAM ENTERPRISES INC,2021-05-07,Saudi Arabia,Full Time,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Bachelor's/College Degree , Chemistry or equivalent. At least 5 year(s) of working experience in the related field is required for this position. Must be a degree holder in his field of discipline minimum 5 years experience in Paint Industry, preferably in powder coating or any paint industry Good command in English, knows how to write technical report and computer literate Applicants must be willing to work in Dammam,Eastern Province. 2 Full-Time position(s) available. Principal / Employer : Shater Ebtekar Printing and Packaging CompanyPrincipal / Employer Address : Al Ebtekar Factories For Packaging & Printing P.O. Box 1590 - Dammam 31441 Kingdom of Saudi ArabiaPlacement Fee : This job has no placement fee Please be reminded that as per POEA regulations, the placement fee is up to a maximum of one (1) month's salary. For interested applicants please click “ APPLY NOW ” and be sure to upload your updated CV or resume through Jobstreet.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,Research and Development Manager,Chemical Engineering,"Santé International, Inc.",2021-05-06,Quezon City,OJT,,Not Specified / In Description,Not Specified / In Description,"Responsibilities and Duties ·Keeps an eye on developing trends, and on what the competition is doing. Should have a sound understanding of current conditions in the health and wellness industry. Lead key R&D projects to support business goals. Understand customer expectations on to-be manufactured product. Establish project goals and priorities by collaborating with Marketing and Sales Research, design and evaluate materials, assemblies, processes and equipment. Monitor team metrics and objectives ensuring meeting of goals. Document all phases of research and development. Identifies opportunities and exhibits high energy and willingness to be involved. Able to prepare specifications, label declarations and formulations with no technical errors. Demonstrates business knowledge by leading discussion and direction on project work with the organization and determining effects of department work on total financial picture. Demonstrates competence by providing sound guidance to the R&D team and demonstrating operational autonomy and influencing strategic direction. Qualifications Candidate must possess at least Bachelor's/College Degree in Engineering (Chemical), Chemistry or equivalent. With at least ten (10) years of product research and development experience, preferably from FMCG, personal care or pharmaceutical companies. Thorough understanding of FDA regulations. Oversees projects from start to finish. Pays attention to details, specially in the development process of new products. Highly organized, has good communication and writing skills, creative, has leadership and management skills, able to develop people, detail-oriented.",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,IMDS Engineer,Chemical Engineering,Lear Philippines Engineering Branch - PETC,2021-05-06,Cebu (Others),Not Specified,,Not Specified / In Description,Not Specified / In Description,"A graduate of BS Chemical Engineering or any related course. Preferably with experience but fresh graduates are welcome to apply. Embodies high sense of professionalism and can multi-task Process-oriented and strong analytical skills, has a keen eye for details and improvement Can work with minimal supervision, willing to do overtime, flexible work schedule as the need arises Highly proficient in both oral and written English language communication Good interpersonal skills and a team player Fast-learner and self-initiated individual Position Objectives: Responsible to gather, process, and evaluate material data to monitor restricted substances in Lear Corporation’s products in compliance with the environmental legislations from different parts of the world. Acquires immediate customer feedback on quality and timeliness of work output, analyzes the feedback and develop improvement ideas",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
Joblum,METALLURGIST,Chemical Engineering,ARKY CONSTRUCTION & SUPPLY,2021-05-06,Masbate,Contract,"25,000-32,500",Not Specified / In Description,Not Specified / In Description,"JOB DESCRIPTION: providing technical advice about the suitability of metals for different purposes making recommendations and advising about product feasibility undertaking new product research creating precise designs for components developing prototypes and innovative solutions to problems investigating corrosion and metal failure/fatigue liaising with and supervising engineering and technical staff ensuring adherence to manufacturing quality standards overseeing operational quality control processes using specialist computer applications carrying out laboratory-based analysis of samples using both destructive and non-destructive techniques to test composition developing new test and repair processes investigating production problems. Candidate must possess at least Professional License (Passed Board/Bar/Professional License Exam) in Engineering (Chemical), Engineering (Mining/Mineral) or equivalent. At least 5 Year(s) of working experience in the related field is required for this position. Preferably Supervisor/5 Yrs & Up Experienced Employee specialized in Engineering - Chemical or equivalent.","25,000","32,500",Not Specified,Not Specified,Engineering
Joblum,Junior Wastewater and Sanitation Engineer,Chemical Engineering,PrimeWater Infrastructure Corp.,2021-05-05,National Capital Reg,Full Time,"20,000-23,400",Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Professional License (Passed Board/Bar/Professional License Exam), Engineering (Chemical) or equivalent. All newly graduates are welcome to apply or at least 1 year(s) of working experience in the related field is required for this position. Preferably 1-4 Yrs Experienced Employees specializing in Engineering - Chemical or equivalent. Candidate must have strong communication skills both verbal and written. With string computer skills (Microsoft Project, Word, Excel, Powerpoint, Etc. Full-Time position(s) available. Job Description: Facilitate the development and design processes, facilities, details, and specifications using different technologies for septage. Facilitate the development program of Septage Management Programs Facilitate the review of sewerage facility design and specifications. Prepare needed design computation, reports and presentation for septage management programs. Other related work needed to facilitate the progress of septage/sewerage projects.","20,000","23,400",Not Specified,Not Specified,Engineering
Joblum,Field Technician Trainee ( Chemical and Petroleum Engineering),Chemical Engineering,JG Summit Petrochemical Corp.,2021-05-05,National Capital Reg,Full Time,,Not Specified / In Description,Not Specified / In Description,"Candidate must possess at least a Bachelor's/College Degree , Professional License (Passed Board/Bar/Professional License Exam), Engineering (Chemical), Engineering (Petroleum/Oil/Gas) or equivalent. No work experience required. Willing to work in Batangas City 25 Full-Time position(s) available. Enable GingerCannot connect to Ginger Check your internet connection or reload the browserDisable in this text fieldRephraseRephrase current sentenceEdit in Ginger×",Not Specified,Not Specified,Not Specified,Not Specified,Engineering
