Website,Job Title,Category,Company,Date Posted,Location,Status,Salary,Education,Years of Work Experience,Job Description,Min Salary,Max Salary,Min Years of Work Experience,Max Years of Work Experience,Field
Joblum,Reports Analyst,Actuarial/Statistics,Concentrix Philippines,2021-05-15,National Capital Reg,OJT,,Not Specified / In Description,Not Specified / In Description,"Essential Functions/Core Responsibilities:The Reporting Analyst is responsible for providing performance recommendations and reporting to stakeholders that drive performance improvement. This position translates customer needs into reporting requirements.Provide consultation to account management on reporting needs, trend analysis and report improvement opportunities • Coordinate the implementation of reporting processes (i.e., development of data collection tools and the establishment of data collection and distribution process) • Produce ad-hoc reports, trending data, and respond to client inquiries as needed • Develop new reports/graphs, production schedules, and additions/deletions from existing reports • Produce and verify daily electronic reports using advanced Microsoft Excel tools • Distribute reports to internal and external clients via e-mail and electronic feeds and communicate with project managers to understand client reporting needs. • Set up reports on a monthly basis • Maintain existing reports as well as monthly and year-to-date summaries • Store and manage project specific data via database management application • Develop/implement streamlining solutions to improve reporting processes • Conduct interviews and discovery meetings with operations partners and business process owners to gather requirements and identify business needs. Identify, document, and evaluate client's/customer's Operational needs and corresponding process for the development, delivery, and management of reporting • Analyze current state of reporting environment including identify reporting opportunities and engage with business owners in prioritizing; and apply best practices and technologies in designing solutions • Translate business needs into reporting solutions for the identified customer problem/opportunity. Develop the cost-benefit analysis and present proposed solutions to end customers • Participate and/or lead project team to develop quantitative scope, level-of-effort, staffing, and timing inputs for reports development and delivery solutions• Support implementation and change management Candidate Profile • Bachelor's Degree in related field from a four-year college or university with two to four years of relevant experience preferred • Experience with call center business and computer support systems preferred • Knowledge of database technology, including Oracle or familiarity with SQL • Demonstrated ability to multi-task, prioritize, and meet timelines on deliverables • Demonstrated knowledge of reporting solutions • Demonstrated ability to advocate reporting solutions in support of customer business goals and strategies • Proficient in Microsoft Office. • Sense of professionalism and ability to develop relationships. ",Not Specified,Not Specified,Not Specified,Not Specified,Mathematics
Joblum,Election Assistant II (194-2015)*,Actuarial/Statistics,Commission on Elections REGION VIII - Government,2021-05-15,Eastern Visayas,Not Specified,"19,593",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 27, 2021. Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Silago, Southern Leyte Plantilla Item No . : EA2-194-2015 Salary/Job/Pay Grade : 9 Monthly Salary : Php 19,593.00 Qualifications : Eligibility : C.S. Sub-Prof. or appropriate elig. Education : Bachelor's Degree Training : None required Work Experience : None required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 27, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. 5. NBI clearance (additional requirement) 6. Ombudsman Clearance ( for SG 11 & above , applicable for insider & transferee applicants from gov't. office) QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ATTY. JOSE NICK A. MENDROS Director IV COMELEC Regional Office No. VIII, 128 Paterno St., Tacloban City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","19,593","19,593",Not Specified,Not Specified,Mathematics
Joblum,TEMPORARY WFH & NIGHT SHIFT | Statistical Analyst  (Eastwood) 1000,Actuarial/Statistics,MicroSourcing,2021-05-15,National Capital Reg,Contract,,Not Specified / In Description,Not Specified / In Description,"MicroSourcing is looking for a Statistical Analyst for a Data Management and Analytics client based in US! Job Description: Our client is recognized as the leader in Sensitive Information Management software and managed service solutions for pharmaceutical and CRO organizations. We hire only the best talent and hold ourselves to the highest standards. Making complex things simple is one of our core values and the Clinical Statistical Analyst position will play a key role in achieving this. We provide a flexible work environment to ensure our team members can accomplish their personal goals and objectives while supporting the company’s success. Your career will challenge you to learn new skills, achieve your career objectives all while gaining the satisfaction of delivering significant accomplishments to our customers and the organization. You will be responsible for analyzing critical clinical trial results, trial documents and trial datasets. You will make decisions, using proprietary software to protect that information by applying redaction and anonymization techniques. You must ensure timely product and service support and follow standard engagement processes while applying best practices to drive customer satisfaction customer and retention. This position reports to the Sr. Director of Customer Success. Responsibilities: • Analyze data and apply statistical and quantitative risk methods to prevent re-identification of data subjects • Supports the process of reviewing, redacting, and anonymizing electronic documents for sensitive clinical, personal & company information • Documents processes and participates in process improvement sessions including providing feedback to the Development team for product improvements and enhancements • Assigned tasks to perform customer project assignments within the workgroup • Strong written and oral communication skills • Collaborates with customer’s, Clinical Development and Medical Writing team members, and consultants • Ability to meet multiple deadlines and handle stressful situations • Document, track, and report product bugs and customer enhancement requests • Stay current on RLS technologies and new releases and communicate them to customers • Assist with review and development of Customer Success departmental procedures and key metrics to identify improvement areas and implementation of said improvement areas Requirements: • Master’s degree in statistics, Computer Science or biostatistics, or a related discipline 4+ years of relevant experience Strong mathematical and analytical skills with attention to detail • Master RLS proprietary application for redaction and anonymization tasks • Experience with PDFs, Microsoft Office products - Excel, PowerPoint • Proficient in SAS programming, R-Python, Matlab or similar languages • Working knowledge of CDISC and related FDA standards for specification and creation of SDTM and ADaM datasets • Knowledge of regulatory guidelines such as Health Canada Public Release of Clinical Documents or EMA Policy 0070 is a strong plus • Maintains expertise in modern data manipulation and statistical analysis methodologies • Knowledge of medical terms, clinical documents preferred • Positive, self-starter attitude and team player supported by a desire to exceed expectations at every opportunity • Ability to gain and maintain a good understanding of customer business situations, processes and challenges to facilitate customer satisfaction and retention • Skillful at engaging in an open collaborative style both internally and with customers to result in meaningful and productive discussion • Experience with Software as a Service (SaaS) applications desirable • Temporary WFH but should be amenable to work in Eastwood on a night shift schedule",Not Specified,Not Specified,Not Specified,Not Specified,Mathematics
Joblum,Global Reports Analyst (SYKES - S500),Actuarial/Statistics,Sykes Philippines,2021-05-15,National Capital Reg,Full Time,,Not Specified / In Description,Not Specified / In Description,"Qualifications: Candidate must possess at least a Bachelor's/College Degree , Computer Science/Information Technology, Engineering (Computer/Telecommunication), Engineering (Electrical/Electronic), Mathematics or equivalent. Required skills: Basic Power BI, Advance Excel, Basic SQL. At least 1 year of working experience in the related field is required for this position. Preferably 1-4 Yrs Experienced Employees specializing in Actuarial Science/Statistics or equivalent. 1 Full-Time position available. Temporary WFH set-up",Not Specified,Not Specified,Not Specified,Not Specified,Mathematics
Joblum,Business Analyst (Cebu),Actuarial/Statistics,TDCX,2021-05-15,Cebu (Cebu City),Not Specified,,Not Specified / In Description,Not Specified / In Description,"Do you aspire a rewarding career that lets you do more and achieve more? Unleash your full potential at work with TDCX, an award-winning and fast-growing BPO company. Work with the world’s most loved brands and be with awesome, diverse people. Be home, belong, and start your journey to #BeMore! Top reasons to work with TDCX: Attractive remuneration, great perks, and performance incentivesComprehensive medical, insurance, or social security coveragePremium workspacesEngaging activities and recognition programsStrong learning and development plans for your career growthPositive culture for you to #BeMore at workEasy to locate area with direct access to public transportFlexible working arrangementsBe coached and mentored by experts in your fieldJoin a global company with 25 years of experience and more than 270 industry awards What is your mission? Interpreting data, analyzing results using statistical techniquesHelp to design scientific research studiesUse statistical software to analyses dataLook for trends and patterns to help stakeholders make policy decisionsAnalyze results from AB TestsAssist in creating predictive modelsAssist in preparation of analysis to decision makers using data visualization graphics Who are we looking for? Candidates must possess at least a Bachelor's/College Degree in Statistics or related fieldAt least 1-3 years of relevant experiencePossess capabilities in statistical analysis and modeling (hypothesis testing, logistic and linear regression, etc. AND parametric and non-parametric methods)Demonstrate statistical modeling and forecasting, applying quantitative and research methodKnows how to use data mining software to scrub and organize raw dataHas knowledge of statistics and experience using statistical packages for analyzing datasets (R, SPSS, Excel, etc.)",Not Specified,Not Specified,Not Specified,Not Specified,Mathematics
Joblum,* Statistician Aide (5-5),Actuarial/Statistics,"Municipal Government of Sibutu, Tawi-Tawi",2021-05-14,Armm,Not Specified,"9,360",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 22, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Sibutu, Tawi-Tawi Plantilla Item No. : 5-5 Salary/Job/Pay Grade : 4 Monthly Salary : Php 9,360.00 QUALIFICATIONS: Eligibility : Career Service (Subprofessional) First Level Eligibility Education : Completion of two years studies in college Training : None Required Work Experience : None Required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 22, 2021 . Documents : 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ALZAIDIL M. HAJIM HRMO V HJI. BIDIN, SIBUTU, TAWI-TAWI [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","9,360","9,360",Not Specified,Not Specified,Mathematics
Joblum,Statistician Aide (5-5),Actuarial/Statistics,"Municipal Government of Sibutu, Tawi-Tawi",2021-05-14,Armm,Not Specified,"9,360",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 22, 2021 Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Sibutu, Tawi-Tawi Plantilla Item No. : 5-5 Salary/Job/Pay Grade : 4 Monthly Salary : Php 9,360.00 QUALIFICATIONS: Eligibility : Career Service (Subprofessional) First Level Eligibility Education : Completion of two years studies in college Training : None Required Work Experience : None Required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 22, 2021 . Documents : 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ALZAIDIL M. HAJIM HRMO V HJI. BIDIN, SIBUTU, TAWI-TAWI [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","9,360","9,360",Not Specified,Not Specified,Mathematics
Joblum,Election Officer IV (64-1998),Actuarial/Statistics,Commission on Elections REGION VIII - Government,2021-05-14,Eastern Visayas,Not Specified,"63,777",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 27, 2021. Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Calbayog City, Samar Plantilla Item No . : EO4-64-1998 Salary/Job/Pay Grade : 21 Monthly Salary : Php 63,777.00 Qualifications : Eligibility : R.A. 1080 (BAR) ** Education : Juris Doctor (Bachelor of Laws) Training : Eight (8) hrs. of relevant training Work Experience : Two (2) years of relevant experience Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 27, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. 5. NBI clearance (additional requirement) 6. Ombudsman Clearance ( for SG 11 & above , applicable for insider & transferee applicants from gov't. office) QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ATTY. JOSE NICK A. MENDROS Director IV COMELEC Regional Office No. VIII, 128 Paterno St., Tacloban City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","63,777","63,777",Not Specified,Not Specified,Mathematics
Joblum,Election Officer II (83-1998),Actuarial/Statistics,Commission on Elections REGION VIII - Government,2021-05-14,Eastern Visayas,Not Specified,"33,575",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 27, 2021. Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Pintuyan, Southern Leyte Plantilla Item No . : EO2-83-1998 Salary/Job/Pay Grade : 15 Monthly Salary : Php 33,575.00 Qualifications : Eligibility : C.S. Prof. or appropriate elig. Education : Bachelor's Degree relevant to the job Training : Four (4) hrs. of relevant training Work Experience : One (1) year of relevant experience Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 27, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. 5. NBI clearance (additional requirement) 6. Ombudsman Clearance ( for SG 11 & above , applicable for insider & transferee applicants from gov't. office) QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ATTY. JOSE NICK A. MENDROS Director IV COMELEC Regional Office No. VIII, 128 Paterno St., Tacloban City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","33,575","33,575",Not Specified,Not Specified,Mathematics
Joblum,Election Officer II (802-1998),Actuarial/Statistics,Commission on Elections REGION VIII - Government,2021-05-14,Eastern Visayas,Not Specified,"33,575",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 27, 2021. Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : San Jose, Northern Samar Plantilla Item No . : EO2-802-1998 Salary/Job/Pay Grade : 15 Monthly Salary : Php 33,575.00 Qualifications : Eligibility : C.S. Prof. or appropriate elig. Education : Bachelor's Degree relevant to the job Training : Four (4) hrs. of relevant training Work Experience : One (1) year of relevant experience Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 27, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. 5. NBI clearance (additional requirement) 6. Ombudsman Clearance ( for SG 11 & above , applicable for insider & transferee applicants from gov't. office) QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ATTY. JOSE NICK A. MENDROS Director IV COMELEC Regional Office No. VIII, 128 Paterno St., Tacloban City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","33,575","33,575",Not Specified,Not Specified,Mathematics
Joblum,Election Assistant II (214-1998),Actuarial/Statistics,Commission on Elections REGION VIII - Government,2021-05-14,Eastern Visayas,Not Specified,"19,593",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 27, 2021. Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Catbalogan City, Samar Plantilla Item No . : EA2-214-1998 Salary/Job/Pay Grade : 9 Monthly Salary : Php 19,593.00 Qualifications : Eligibility : C.S. Sub-Prof. or appropriate elig. Education : Bachelor's Degree Training : None required Work Experience : None required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 27, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. 5. NBI clearance (additional requirement) 6. Ombudsman Clearance ( for SG 11 & above , applicable for insider & transferee applicants from gov't. office) QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ATTY. JOSE NICK A. MENDROS Director IV COMELEC Regional Office No. VIII, 128 Paterno St., Tacloban City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","19,593","19,593",Not Specified,Not Specified,Mathematics
Joblum,Election Assistant II (229-1998),Actuarial/Statistics,Commission on Elections REGION VIII - Government,2021-05-14,Eastern Visayas,Not Specified,"19,593",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 27, 2021. Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Calbayog City, Samar Plantilla Item No . : EA2-229-1998 Salary/Job/Pay Grade : 9 Monthly Salary : Php 19,593.00 Qualifications : Eligibility : C.S. Sub-Prof. or appropriate elig. Education : Bachelor's Degree Training : None required Work Experience : None required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 27, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. 5. NBI clearance (additional requirement) 6. Ombudsman Clearance ( for SG 11 & above , applicable for insider & transferee applicants from gov't. office) QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ATTY. JOSE NICK A. MENDROS Director IV COMELEC Regional Office No. VIII, 128 Paterno St., Tacloban City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","19,593","19,593",Not Specified,Not Specified,Mathematics
Joblum,Election Assistant II (194-2015),Actuarial/Statistics,Commission on Elections REGION VIII - Government,2021-05-14,Eastern Visayas,Not Specified,"19,593",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 27, 2021. Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Silago, Southern Leyte Plantilla Item No . : EA2-194-2015 Salary/Job/Pay Grade : 9 Monthly Salary : Php 19,593.00 Qualifications : Eligibility : C.S. Sub-Prof. or appropriate elig. Education : Bachelor's Degree Training : None required Work Experience : None required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 27, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. 5. NBI clearance (additional requirement) 6. Ombudsman Clearance ( for SG 11 & above , applicable for insider & transferee applicants from gov't. office) QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ATTY. JOSE NICK A. MENDROS Director IV COMELEC Regional Office No. VIII, 128 Paterno St., Tacloban City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","19,593","19,593",Not Specified,Not Specified,Mathematics
Joblum,Election Assistant II (168-1998),Actuarial/Statistics,Commission on Elections REGION VIII - Government,2021-05-14,Eastern Visayas,Not Specified,"19,593",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 27, 2021. Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Macrohon, Southern Leyte Plantilla Item No . : EA2-168-1998 Salary/Job/Pay Grade : 9 Monthly Salary : Php 19,593.00 Qualifications : Eligibility : C.S. Sub-Prof. or appropriate elig. Education : Bachelor's Degree Training : None required Work Experience : None required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 27, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. 5. NBI clearance (additional requirement) 6. Ombudsman Clearance ( for SG 11 & above , applicable for insider & transferee applicants from gov't. office) QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ATTY. JOSE NICK A. MENDROS Director IV COMELEC Regional Office No. VIII, 128 Paterno St., Tacloban City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","19,593","19,593",Not Specified,Not Specified,Mathematics
Joblum,Election Assistant II (67-2015),Actuarial/Statistics,Commission on Elections REGION VIII - Government,2021-05-14,Eastern Visayas,Not Specified,"19,593",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 27, 2021. Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Giporlos, Eastern Samar Plantilla Item No . : EA2-67-2015 Salary/Job/Pay Grade : 9 Monthly Salary : Php 19,593.00 Qualifications : Eligibility : C.S. Sub-Prof. or appropriate elig. Education : Bachelor's Degree Training : None required Work Experience : None required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 27, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. 5. NBI clearance (additional requirement) 6. Ombudsman Clearance ( for SG 11 & above , applicable for insider & transferee applicants from gov't. office) QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ATTY. JOSE NICK A. MENDROS Director IV COMELEC Regional Office No. VIII, 128 Paterno St., Tacloban City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","19,593","19,593",Not Specified,Not Specified,Mathematics
Joblum,Election Assistant II (199-1998),Actuarial/Statistics,Commission on Elections REGION VIII - Government,2021-05-14,Eastern Visayas,Not Specified,"19,593",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 27, 2021. Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Laoang, Northern Samar Plantilla Item No . : EA2-199-1998 Salary/Job/Pay Grade : 9 Monthly Salary : Php 19,593.00 Qualifications : Eligibility : C.S. Sub-Prof. or appropriate elig Education : Bachelor's Degree Training : None required Work Experience : None required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 27, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. 5. NBI clearance (additional requirement) 6. Ombudsman Clearance ( for SG 11 & above , applicable for insider & transferee applicants from gov't. office) QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ATTY. JOSE NICK A. MENDROS Director IV COMELEC Regional Office No. VIII, 128 Paterno St., Tacloban City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","19,593","19,593",Not Specified,Not Specified,Mathematics
Joblum,Election Assistant II (183-2015),Actuarial/Statistics,Commission on Elections REGION VIII - Government,2021-05-14,Eastern Visayas,Not Specified,"19,593",Not Specified / In Description,Not Specified / In Description,"Deadline for accepting applications : May 27, 2021. Only those with Civil Service Eligibility will be processed. Kindly upload your Certificate of Eligibility or PRC License. Place of Assignment : Silvino Lubos, Northern Samar Plantilla Item No . : EA2-183-2015 Salary/Job/Pay Grade : 9 Monthly Salary : Php 19,593.00 Qualifications : Eligibility : C.S. Sub-Prof. or appropriate elig. Education : Bachelor's Degree Training : None required Work Experience : None required Instructions/Remarks : Interested and qualified applicants should signify their interest in writing. Attach the following documents to the application letter and send to the address below not later than May 27, 2021. Documents: 1. Fully accomplished Personal Data Sheet (PDS) with recent passport-sized picture (CS Form No. 212, Revised 2017) which can be downloaded at www.csc.gov.ph; 2. Performance rating in the last rating period (if applicable); 3. Photocopy of certificate of eligibility/rating/license; and 4. Photocopy of Transcript of Records. 5. NBI clearance (additional requirement) 6. Ombudsman Clearance ( for SG 11 & above , applicable for insider & transferee applicants from gov't. office) QUALIFIED APPLICANTS are advised to hand in or send through courier/email their application to: ATTY. JOSE NICK A. MENDROS Director IV COMELEC Regional Office No. VIII, 128 Paterno St., Tacloban City [email protected] APPLICATIONS WITH INCOMPLETE DOCUMENTS SHALL NOT BE ENTERTAINED.","19,593","19,593",Not Specified,Not Specified,Mathematics
Joblum,Analytics,Actuarial/Statistics,E-team Workforce Private Corporation,2021-05-14,Manila City,Not Specified,"18,000-25,000",Not Specified / In Description,Not Specified / In Description,Turn information into action through Analytics based solutions Develop quantitative and qualitative business insights using analytical tools and techniques Integrate systems and data quickly and effectively,"18,000","25,000",Not Specified,Not Specified,Mathematics
Joblum,Sports Analyst,Actuarial/Statistics,Kambi Philippines Inc.,2021-05-14,National Capital Reg,Contract,,Not Specified / In Description,Not Specified / In Description,"Kambi is looking for dynamic and passionate Sports enthusiast to join our young and growing team in Manila. Responsibilities: Follow Worldwide Sports Events Provide offerings for and risk monitoring of the sports analysis platform Observe market movements and provide analysis & recommendations Publish results and effect pay-outs promptly Answer queries pertaining to the sports analysis platform Requirements: Bachelor’s/College Degree, preferably in Mathematics, Sports Science, Economics, Business Studies/Administration/Management, or equivalent Acquainted with different Sports and Worldwide Sports events Knowledgeable in Sports analysis, Stock markets, Risk management, and/or currency trading is an advantage Has excellent Numerical, Logical and Analytical skills Excellent command in English both oral & written Proficient in using Computer software applications Organized and detail-oriented Flexible to work on any schedule, including nights, weekends & public holidays Amenable to Work in the office (Makati City) Fresh graduates/entry level applicants are encouraged to apply",Not Specified,Not Specified,Not Specified,Not Specified,Mathematics
Joblum,Digital and Performance Marketing Analytics Lead,Actuarial/Statistics,800 FITNESS WEST TO EAST CORPORATION,2021-05-14,Taguig City,OJT,,Not Specified / In Description,Not Specified / In Description,"He/She will be responsible for the following: · Analyzes data across all social platforms to assess performance of content and campaigns and gives recommendations for changes including copy, targeting, timing, concepts and anything else that may improve the results · Develops A/B testing framework or multivariate split testing to increase and optimize customer experiences, lead generation, ad targeting and other business outcomes · Coordinates with cross-functional teams to implement A/B testing framework or multivariate split testing and monitors outcomes · Analyzes ad campaign results or outcomes and draw recommendations based on best practices, industry benchmarks, and standards · Monitors, evaluates and derives relevant insights from all types of digital data including but not limited to the following:o Website analyticso Digital ad campaign analyticso Social media content · Consolidates or transfers data into a new format to make it more appropriate for analysis when needed · Creates data-driven reports and presentations when needed · Improves processes and tools to monitor and analyze performance and data accuracy SKILLS: · Knowledge of statistical computer languages like SQL, Python, R, and Scala to manipulate data and draw insights from large data sets · Familiarity with business intelligence and data management tools · Strong mathematics, analytical and problem-solving skills (e.g., statistics, algebra) · Experience with big data technologies and perform exploratory data analysis · Strong technical writing skills and keen attention to detail · Ability to communicate complex data in a simple, actionable way",Not Specified,Not Specified,Not Specified,Not Specified,Mathematics
